jobname,money,company_name,p_bot,industry,job_bt
数据挖掘工程师,20k-40k,陌陌,"20k-40k,经验1-3年,本科",社交网络 / 上市公司,"
职位描述：

工作职责：1、基于大规模用户数据，运用机器学习/数据挖掘的理论和方法，建立和优化通用或特定领域内的用户自然属性、兴趣模型、状态模型；2、基于用户模型和内容模型，实现个性化推荐、精准广告等研发与应用，提高陌陌产品用户体验和广告投放效果；3、建立策略效果评估机制和监控体系，持续对策略/框架做出合理地调整或改进；4、从系统应用的角度，利用数据挖掘/数理统计的理论和方法解决实际问题。
职位要求：1、计算机、应用数学、模式识别或相关专业本科及以上学历（硕士或博士优先）；2、扎实的机器学习/推荐算法/数据挖掘理论和技术基础，有2年以上的实际工作经验；3、熟练掌握至少一种编程语言，C++、Java、Python、Scala；4、熟悉Linux开发环境；5、有用户画像、推荐系统、精准广告等方面的实际工作经验优先；6、熟悉Hadoop生态系统 / Spark / Hive / Hbase / Redis / Storm等使用经验者优先；7、具有良好的学习能力、时间和流程意识、沟通协作能力。

"
餐饮生态数据挖掘资深工程师,18k-35k,美团点评,"18k-35k,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

【工作职责】
1、对接餐饮生态收银业务需求，挖掘数据价值，驱动业务成长
2、基于海量数据，运用数据挖掘/机器学习的理论和方法，以实际业务应用为导向，产生应用价值
3、深刻理解数据本质，不断完善和优化算法，进行核心策略的研究及开发

【职位要求】
1、熟悉常用机器学习和数据挖掘算法，对算法的优缺点及适用场景有自己的见解
2、熟悉Linux工作环境，熟悉Java开发，熟悉 Python/Shell等脚本语言
3、熟悉Hadoop/Spark/Storm/Hive等分布式计算技术，具有海量数据处理经验
4、较强的业务理解和分析能力，具备利用算法解决复杂商业问题的能力
5、踏实、好学，较强的沟通能力，良好的团队协作精神

"
数据挖掘工程师,20k-40k,滴滴出行,"20k-40k,经验1-3年,本科",移动互联网 / 不需要融资,"
职位描述：

工作职责:
1、负责滴滴海量数据处理
2、负责大规模海量数据的特征提取、统计计算、数据分析和数据挖掘
职责要求:
1、熟练掌握计算机算法、数据结构相关专业知识，逻辑思维能力好
2、熟练掌握一门编程语言（Java、PHP、Python、shell），对数据结构和算法设计有较为深刻的理解
3、熟悉大数据编程技术Spark、Hadoop、Pig/Hive等、
4、具有机器学习和数据挖掘领域的理论背景和实践经验者优先
5、具有较强的发现问题、分析问题和解决问题的能力

"
数据分析专员-数据挖掘,10k-20k,宜信,"10k-20k,经验不限,硕士",金融 / 上市公司,"
职位描述：

        1. 互联网金融产品的风险建模与反欺诈识别；
2. 数据挖掘与分析，对风险数据解读，发现风险点

任职要求:
1. 硕士及以上学历，计算机、电子、统计等相关专业；
2. 扎实的机器学习理论基础，熟练掌握机器学习和数据挖掘相关算法，有实践经验者优先；
3. 扎实的编程基础，至少熟练掌握一种语言（C/C++/Java/Python等）；
4. 熟悉MySQL、HBase等数据库，熟悉大数据处理的常用技术，有处理海量数据经验者优先；
5. 具备良好的沟通能力和团队合作精神。
        
"
数据分析工程师/数据挖掘工程师,15k-25k,每日优鲜,"15k-25k,经验1-3年,本科","移动互联网,电子商务 / C轮","
职位描述：

职位要求：
1、熟练操作数据提取、处理和分析软件，如SQL、R等，熟悉Python的优先考虑
2、有良好的数据敏感度，能够及时发现数据异常，并分析数据异常的原因
3、有丰富的数据建模经验，掌握常用的数据建模方法，如回归、分类、聚类等
4、有较强的团队沟通、协调能力, 强自驱力。
 
任职资格：
1、本科及以上学历；
2、1年以上的互联网数据分析经验（优秀应届生也可考虑），统计学、数学专业优先；  

"
数据挖掘工程师,20k-40k,今日头条,"20k-40k,经验1-3年,本科","移动互联网,数据服务 / C轮","
职位描述：

        职位职责：
1、负责头条客户增长相关业务的数据挖掘与分析；
2、建立客户数据分析模型，提供核心算法和基础特征，为推荐系统的搭建提供支持。

职位要求：
1、具备强悍的编码能力，扎实的算法和数据结构知识；
2、熟悉Python、Go、C++/Java中的一种，hadoop相关开源组件如：hive/spark/storm等；
3、具备优秀的分析问题和解决问题的能力；
4、熟悉常见的开源组件，有大数据处理相关经验；
5、数据挖掘、机器学习相关背景的优先。
        
"
数据挖掘工程师,20k-40k,陌陌,"20k-40k,经验1-3年,本科",社交网络 / 上市公司,"
职位描述：

工作职责：1、基于大规模用户数据，运用机器学习/数据挖掘的理论和方法，建立和优化通用或特定领域内的用户自然属性、兴趣模型、状态模型；2、基于用户模型和内容模型，实现个性化推荐、精准广告等研发与应用，提高陌陌产品用户体验和广告投放效果；3、建立策略效果评估机制和监控体系，持续对策略/框架做出合理地调整或改进；4、从系统应用的角度，利用数据挖掘/数理统计的理论和方法解决实际问题。
职位要求：1、计算机、应用数学、模式识别或相关专业本科及以上学历（硕士或博士优先）；2、扎实的机器学习/推荐算法/数据挖掘理论和技术基础，有2年以上的实际工作经验；3、熟练掌握至少一种编程语言，C++、Java、Python、Scala；4、熟悉Linux开发环境；5、有用户画像、推荐系统、精准广告等方面的实际工作经验优先；6、熟悉Hadoop生态系统 / Spark / Hive / Hbase / Redis / Storm等使用经验者优先；7、具有良好的学习能力、时间和流程意识、沟通协作能力。

"
数据挖掘/推荐算法工程师,25k-40k,深睿医疗,"25k-40k,经验1-3年,硕士","移动互联网,医疗健康 / A轮","
职位描述：

1、基于最前沿的深度/机器学习技术，开发可供不同行业、场景使用的大规模线上推荐系统
2、针对具体的场景，研发新的推荐策略和算法，并不断优化使之在效果和性能上达到行业最高标准
3、基于当前服务的客户遇到的实际问题，进行分析，找到提高整体效果的策略和算法改进方案
岗位要求:
1、985、211院校计算机相关专业，一年或以上工作经验；
2、熟悉Hadoop/Hive/Hbase/Spark系技术，有1年以上的实际使用经验；3、熟悉Linux开发环境，熟悉Java、Python等；
4、有互联网公司推荐系统在线、离线计算相关开发经验者优先；
5、对机器学习和数据挖掘的原理和算法有了解优先；

"
数据挖掘工程师,15k-30k,鼎阅,"15k-30k,经验3-5年,本科",移动互联网 / 不需要融资,"
职位描述：

任职要求
1、  有3年以上大数据体系ETL系统经验，搭建过自有数据清洗平台，熟悉相关开发、调度、和维护工作，实现可配置化和工作流管理，和大数据其他系统融合方便，并且数据清洗量级每天在TB级别以上
2、  精通至少一种ETL工具，比如kettle、talend等
3、精通sql，至少熟练Oracle、MySQL、SQL Server其中一项数据库开发与运维工作
4、熟悉常用的非关系行数据库，redis、hbase、tail等
5、有大数据开发经验，熟悉nosql，hadoop，hive，spark优先考虑
6、搭建或者维护数据仓库，有相关优化经验优先
7、熟悉java或者py其中一种开发语言
8、有相关spark etl经验优先

"
数据挖掘工程师,25K-50K,爱卡汽车,"25K-50K,经验3-5年,本科","移动互联网,社交网络 / 不需要融资","
职位描述：

岗位职责：
1.基于用户行为数据进行建模、分析和挖掘，配合产品进行算法改进。
2.基于用户数据用户画像的设计和实现。
3.基于用户画像及内容模型进行推荐系统相关设计和实现。

任职要求：
1.计算机、数学等相关专业本科以上学历,两年以上工作经验。
2.参与过用户画像和推荐系统的设计与实现的优先。
3.扎实的数据结构和算法基础，熟练 Java/Python/scala/R等开发语言之一及其他常用脚本语言。
4.深入理解逻辑回归、决策树、协同过滤、贝叶斯等等常用数据挖掘算法。
5.了解并熟悉使用Hadoop、Spark、hive、Hbase TensorFlow 等相关大数据开源技术。
6.具备优秀的逻辑思维能⼒，对解决挑战性问题充满热情，善于解决问题和分析问题；乐于沟通和技术分享，具有团队合作精神。


"
数据挖掘/讲师,15k-25k,慕课网,"15k-25k,经验3-5年,不限","移动互联网,教育 / 不需要融资","
职位描述：

岗位职责：
1.根据用户的学习需求，设计开发更具有前瞻性与实用性的课程；完成课程一体化设计方案，包括教学内容、教学大纲、教学指南、教学活动等；
2.按照教学计划要求，完成在线课程录制，优化改进；
3.完善培训教辅材料、案例体系，制定课程考核标准，并建立题库；
4.指导助教开展网上学习辅导活动，帮助助教提高专业教学能力
任职要求：
1.5年以上知名互联网数据分析背景，对数据分析有丰富的，深入的实战经验，热爱分享，逻辑思路清晰，普通话标准，语言表达流畅，合作精神佳者优先
2.有深厚的理论与实战经验，案例方向最好是电商数据，金融数据，用户行为数据，新品销售数据等
3.数据挖掘常用算法推导
   WEKA数据挖掘
   RapidMiner数据挖掘

"
数据挖掘,15k-30k,京东,"15k-30k,经验3-5年,本科",电子商务 / 上市公司,"
职位描述：

岗位职责：1.通过数据挖掘与分析，分析运营相关业务数据，提供决策支持和业务洞察；2.与其他业务团队、数据团队沟通，进行指标拆解和监控，定期输出业务数据报告；3.使用预测模型，预测业务完成情况并进行预警提醒；4.应用NLP、机器学习、深度学习等技术，针对对用户以及用户的行为建模，结合业务设计解决方案；5.利用算法和数据打造企业的智慧运营平台，用创新性的设计思路，改善用户体验，提升组织效能。任职资格：1.2年及以上数据分析工作经验，优先互联网行业，分析思路清晰；2.具有数据建模功底，掌握时间序列分析、预测分析能力优先，会使用spss/sas/R/python中至少一个工具；3.在数据挖掘、机器学习相关领域工作1年以上，精通部分常用的机器学习技术，如LR、GBDT、CNN、RNN、RL等；4.精通部分协同过滤相关技术。

"
高级数据挖掘工程师,20k-40k,瓜子二手车直卖网,"20k-40k,经验1-3年,本科",O2O / B轮,"
职位描述：

岗位职责：
 
1、利用数据挖掘、机器学习相关算法，解决业务需求，提高产品的用户体验；
 
2、对海量的业务数据、用户数据进行挖掘分析，发现数据和业务背后的规律，完成对用户、职位、公司的建模；
 
3、针对业务流程进行分析调研，探索提升转化率效果的思路和方案并推动转化；
 
4、负责搜索/推荐/挖掘等产品新需求的调研和开发；
 
岗位要求：
 
1. 熟练运用各种常用算法和数据结构，有独立的实现能力;
 
2. 熟悉 Linux平台上的编程环境，精通Java开发，精通 Python/Shell等脚本语言;
 
3. 有数据挖掘/机器学习/自然语言处理/推荐算法等方向丰富的工作经验;
 
符合以下条件优先：
1、大型互联网公司数据挖掘/自然语言处理/机器学习开发经验。
2、思路清晰，主动性强，有很强的自我驱动力。

"
java工程师-----数据挖掘方向,15k-25k,安易信,"15k-25k,经验1-3年,本科","金融,数据服务 / 上市公司","
职位描述：

职位描述：

1.负责数据抽取、清洗、消重等工作，完成数据生产的相关开发工作； 2.依据产品的新需求研究、拓展相关算法模型； 3.监测日常数据生产过程,确保生产的质量和效率； 4.编写相关技术文档； 5.其他任务；

任职要求：

1.熟悉Linux系统，掌握Java语言； 2.掌握网页抓取原理及技术，了解基于Cookie的登录原理，熟悉基于正则表达式、XPath、CSS等网页信息抽取技术； 3.熟练使用、掌握MongoDB/MySQL等数据库中的一个或多个； 4.做过数据处理、ETL等相关工作优先； 5.熟练使用、掌握Hadoop者优先； 6.有web开发经验者优先； 7.较强的用户需求判断、引导、控制能力；优秀的文字表达、业务理解、交流能力；  8.本科以上的学历，计算机相关专业，2年以上工作经验； 9.有较强的团队协作精神；有效的沟通技巧，具备良好的学习能力，责任心强，能够承受较大的工作压力；

"
高级数据挖掘工程师（北京）,12k-24k,众安保险,"12k-24k,经验3-5年,不限",金融 / 上市公司,"
职位描述：

岗位职责： 
1、针对公司海量保险数据和互联网数据对汽车驾驶风险进行测算、车联网定价、精准营销和精准风控等大数据应用项目。
2、协助对项目实施中遇到的算法性能瓶颈进行诊断和改进； 
任职条件： 
1、本科及以上学历， 
2、 3年及以上数据挖掘工作经验
3、精通机器学习基本算法
4、熟悉 Linux平台上的编程环境,精通Python
5、有过互联网公司数据挖掘项目开发经验优先
6、参加过Kaggle、天池等大数据竞赛项目的优先
7、学习能力强，拥有优秀的逻辑思维能力，工作认真负责，沟通能力良好。

"
搜狗地图——高级LBS数据挖掘工程师,25k-40k,搜狗,"25k-40k,经验1-3年,硕士","移动互联网,数据服务 / C轮","
职位描述：

【项目介绍】
搜狗地图始终专注用户出行，建立出行优势，主要体现为：1.搜索地点准确快捷；2.路径规划合理，途中可以躲避拥堵；3.到达时间预估准确；4.定位速度快，偏航后能迅速重新规划道路；5.语音播报准确易懂；6.导航视图清晰简洁，有实景图；7.路况信息实时准确。无任何特殊运营手段下AppStore真实用户评分接近高德，远高于百度、谷歌。未来搜狗地图将更加专注于用户需求，专注于做最佳地图导航产品，专注在导航场景丰富化、功能体验人性化、使用习惯移动化，出行服务整合化等四个方面。
【职位描述】
1、处理用户轨迹信息，建立LBS基础数据库，挖据发现交通相关地理信息
2、使用用户轨迹信息，建立用户行为模型，对用户出行偏好进行画像
3、基于轨迹信息，提出对搜狗地图产品的改进和评价
【岗位要求】
1、硕士及以上学历，三年以上机器学习、数据挖掘工作经验； 
2、具有统计或数据挖掘背景，并对机器学习算法和理论有较深入的研究；
3、熟悉数据挖掘相关算法(决策树、SVM、聚类、逻辑回归、贝叶斯)，并具备1年以上的实际工作经验； 
4、熟悉Hadoop等分布式平台，有Spark，HBase经验者更佳
5、有大规模数据挖掘经验者优先； 
6、具有良好的学习能力、时间和流程意识、沟通能力、团队合作、坦诚直接。

"
数据挖掘/运筹优化技术专家（外卖智能配送）,20k-40k,美团点评,"20k-40k,经验1-3年,本科","移动互联网,O2O / D轮及以上","
职位描述：

我们是美团大众点评下属美团配送技术部的算法策略团队 
我们是这样的一群人：正直诚信，做事靠谱，关系简单，追求卓越 我们以提升配送效率为己任，负责美团配送相关算法策略的分析设计和迭代   岗位：运筹优化算法工程师/技术专家 职责描述： 美团外卖每日超过800万订单，数十万骑手。外卖订单配送涉及的因素多、关系复杂、实时性要求高，存在着大量的复杂运筹优化和数据挖掘问题，等着你一起来探索！本岗位结合美团外卖配送的业务场景和积累的大量业务数据，以 运筹优化+数据挖掘 为主要技术手段，构建智能配送系统。   任职要求： 1年以上工作经验，熟悉运筹优化、数据挖掘领域的主要理论工具和常用的解决方法 具备较强的业务理解和数学建模能力，能快速理解问题、抽象并设计解决方案 对数据敏感，能够从数据中发现问题并追踪原因 具有较强学习能力、自我驱动能力、责任感和团队协作能力 良好开发能力（SQL/Java/Python/R/Scala等），熟悉大数据开发平台（Hadoop/Hive/Spark/Storm)者优先 拥有实际工业场景的运筹优化、数据挖掘项目经验优先   

"
数据挖掘工程师-商业化-（北京）,18k-36k,美图公司,"18k-36k,经验3-5年,本科","移动互联网,硬件 / 上市公司","
职位描述：

岗位职责：
1. 负责DMP系统及用户画像系统的模型建设；
2. 运用数据挖掘、统计学的理论和方法，深入挖掘和分析海量用户数据，发觉深层数据价值；
任职要求：
1. 五年以上工作经验
2. 精通数据仓库的多种数据模型，熟练进行ETL开发，具备大型数据仓库设计、模型设计和性能调优相关经验；
3. 熟练掌握机器学习算法，数据库及SQL技术；
4. 有扎实的计算机科学功底，包括操作系统、数据结构与算法、计算机网络、设计模式等；
5. 熟练使用Linux系统环境，掌握一门主要语言（Java、R、Python），逻辑思维清晰；
以下情况优先：
1. 熟悉大数据相关技术，如Hadoop、Hive、Spark 、Storm、ES、Kafka者优先；
2. 有广告系统、DMP系统及用户画像系统等工作经验者优先；

"
数据挖掘/推荐算法工程师,25k-40k,深睿医疗,"25k-40k,经验1-3年,硕士","移动互联网,医疗健康 / A轮","
职位描述：

1、基于最前沿的深度/机器学习技术，开发可供不同行业、场景使用的大规模线上推荐系统
2、针对具体的场景，研发新的推荐策略和算法，并不断优化使之在效果和性能上达到行业最高标准
3、基于当前服务的客户遇到的实际问题，进行分析，找到提高整体效果的策略和算法改进方案
岗位要求:
1、985、211院校计算机相关专业，一年或以上工作经验；
2、熟悉Hadoop/Hive/Hbase/Spark系技术，有1年以上的实际使用经验；3、熟悉Linux开发环境，熟悉Java、Python等；
4、有互联网公司推荐系统在线、离线计算相关开发经验者优先；
5、对机器学习和数据挖掘的原理和算法有了解优先；

"
数据分析工程师/数据挖掘工程师,15k-25k,每日优鲜,"15k-25k,经验1-3年,本科","移动互联网,电子商务 / C轮","
职位描述：

职位要求：
1、熟练操作数据提取、处理和分析软件，如SQL、R等，熟悉Python的优先考虑
2、有良好的数据敏感度，能够及时发现数据异常，并分析数据异常的原因
3、有丰富的数据建模经验，掌握常用的数据建模方法，如回归、分类、聚类等
4、有较强的团队沟通、协调能力, 强自驱力。
 
任职资格：
1、本科及以上学历；
2、1年以上的互联网数据分析经验（优秀应届生也可考虑），统计学、数学专业优先；  

"
数据挖掘工程师,20k-40k,滴滴出行,"20k-40k,经验1-3年,本科",移动互联网 / 不需要融资,"
职位描述：

工作职责:
1、负责滴滴海量数据处理
2、负责大规模海量数据的特征提取、统计计算、数据分析和数据挖掘
职责要求:
1、熟练掌握计算机算法、数据结构相关专业知识，逻辑思维能力好
2、熟练掌握一门编程语言（Java、PHP、Python、shell），对数据结构和算法设计有较为深刻的理解
3、熟悉大数据编程技术Spark、Hadoop、Pig/Hive等、
4、具有机器学习和数据挖掘领域的理论背景和实践经验者优先
5、具有较强的发现问题、分析问题和解决问题的能力

"
数据挖掘工程师,25k-50k,新浪网,"25k-50k,经验1-3年,本科",文化娱乐 / 上市公司,"
职位描述：

  基于海量用户行为数据+大规模社交关系构建用户画像，应用于推荐与广告系统。
  广告精准定向技术研究与应用，转化率预估，提升营销效率。

"
数据挖掘工程师-MIUI,25k-35k,小米,"25k-35k,经验3-5年,硕士",移动互联网 / D轮及以上,"
职位描述：

【职位吸引】
1.MIUI多业务方向可选（有内部孵化新项目、也有已上线用户量大的项目）
2.团队赞、技术大牛多、技术积累扎实；
3.有足够的发挥、发展空间；
4.小米期权！！！

【岗位描述】
1.基于海量数据，建立亿级设备的风控模型和策略，保护公司、用户的权益；
2.同时进行深入挖掘发现其中的规律，提出有价值的建议；
3.根据业务特点建立合理的指标体系，监控业务异动，并结合业务层面解析数据波动，洞察业务动作，为决策提供支持   。
【任职要求】
1、有扎实的计算机基础，熟悉常用数据结构、算法、设计模式；
2、对数据挖掘、机器学习、自然语言处理等基础算法有较深的理解和实际经验；比如逻辑回归、GBDT、word2vec等；                  
3、熟悉Deep Learning，熟悉Tensorflow，有实际项目经验者优先；
4、参与过ACM/ICPC竞赛并获奖者可加分；
5、有风控经验者优先。

"
机器学习与数据挖掘工程师,15k-30k,宜信,"15k-30k,经验不限,硕士",金融 / 上市公司,"
职位描述：

工作职责：
1、 运用数据挖掘和机器学习方法和技术，深入挖掘和分析海量商业数据
2、 不断完善和优化算法，以技术驱动公司业务成长，体现技术价值
3、 包括但不限于风控模型、征信系统、用户画像建模、文本分析和商业预测等
4、 参与项目产品设计以及代码review，指导初级工程师工作，组织交流分享促进团队共同进步
5、 带领团队进行新业务拓展、技术推广、跨团队技术交流、技术方向规划
任职要求：
1、 计算机、电子、数学或者统计学相关专业硕士以上学历，2年以上工作经历 （可应届生）
2、 精通一门或多门开发语言（C++、Python和Java等），熟练掌握常用数据结构和算法
3、 熟悉常用机器学习和数据挖掘算法，包括但不限于决策树、支持向量机、线性回归、逻辑斯谛回归以及神经网络等算法
4、 熟练掌握一种数据库，例如MySQL，精通SQL语言，并有实际应用和开发经验
5、 熟悉Spark等分布式机器学习框架，熟悉Hadoop/HBase/Hive等大数据处理平台
6、 优秀的沟通能力，有创新精神，乐于接受挑战，能承受工作

"
算法工程师（数据挖掘方向）,20k-40k,热云数据,"20k-40k,经验1-3年,大专","数据服务,移动互联网 / B轮","
职位描述：

岗位职责：
1.       以算法设计调优、日志数据挖掘、外部数据Mapping及整合等领域的专业经验或快速学习能力，高度参与热云DMP产品的长期建设和优化；
2.       结合热云的数据优势，设计和研发Look-alike、用户画像等DMP相关的模型与算法；
3.       研究合作伙伴（头部AD Exchange和头部应用）的广告投放平台及其DMP的流程及算法逻辑，支持合作伙伴基于热云的数据能力进行效果广告调优；
4.       使用机器学习算法对海量日志及从合作方获取的亿级设备数据进行数据分析建模，设计A/B testing等实验方法，持续调优算法结果的用户及商业价值；
5.       爬取站外第三方数据，补全公司数据体系；
 
任职要求：
1.       具备2年以上 程序化广告 或 个性化推荐 或 NLP 或 日志数据挖掘的工作经验，本科以上学历，计算机、数学、统计、电子工程等相关专业；
2.       熟练掌握linux平台下c/c++开发，熟悉Python开发，具有良好的大规模日志数据的离线处理经验；
3.       具备扎实的机器学习理论功底，理解常用的机器学习和数据挖掘算法，并进行过相关的实践，有持续学习前沿机器学习技术的强烈意愿；
4.       有分布式爬虫系统的开发、部署、运维及对抗反爬取的经验 ；
5.       具备优秀的学习能力、问题解决能力和团队合作意识；
 
加分项：
1.       熟练掌握Spark/Hadoop
2.       熟悉Deep Learning；
3.       有参与过程序化广告业务中DMP、DSP、AdExchange产品的经验；

"
数据挖掘总监,25k-40k,一度用车,"25k-40k,经验5-10年,本科",移动互联网 / A轮,"
职位描述：

我们需要你：1、通过数据分析为公司产品方向、运营策略提供数据支持； 2、与业务团队紧密合作，开发数据监测体系，挖掘业务问题和痛点，针对业务问题进行深度诊断，给出行动建议，推动业务成长； 3、通过数据分析，挖掘平台的特性和效率，寻找业务增长的撬动点，为品牌注入新的活力； 4、通过大数据挖掘用户群体行为和属性特征，帮助业务更好的理解客户，服务精准化运营体系； 5、通过各类渠道获取市场/行业/竞对信息，利用数据分析和解读的能力，对业务做出合理的判断和趋势性的预判。我们希望你：1、统招本科以上学历，数理统计、计算机专业优先； 2、四年以上相关的数据分析的工作经验； 3、非常好的统计的基本知识和直觉； 4、极好的SQL能力； 5、熟练地使用数据分析相关的语言，例如R, Python等； 6、商业洞察力，能独立完成数据的商业化应用，及时发现和分析业务中隐含的商业变化和问题； 7、非常强的跨团队合作能力和沟通能力；8、熟悉Hadoop、Hive等大数据平台的使用；9、熟悉常用数据挖掘算法；10、熟悉Linux使用和shell编程。

"
算法工程师(数据挖掘方向),30k-50k,一点资讯,"30k-50k,经验3-5年,本科",移动互联网 / D轮及以上,"
职位描述：

工作职责
·  基于海量用户侧，文章侧，媒体侧等数据，利用数据挖掘和机器学习等技术，挖掘有价值的信息，为业务发展和战略决策提供有力支持，为线上系统提供有用特征，影响千万量级用户体验； ·  针对业务中出现的各种异常数据和行为，部署反作弊相关策略及处理手段，保障系统健康安全运行。
任职资格
·  本科或以上学历，计算机、数学、通信等相关专业； ·  熟悉机器学习、数据挖掘、数据分析、分布式计算至少某一方面，有较深的理论研究和实践经验； ·  对技术富有热情，自我驱动力强，善于沟通，具备优秀的技术与业务结合能力； ·  熟练掌握至少一门编程语言，熟练运用各种常用算法和数据结构，有独立的实现能力； ·  熟悉Spark, Hadoop/YARN, Hive等技术者优先 ·  有数据分析及数据挖掘相关工作经验者优先。

"
数据挖掘工程师,15k-30k,芸品绿,"15k-30k,经验1-3年,硕士",信息安全 / 天使轮,"
职位描述：

岗位描述：
1. 负责文本内容的分类处理；
2. 利用数据挖掘、机器学习相关算法，解决业务需要，提高产品用户体验；
3.负责产品需求的调研和开发；
4.团队氛围活跃，领导nice，晋升空间大。
任职要求：
1. 计算机及统计学，数学等理科相关专业，硕士及以上学历，具有统计. 数据挖掘. 机器学习专业方向优先。
2. 两年以上数据分析相关工作经验，具有丰富海量数据分析项目实施经验优先。
3. 扎实的编程经验，熟练运用Java/Python/R/C++等编程语言，熟悉常用的数据结构和算法。
4. 具有较强的利用数据分析. 解决业务问题的能力，使用数据挖掘各类算法构建相关的算法模型。
5. 有一定的分布式数据处理经验；熟悉hadoop、spark。
6. 图像识别，自然语言处理的情感分析和语文分析经验优先。
7. 具有一定的领导管理能力，能培养下属成员，提高团队整体专业技。

"
机器学习/数据挖掘研发工程师,20k-35k,尚德机构,"20k-35k,经验不限,硕士",教育 / B轮,"
职位描述：

岗位职责：   
1.通过用户的属性和行为，构建特征和模型，预测用户下一步的行为；   
2.移动APP内容推荐，为用户个性化地推送内容；
3.深度学习等前沿技术的调研与应用。
招聘要求：    
1.计算机或数学相关专业本科以上学历（包括统招和自考）；   
2.熟悉机器学习经典算法（分类、聚类、回归、DNN等），并具备实践经验；    
3.熟悉linux操作系统和常用命令,熟练使用python或其他脚本语言；   
4.熟练使用一门常用开发语言，如c++/java；   
5.有推荐、广告点击率预估、语音识别或者其他机器学习方面工作经验；   
6.对数据敏感，对使用机器学习解决工业问题有热情。

团队构成： BAT一线互联网团队成员+技术氛围浓+学历背景强+分享平台优。团队核心分别来自雅虎p4p（pay for porformance）团队，阿里妈妈&腾讯soso广告创始团队（后广点通），前美团金融支付项目技术团队负责人，前搜狗品牌广告技术团队负责人等。

内部福利：（只要技术被认可，薪资超给力）
校招：完爆一线互联网公司起薪（24w年薪起）+团队牛人辈出（拽且谦卑）+导师责任承包制+逗逼活动多（男女比例不失调）+扁平化团队管理
社招：一线互联网薪资水平（15薪）+完善社保公积金福利+扁平化团队管理（职业晋升无天花板）+内部教育资源共享（免费学习部分课程产品）

"
数据挖掘工程师,20K-40K,重庆富民银行,"20K-40K,经验3-5年,本科",金融 / 未融资,"
职位描述：

大数据研发工程师/数据挖掘工程师

工作职责:
-参与富民银行大数据系统开发
-构建金融知识图谱，对接风控、获客、营销等应用场景
-基于金融知识图谱，应用图计算、数据挖掘、机器学习等技术，针对海量信息建模，挖掘各类关联变量

职责要求：
-熟悉C\C++,Python，Java，scala等至少一门常用语言，对数据结构和算法设计有一定的理解
-熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算等相关技术，并具备2年以上相关工作经验
-有海量数据处理经验，熟练使用hadoop、hive、Spark等，阅读过相关源码的优先
-有图计算、知识图谱相关经验，熟悉或了解Pregel/GraphLab/Spark Graphx/Giraph/Neo4j/Dgraph等图计算框架/存储的优先
-有大规模数据挖掘经验者优先；在互联网广告技术、NLP技术、图像识别、反作弊、反欺诈&风控等方面有工作经验者优先
-对数据敏感，具备良好的逻辑思维能力、沟通技巧、组织沟通能力、团队精神以及优秀的问题解决能力

爆点：
-当下最热门最有前景的方向：互联网金融；最靠谱的互金领域：民营银行；
-工作内容聚焦业界前沿技术，有难度，有挑战，助力最大限度的成长
-技术导向，结果导向，学习型组织，最具互联网精神的团队氛围
-工作地：重庆，北京

"
数据挖掘工程师,15k-30k,集奥聚合（GEO）,"15k-30k,经验3-5年,本科",数据服务 / B轮,"
职位描述：

职位描述：1. 负责公司运营数据的整合分析，对多种数据源进行深度诊断性组合分析，挖掘、深度分析；2. 用户行为分析研究，针对用户的多维度属性、标签和行为数据，进行潜在用户挖掘、用户细分、用户流失预警、用户生命周期分析、用户影响力分析、用户价值分析等相关用户行为研究；3. 对营销渠道分析和营销策略优化，通过数据分析，数据挖掘和建模方法，对于客户产品所投放的多个营销渠道进行目标人群选择、文案素材的对比测试、营销方案和效果的数据驱动的效果优化。4. 据说数据挖掘或数据建模项目经验。5. 能接受在甲方客户如银行，金融公司，保险公司短期驻场分析建模。职位要求：1. 3年以上相关数据行业经验，具有较好的数学基础，严谨的思维逻辑。 2. 有一定的数据挖掘、数据分析、数据建模的项目经验。 3. 对常见数据挖掘算法，如关联挖掘，聚类算法，分类算法，回归算法有一定程度的了解，有应用经验更佳。4. 对于常见的营销渠道、在线广告的形式和精准营销有一定了解，有应用经验更佳。5. 熟练使用SQL类数据查询语言，如HIVE SQL，MYSQL SQL， ORCAL SQL等。 有一定脚本语言使用经验，如shell/awk/python/perl/R任选一，有SAS使用经验尤佳。

"
餐饮生态数据挖掘资深工程师,20k-35k,美团点评,"20k-35k,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

工作职责：
1、对接餐饮生态收银业务需求，挖掘数据价值，驱动业务成长
2、基于海量数据，运用数据挖掘/机器学习的理论和方法，以实际业务应用为导向，产生应用价值
3、深刻理解数据本质，不断完善和优化算法，进行核心策略的研究及开发

职位要求：
1、熟悉常用机器学习和数据挖掘算法，对算法的优缺点及适用场景有自己的见解
2、熟悉Linux工作环境，熟悉Java开发，熟悉 Python/Shell等脚本语言
3、熟悉Hadoop/Spark/Storm/Hive等分布式计算技术，具有海量数据处理经验
4、较强的业务理解和分析能力，具备利用算法解决复杂商业问题的能力
5、踏实、好学，较强的沟通能力，良好的团队协作精神

"
