jobname,money,company_name,p_bot,industry,job_bt
机器学习经理,35k-45k,盘古天矶,"35k-45k,经验1-3年,本科","移动互联网,金融 / 未融资","
职位描述：

岗位职责：
 1、对亿级别的海量大数据，应用数据建模、数据挖掘、机器学习等技术，深入发掘业务需求，搭建数据服务及产品，更好的进行数据化运营；     2、负责机器学习、深度学习领域的算法模型研究工作；     3、对计算机视觉、语音识别、自然语言处理等领域提供模型支持；     4、参与机器学习和深度学习工程化平台和工具的开发工作；     5、使用机器学习尤其是深度学习等技术结合实际应用场景，提供创新技术解决方案。 

任职要求：
1、统计学、运筹学、计量经济学、数学相关专业，本科及以上学历；
2、熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算等相关技术，并具备2年及以上实际工作经验（特别优秀者可以放宽年限，应届生需硕士学历）；
3、至少熟悉C++/java/python/shell/R/SQL/Matlab等中的一门语言；.
4、在以下至少一个领域有深入的研究：
 （1） 统计机器学习（如深度神经网络、Boosting, 图模型，概率统计，最优化方法等）；     （2）计算机视觉（如图像识别理解，人脸检测识别、目标检测和跟踪、OCR、增强现实、图像质量评价，图像分割增强等）；     （3）语义理解检索 (如知识图谱表示，结构化预测，语义解析，信息检索，知识挖掘等）；
5、正直、积极的品质，学习能力强，并且善于沟通合作。    
   

"
机器学习开发工程师,15k-30k,美图公司,"15k-30k,经验1-3年,硕士","移动互联网,硬件 / 上市公司","
职位描述：


部门和地点：
美图影像实验室（MTlab http://mtlab.meitu.com/）-- 北京

工作职责：
以提高深度学习的实验效率为宗旨，负责开发维护相关工具和云平台建设。

职业发展方向: 
可成为懂AI的全栈工程师或架构师

任职资格：
1. 了解机器学习，深度学习相关概念
2. 常用Python, 熟悉c++
3. 掌握至少一门Python Web开发框架（Tornado、Django、Flask等)，有Web后端开发实际项目经验
4. 掌握linux下的开发工具(包括shell, vi , git等)的使用
5. 计算机原理基础扎实，好学，积极主动
6. 有独立分析和解决问题的能力，有良好的团队合作精神
7. 工作经验：1-2年或优秀应届生

对以下任一项熟悉的优先：
1. caffe, pytorch, mxnet, tensorflow等机器学习框架
2. docker或相关容器技术

"
机器学习算法研发工程师,25k-50k,新浪微博,"25k-50k,经验不限,本科",移动互联网 / 上市公司,"
职位描述：


1. 基于海量的微博内容的分析与挖掘
2. 基于海量用户行为识别过滤算法的设计与实现
任职要求：
1. 计算机或相关专业本科以上学历，两年以上算法研发相关经验
2. 能够使用Hadoop/Hive/storm/spark等平台进行数据挖掘和分析，掌握常用机器学习算法
3. 具备Unix/Linux环境开发经验，熟悉Java/Php/Python/Shell开发，并至少掌握其中一种
4. 有SNS反垃圾、反作弊经验者优先
5. 有较强的学习能力、沟通能力及分析和解决问题的能力，具备良好的团队合作精神
6. 有文本分类算法经验者优先
7. 有深度学习经验者优先

PS：机器学习研发团队，待招聘岗位，级别：高级/资深/专家：
计算机视觉，图像处理，人脸识别
自然语言处理，文本挖掘
推荐算法工程师
信息流排序工算法工程师

"
机器学习研究员,20k-40k,全视云安,"20k-40k,经验3-5年,本科","电子商务,数据服务 / 天使轮","
职位描述：

负责构建通用机器学习平台；持续提升安全模型分析效率和质量。
岗位要求：
1. 两年以上机器学习工作经验；
2. 熟悉Java或Python；
3. 对数据结构和算法设计有较为深刻的理解；
4. 熟悉常见的机器学习&数据挖掘算法，有相关研究或项目经验；
5. 优秀的分析问题和解决问题能力，对解决挑战性的问题充满激情；
6. 具备大规模数据分析和计算机安全等相关经验者优先；
7.985、211院校优先

"
视觉算法工程师,18k-36k,赛格威机器人,"18k-36k,经验不限,硕士",硬件 / C轮,"
职位描述：

职位描述：
1、负责以计算机视觉、深度学习技术为基础的机器人视觉系统的研发，推动计算机视觉、机器学习技术在智能服务机器人领域的应用；
2、负责基于多传感器的感知算法的研发，推动计算机视觉技术与机器人技术的深度结合。

岗位要求：
1、具有深入的计算机视觉、机器学习算法开发经验，精通物体检测、跟踪和识别相关算法者优先，有深度学习开发经验者优先；
2、优异的C/C++编程能力，熟悉Python or Matlab，有一定计算性能优化经验者优先；
3、本科以上相关专业学历，博士或具有三年以上工作经验的硕士优先；
4、优良的数学功底、优异的逻辑思维能力以及算法实现能力；
5、热爱人工智能领域、机器人行业，具有良好的沟通能力和团队合作精神。

"
机器学习算法专家,35k-50k,美团点评,"35k-50k,经验5-10年,本科","移动互联网,O2O / D轮及以上","
职位描述：

结合美团的战略规划，提前储备人工智能领域的新技术。
岗位要求：
1.理工类211、985本科及以上学历；有4年以上工作经验。2.熟练掌握机器学习的基础理论和方法，有丰富的相关研究经验；3. 在一个或多个领域有深入研究：深度学习、GPU并行计算、AR、VR、序列预测、动态定价、收益管理等；4.熟练掌握c/c++、python/perl/shell等语言编程、及数据结构基础算法；5. 优秀的领导力、推动力、以及分析问题和解决问题的能力，对解决具有挑战性问题充满激情。

"
计算机视觉研发总监,40k-80k,创新工场AI工程院,"40k-80k,经验3-5年,本科",移动互联网 / 未融资,"
职位描述：

职位描述： 
1）负责AI工程院机器视觉相关产品研发；
2）制定产品研发计划以及项目管理；
3）组建和带领技术团队完成研发目标。
任职要求：
1）计算机视觉领域三年以上研发管理经验；
2）在人脸识别、物体识别、场景识别等相关领域进行过项目实践，能够负责计算机视觉相关产品的研发工作；
3）善于组织管理，领导技术团队完成产品和服务的交付；
4）具备较强的解决问题能力和良好的沟通能力。

"
资深视觉设计师,10k-15k,极客邦科技,"10k-15k,经验3-5年,本科",企业服务 / A轮,"
职位描述：

岗位职责：1、负责大会视觉及物料设计，把控大会视觉整体风格，提高品牌形象；
2、线下活动KV、创意海报、画册等；
3、线上活动物料、h5视觉、专题页等；
4、负责常规宣传物料，极客邦品牌VI、品牌画册等；
5、负责商务项目视觉延展，支持业务部门设计工作。

任职资格：
1、3-5年工作经历，大学本科以上学历，平面设计、视觉传达等相关设计专业；
2、具备独立完成设计品的能力，了解设计理论；
3、熟练使用相关设计软件；
4、良好的沟通协调能力，具备抗压和主动解决问题的能力。

"
视觉设计师,8k-12k,鼹鼠世界,"8k-12k,经验3-5年,本科","移动互联网,文化娱乐 / A轮","
职位描述：

简历请附作品或作品链接！

岗位职责：
1、负责网综节目、艺人对外宣传中的平面设计（如节目banner、开屏页、宣传长图、海报、节目Logo、H5页面等）；
2、移动端、网站产品UI设计（如微信服务号、公众号、官网）。

任职要求：
1、本科及以上学历，视觉传达、平面设计等相关专业；
2、3年及以上工作经验，需熟练使用设计相关软件（如PS、AI、ID等）；
3、熟悉排版、印刷等后期制作，能保证成品效果。

"
资深视觉设计,20k-40k,看理想,"20k-40k,经验5-10年,不限",其他 / 天使轮,"
职位描述：

职责描述：
1. 主导产品和品牌的视觉设计规范的制定和实施；
2. 进行高品质的视觉设计工作指导；
3. 主导视觉评审，跨部门沟通及推进；
4. 理解产品的战略意义，提出符合公司层级的产品视觉设计解决方案，组织并审核设计方向保持一致；
5. 提升产品设计，并保持其一致性、易用性，与品牌价值；
6. 推动/组织跨职能部门的大型项目,控制设计风险.并对团队效能进行优化迭代；
7. 推进公司整体体验认识，并输出成熟的设计方法论帮助全公司进行体验提升；
8. 管理并指导从初级到高级的设计师，进行人员培养和成长管理。
任职资格：
1. 5年以上互联网或移动互联网用户体验/界面设计相关工作经验，2年以上管理经验;
2. 主导过完整的移动项目设计工作，具有优秀的平面、动画及互动方面的设计能力;
3. 良好的领队能力和跨团队合作沟通能力;
4. 优秀的设计分析和总结能力。
简历请务必附带代表作品或链接地址。

"
机器学习算法工程师,20k-40k,闪送,"20k-40k,经验3-5年,本科",移动互联网 / C轮,"
职位描述：

岗位职责：
1、负责机器学习平台的选型、搭建；
2、负责数据的策略建模、模型训练；
3、负责策略的最优理论研究、落地；
4、负责实现训练程序自动化训练脚本及流程、效率优化；
5、负责并行训练平台的操作和维护。
任职资格：
1、熟悉机器学习算法，深度学习算法，熟悉tensorflow等框架，具有较强的数据结构和算法的能力，并能有效的应用于实际的问题；
2、优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；
3、具有良好的沟通能力，和良好的团队合作精神，做事踏实稳重有条理。

"
MIG16-自动驾驶机器人感知算法工程师(北京),18k-36k,腾讯,"18k-36k,经验1-3年,硕士","移动互联网 ,游戏 / 上市公司","
职位描述：


工作职责：
负责机器人图像/激光对象检测、识别开发；
负责对动态物体的跟踪和预测算法开发；
负责相关算法的实时性优化。
   


工作要求：
计算机视觉及相关专业硕士以上学历,三年以上相关工作经验;
具有模式识别、机器学习、计算机视觉、点云处理等相关领域实际工作经验;
有基于单目/双目相机、激光的对象检测、跟踪,场景理解与分割及数据融合的相关工作经验;
了解机器学习的基本算法,如回归方法、决策树、SVM等;
在计算机科学顶级会议和期刊如NIPS、CVPR、ICCV等发表过论文,有深度学习学术或工程项目经验者优先考虑;
有良好的沟通能力和团队合作能力,善于沟通,工作自主驱动,具备良好的问题定位分析能力。
   


"
视觉算法高级工程师—深圳,20k-40k,顺丰科技有限公司,"20k-40k,经验3-5年,本科","移动互联网,电子商务 / 不需要融资","
职位描述：

岗位职责：
计算机视觉相关算法的设计，开发与调试与性能调优。前沿深度学习视觉算法的跟踪、实现与优化。

任职要求：
1、计算机、图像算法、模式识别、数学类等相关专业，3年以上相关工作经验；
2、精通常见的计算机视觉、图像处理、机器学习算法、了解深度学习相关概念；
3、具备扎实的编程基础与数学基础，熟悉常用数据结构与算法；
4、熟练使用python、matlab、c/c++、java、go 中至少一种；
5、熟练使用opencv、opencl、caffe、tensorflow等库；
6、有较强的文献阅读和算法实现能力；
7、有良好的团队合作和沟通能力；
8、有过三维重建、SLAM或目标跟踪/检测等相关项目经历优先；具备深度学习实际项目经验的优先；开源社区参与者和贡献者优先;发表过相关论文的优先。
（2017年3月26日北京专场，地址：3w咖啡创业街）

"
高德-数据挖掘&机器学习算法高级工程师/技术专家,18k-36k,阿里巴巴—高德,"18k-36k,经验3-5年,本科",移动互联网 / 上市公司,"
职位描述：

职位描述：
1. 高德大数据是阿里巴巴大数据战略重要组成部分，基于高德百PB级海量日志数据，通过数据挖掘建立多维度地理画像和用户画像；
2. 以高德大数据为核心，对具体问题进行分析，构建机器学习模型，参与高德数据产品与应用的数据研发，发掘数据商业价值，结合阿里巴巴经济体各类大数据，为阿里巴巴经济体各项业务进行数据赋能。

职位要求：
1. 本科及以上学历，计算机、数学等相关专业，至少有1年工作经验；
2. 熟悉常用算法和数据结构，熟悉数据挖掘、机器学习；
3. 具备Linux环境研发能力，至少熟悉一门编程语言；
4. 有Hadoop等海量数据研发经验优先；
5. 有用户画像、广告、推荐、金融建模等相关经验者优先。

"
视觉设计师,10k-15k,宝宝树,"10k-15k,经验不限,本科",社交网络 / D轮及以上,"
职位描述：

职位描述
1. 参与大健康产品前期视觉用户研究. 设计流行趋势分析；
2. 设定产品的整体视觉风格；
3. 参与设计体验. 流程的制定和规范。
职位要求：
1. 美术.、设计或相关专业本科以上学历（优秀人才，专业和学历可适当放宽）；
2. 2年以上视觉设计工作经验，具有成熟的线上线下产品风格设定以及VI设定（主要偏运营）经验；
3. 精通Photoshop. Illustartor. Flash等设计工具，有线下活动物料设计经验者优先；
4. 具备良好合作态度及团队精神，富有工作激情. 创造力和责任感，能承受高强度的工作压力。

"
机器学习系统研发工程师,20k-40k,一点资讯,"20k-40k,经验3-5年,本科",移动互联网 / D轮及以上,"
职位描述：

岗位职责:1、机器学习平台系统设计、开发与性能优化2、个性化推荐系统实时、离线排序算法框架3、机器学习模型效果优化与产品指标提升
任职资格:1、本科以上学历，计算机或相关专业 2、扎实的计算机基础知识，熟悉算法与数据结构 3、熟悉linux开发环境，熟悉面向对象设计与开发4、熟练使用C++语言，熟悉C++服务系统和大数据平台的开发

"
资深视觉设计师,28k-40k,汽车之家,"28k-40k,经验5-10年,本科","移动互联网,文化娱乐 / 上市公司","
职位描述：

工作职责：
1.参与产品（web端，移动端，h5页面）的前期需求分析、设计流行趋势分析；
2.负责产品整体视觉设计风格制定，根据用户需求及产品特性提供设计解决方案，并完成设计实现。
3.配合研发团队完成产品开发，发布等工作；
4.pc端及移动端广告设计工作；
5.根据日常工作要求进行其他设计工作。
任职要求：
1.设计相关专业全日制本科及以上学历， 5年及以上相关设计工作经验。
2.沟通能力强，具有良好的需求分析能力及团队协作能力。
3.熟悉H5设计及开发流程，有动效设计经验者优先，具有一定的手绘能力者优先。
4.对用户体验设计流程有一定了解，对用户体验设计具有自己的见解。
5.简历请附带作品集。

"
视觉设计师,8K-12K,揽石传媒,"8K-12K,经验1-3年,不限",企业服务 / 未融资,"
职位描述：

岗位职责」

1.负责平面相关的设计工作，独立完成平面物料、品牌周边、画册等排版类及创意类设计输出；

2.及时校对打样及出街各种物料实现过程；能够及时与需求方和同伴进行有效沟通；

3.可以根据要求设计运营活动、H5页面等，提供符合需求的高质量设计作品；

4.充分的设计重构解构能力，平衡商业设计和艺术之间的表现力。

 

「基本要求」

1.设计相关从业经验3-5年，品牌和广告专业经验优先，对品牌定位、运营、设计有丰富经验优先；

2.艺术/设计等相关专业；对字体、色彩等设计基础有敏感性；设计极致有追求；

3.熟练使用软件ai、sketch、ps、InDesign；

4.如有VI规范手册经验、熟练c4d软件优先考虑；

5.良好的沟通能力，思维活跃，有创意，对工作富有责任感积极主动。

"
视觉设计师,5k-10k,亿动广告传媒(Madhouse),"5k-10k,经验1-3年,本科","移动互联网,广告营销 / D轮及以上","
职位描述：


岗位职责：
1.独立完成广告的视觉创意设计；
2.负责客户定制化H5网站、移动端H5互动页面及APP的视觉设计；
3.持续优化广告创意；
4.根据客户需求提出建议和解决办法，并充分发挥创意，设计出简洁、精致的互动广告页；
5.有独立的设计思想，能独立完成各种H5网站和移动端的界面设计工作；
6.对现有产品的可用性进行测试和评估，提出改进方案，收集用户反馈，持续优化产品的用户体验；

任职要求
1.两年以上视觉设计工作经验，专科及以上学历.
2.有互联网专题页面、移动端广告设计经验，有成功案例及上线作品，熟练使用PS、AI、FW、FLASH 等,会Axure MockPlus优先考虑；
3.熟悉网页、移动端h5页面及手机APP的设计规范和工作流程，能够独立完成设计工作；
4.对客户的设计要求有较强的领悟和理解能力，色彩和布局有良好的感觉,有较强的沟通能力；
5.具备团队协作能力及客户服务意识；
6.有手绘功底可优先考虑。


"
视觉算法工程师,20k-35k,聚美优品,"20k-35k,经验不限,本科",电子商务 / 上市公司,"
职位描述：

岗位职责：
1.根据产品或项目需求,进行SLAM算法的研发;
2.进行以机器学习为基础的定位技术研发;
3.进行以视觉为主的多传感器组合导航系统的研发;
4.能够独立完成算法模块、软件及系统开发。

职位要求：
1.本科及以上学历，电子、自动化、机器人、计算机、应用数学、统计学、信号与信息处理、模式识别与智能系统以及计算机科学与技术等相关专业毕业；
2.具备算法改进和产品应用经验，并以SLAM算法为专业研究方向，并熟悉视觉SLAM与IMU融合算法；
3.精通C，C++，Python，具备独立编程的能力，有扎实的线性代数、多视图立体几何基础；
4.熟悉视觉SLAM与IMU融合算法；
5.能够在Linux（Ubuntu）环境下独立开发；
6.有图像处理、视觉跟踪、图像识别、深度学习基础；
7.有IMU、视觉以及其他测量数据的融合经验，掌握KF、EKF、PF等，最好了解ethzasl_msf的使用和原理；
8.熟悉深度神经网络和常用的模型,如CNN、DBN、Sparsecoding、RNN等，熟悉开源实现,如Caffe、TensorFlow、MxNet、Theano或ConvNet等。

"
资深视觉设计师,20k-30k,美团点评,"20k-30k,经验5-10年,本科","移动互联网,O2O / D轮及以上","
职位描述：

职位描述：
岗位职责：
1、负责美团平台相关产品的界面视觉设计
2、参与设计规范的制定，提出创新思路，持续优化产品的用户体验，
3、对设计趋势及系统设计有较好的认知，完善的设计体系及方法论的实践经验；
4、能够结合数据，竞品对标，用户研究等各纬度进行综合分析，并制定行之有效的解决方案；
5、关注行业内新技术的趋势与应用，积累分享设计经验，协助提升团队整体设计水平

岗位要求：
1、不少于五年的用户体验设计行业经验
2、优秀的审美能力，有丰富的设计理论知识和对流行元素敏锐的观察和总结能力；
3、良好的业务理解力及线 上线下设计渗透能力；
4、工作热忱、有全局观念、善于沟通、具备良好团队协作能力
工作地址

"
机器学习算法工程师,25k-50k,创新工场AI工程院,"25k-50k,经验1-3年,本科",移动互联网 / 未融资,"
职位描述：

职位描述：        1.机器学习/数据挖掘等AI相关的算法研发；        2.算法相关的代码库、工具库的封装和发布；        3.AI相关算法的性能优化、工程环境部署；        4.参与搭建和实现分布式深度学习集群。         任职要求：        1.本科及以上学历，计算机/信息科学/软件/电子工程/应用数学等相关专业优先；        2.熟练掌握机器学习相关的理论知识和实践技能；        3.熟悉CNN、RNN、LSTM等典型深度学习模型的使用场景和使用方法；        4.熟悉TensorFlow、Caffe、MXNet等主流深度学习框架中的一种或多种；        5.拥有扎实的数学和编程功力。    

"
视觉设计师（C4D方向）,10k-20k,墨迹天气,"10k-20k,经验3-5年,本科","移动互联网,生活服务 / C轮","
职位描述：

职位描述：1、负责墨迹天气品牌C4D视觉设计； 2、负责移动端视觉ip形象动画设计和宣传插画设计，潮流公仔设计；  3、参与日常专题（活动）设计需求；  4、负责视觉调性和主导大型活动的视觉设计；  任职资格：1， 能够熟练运用C4D软件创作适合品牌调性活动主题的创意图形，并进行后期润色排版和动画效果；2，优秀的设计功底，不错的手绘能力，能驾驭各种设计风格；  3，丰富的互联网设计经验且有高质量作品；  4，热爱设计，有责任感， 对时下的设计趋势有敏锐的嗅觉 5，良好的表达沟通能力和团队协作精神； 

"
视觉设计师,10k-15k,康比特,"10k-15k,经验3-5年,本科",医疗健康 / 上市公司,"
职位描述：

主要工作内容：
1 品牌日常设计需求的策划与执行，依据公关及活动需求，充分沟通，出具设计创意与作品
2 对运动营养健康学院设计需求的满足
3 指导、管理团队
要求：
""1 广告公司或设计公司工作经验不少于2年；
2 拥有独立创意能力；
3 拥有大型项目的独立实操经验；
4 掌握新媒体发展所需的设计趋势；
加分项 5 喜欢体育，有体育行业或体育客户服务经验""

"
算法工程师-机器学习研究员,25k-50k,便利蜂,"25k-50k,经验不限,本科","移动互联网,生活服务 / 不需要融资","
职位描述：

公司介绍：
便利蜂总部位于北京，资产雄厚，通过互联网的方式，改良现有零售模式。公司愿景是使用大数据和智能软硬件，突破固有的便利店购物体验，使用户获得切实的便利
 
项目介绍：
便利蜂智能供应链项目，公司战略核心项目，海量数据支撑，解决行业难题，算法可以快速在便利蜂供应链体系中迭代验证
 
工作职责：
1.负责便利蜂智能供应链模型体系的搭建和优化，用前沿算法解决传统行业难题
2.智能供应链体系包括但不限于销量预测、自动补货、自动调拨、库存健康、库存模拟
3.和业务团队及产品经理共同了解业务背景及需求，对供应链各环节进行分析、预测并持续优化相关模型
 
任职条件：
1.熟悉Java和Python，有较强的解决实际问题的能力
2.具有丰富的独立实现算法和调优的经验，熟悉常用聚类、回归算法，熟悉Hadoop、MapReduce编程
3.具有海量数据挖掘和数据分析经验，对数据敏感，能独立构建模型并持续优化系统
4.有供应链库存优化经验者优先

"
机器学习平台开发工程师,25k-50k,人人车,"25k-50k,经验3-5年,本科",O2O / D轮及以上,"
职位描述：

工作职责：1. 开发实时、近线算法工程服务2. 完善机器学习平台，通用特征服务，支持算法快速迭代任职资格：1.2年以上的大数据系统或者后端开发经验，或者相关项目经验；2. 精通java语言，熟悉scala，go，python者优先 ；3. 熟悉Hadoop/Spark/Hive/Hbase原理；4. 对机器学习有基本的理解，熟悉常见的机器学习算法

"
