jobname,money,company_name,p_bot,industry,job_bt
算法高级工程师,25k-50k,美团点评,"25k-50k,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

岗位职责：
1、负责美团出行核心逻辑的算法设计与开发，涉及的业务场景包括但不限于：调度分单、司乘生态、个性化营销增长、价格机制、自动判则等，使用前沿技术手段，实时预估供需变化和司乘需求，持续提升服务满意度和平台经营效率；
2、对出行中的业务问题进行合理抽象和数据建模，持续迭代优化线上线上算法，驱动业务健康快速发展；
工作要求：
1、熟悉机器学习/运筹优化基本问题、工具和方法，有较强的离线算法实现和在线效果优化能力；
2、优秀的业务理解和问题分析能力，对复杂业务场景有好奇心，对挑战性问题充满激情，有效抽象技术问题，持续优化迭代，解决业务问题，相信技术改变世界；
3、编程基础扎实，熟悉算法数据结构，ACM获奖/顶会论文/开源项目者优先。

"
算法工程师,15k-30k,云游九州,"15k-30k,经验3-5年,本科",数据服务、企业服务 / 天使轮,"
职位描述：

岗位职责：
1.技术方案设计
2.空间数据存储组织算法设计以及研发
3.网格体系技核心算法研发
4.关键产品预研和原型实现

任职资格:
1.具备扎实的 C / C++ 语言编码功底。熟悉常用数据结构和算法，熟练使用 C 和 C++ 标准库或 Boost 等开源库
2.掌握 Windows 或 Linux 系统编程，熟悉 POSIX 标准
3.熟悉并发编程和网络编程，对多线程和多进程并发模型、进程间通信、高级 IO 等有认识和了解
4.能够阅读和编写相关的技术文档，对技术思想有较好的抽象、归纳、总结能力，编写过相关技术文档，或有过非中文技术文档翻译为中文经历
5.对几何学和计算数学有一定的了解认识，并有较强的算法编码实现能力
6.具有较强的沟通能力，有较强学习能力和自主性、具有良好逻辑思维

"
算法工程师(J171212017),25k-50k,滴滴出行,"25k-50k,经验不限,本科",移动互联网 / 不需要融资,"
职位描述：

        岗位职责
1、挖掘数据知识关系，构建滴滴大数据知识图谱
2、负责搜索和个性化推荐算法的设计和实现，优化在线系统检索推荐体验
3、利用数据挖掘/机器学习相关理论和方法进行深入Data Profiling
岗位要求：
1、计算机及相关专业本科及以上学历，相关领域3年以上工作经验
2、在推荐、搜索算法、NLP或任一相关领域有一定理解或应用经验，有hadoop、spark应用经验者优先
3、熟悉常用数据挖掘、机器学习模型，有深度学习理论与实践经验者优先
4、具有知识图谱工作经验，包括知识表示，知识融合，推理等经验优先
5、有较强的数据分析和解决问题的能力，思路清晰，有将复杂问题拆解并实施的能力
        
"
算法工程师,10k-20k,纳米维景,"10k-20k,经验不限,硕士",医疗健康 / A轮,"
职位描述：

岗位职责：
1.从事影像处理工作，图像处理算法研发；
2.根据图像质量要求进行算法层面上的优化；
3.算法详细说明文档的编写，算法相关文件的规范化输出；
4.公司产品的图像处理算法的相关发明专利和软件著作权的编写；
5.行业内最新图像处理技术的收集、分析与实现；
6.上级交给的其他任务。

任职资格：
1.生物医学工程、计算机、物理学、数学等相关专业硕士以上学历；
2.熟练掌握C，C++编程语言，熟悉MATLAB，具有扎实的数学基础，有良好的编程习惯和软件优化思想；
3.熟悉算法基本概念，熟悉图像处理基本理论和常用的图像处理算法，熟悉使用图像处理工具；
4.能够独立完成关键算法中代码模块的开发和验证工作以及相关的调试测试工作；
5.熟悉医学放射影像处理算法者优先，具有X光DR/CT/MR/CBCT图像处理算法开发经验者优先；
6.具有良好的英文阅读能力和写作能力，有较强的团队合作意识和良好的逻辑分析能力。

"
算法工程师,20k-40k,酷云互动,"20k-40k,经验3-5年,硕士","数据服务,广告营销 / C轮","
职位描述：

岗位职责：
   负责公司智能电视机屏幕，视频（直播，点播）内容的图像，音频检索，视频内容挖掘；进行人脸识别，广告识别，复杂背景
的OCR；

任职要求：   
1、模式识别，图像处理，应用数学等相关专业硕士及以上学历，硕士学历要求4年以上机器视觉或图像处理方面工作经验，博士学历要求2年以上机器视觉或图像处理方面工作经验。
2、精通图像处理基本概念和常用算法包括图像预处理算法和高级处理算法。
3、至少有领导或参预过3至5个以上大型机器视觉或图像处理方面项目经验，有C、C++、java等编程语言5年以上实际编码经验。
4、精通C、C++、Matlab等编程语言编写，累计书写代码量超过5万行以上，精通机器视觉算法建模方法。
5、具备较强的探索创新能力；
6、对opencv开源项目视觉算法有深入研究。
7、良好的团队精神和沟通能力，很强的逻辑思维能力和学习能力。
8、对工作认真负责，注重细节，肯吃苦，顾全大局。    

"
算法工程师,10k-20k,佳格大数据,"10k-20k,经验不限,本科","移动互联网,数据服务 / A轮","
职位描述：

岗位职责：
以好奇心和勇气去探索世界
用数据科学算法解决实际问题

任职要求：
A. 算法原理：在985/211/世界知名院校受过数据科学类的教育。在现代统计学、机器学习、深度学习、计算机视觉、信号处理、运筹学等领域中至少两个领域有较广泛的理解，并能在其中至少一个领域有深入理解学以致用。
B. 编程技能：Python+Tensorflow+OpenCV+SKLearn+Pandas+Numpy+Scipy是必须具备的能力。
C. 学习能力：对于Github和StackOverFlow有长期使用习惯，有阅读英文最新文献的习惯和能力。
D. 协作能力：能够和其他算法同学积极讨论，协作完成工作。能够和商务/售前同学协作，聚焦客户需求，努力争取项目。
E. 自律能力：能够合理分配自己的时间，同时进行1-3个项目的并行工作；懂得Deadline的重要性，督促项目相关合作各方。

以下为加分项：
算法圈交流能力：在天池/DataCastle/CCF/京东等算法大赛中获得前20名次，并在算法选手圈中广泛交朋友。
原创能力：能够发现算法的瓶颈，并设计改良算法。
写作能力：能够写专利交底书、项目计划书、文章发表。

"
算法工程师,15k-25k,伊翔运达,"15k-25k,经验1-3年,硕士","旅游,电子商务 / 上市公司","
职位描述：

职位描述：
职位描述：
1. 学习和掌握动态定价和收益管理的基本知识；
2. 学习和研究与收益管理相关的数学模型和算法；
3. 研究、推荐和讲解适用的预测、优化数学模型和算法；
4. 负责软件系统中数学模型和算法的实现和维护。
 
岗位要求：
1. 运筹学、统计学、应用数学、计算机（高性能计算、算法、科学计算学）专业博士或硕士（必备）；
2. 至少掌握一门计算机编程语言，java、c++或其他，掌握数据库试用（优先）；
3. 有独立研究数学模型和算法的能力和实际项目经验（优先）；
4. 有收益管理或预测和优化背景的优先考虑（优先）；
5. 工作地点:北京、深圳

"
算法工程师,20k-35k,悠易,"20k-35k,经验1-3年,本科",广告营销 / C轮,"
职位描述：

工作职责：
1.       负责实时竞价展示广告的算法策略研究、开发和优化工作；
2.       使用上亿级别的广告实时和离线数据对不同的业务场景，使用适合的算法模型进行建模、效果验证和优化的快速迭代；
3.       可深入研究不同的业务场景：如自然语言处理，个性化推荐，跨设备人群识别，反作弊，效果KPI预估，归因分析，广告竞价算法等；
4.       结合业务需求，与高校合作，共同研究前沿的算法模型，推动公司业务的发展以及提升行业内的研究水平
 
任职资格：
1.       计算机、统计、数学等相关专业，硕士及以上学历或本科学历且具备1年以上工作经验；
2.       具备良好的编程能力和代码风格，具备linux/unix环境开发经验，至少熟练掌握C/C++/java/pytyon中的一门编程语言；
3.       具备良好的分析与解决问题的能力，对富有挑战性的工作充满热情；
4.       有持续提升自我的意愿、强烈的责任感和良好的团队合作精神；
5.       符合以下一或多项条件者优先考虑
    a)  有推荐系统或展示广告的相关算法研发经验
    b)  有互联网反作弊项目的研发经验
    c)  熟悉常用的数据挖掘及机器学习算法, 深知原理并具有用相关的实践经验，
    d)  对Hadoop/Spark等分布式计算平台有丰富的实践经验
 

"
算法工程师,15k-25k,小站教育,"15k-25k,经验3-5年,硕士","移动互联网,教育 / C轮","
职位描述：

岗位职责：
1、负责机器学习领域的技术研发，对前沿问题的探索与研究
2、结合产品实际应用场景，提供全面的技术解决方案
 
任职要求：
1、计算机科学、电子工程、数学、统计学或其它人工智能相关专业硕士、博士
2、对常见的机器学习算法有比较深入的理解，扎实的数据分析和建模能力
3、有计算机视觉、自然语言处理、数据挖掘等领域的项目经验
4、精通 Python，熟悉常见的机器学习框架
5、具有丰富的 GPU 与 CUDA 研发经验

"
算法工程师,15k-30k,混沌大学,"15k-30k,经验不限,硕士","移动互联网,教育 / 不需要融资","
职位描述：

职责描述 
1.离线端的数据平台建设，采集用户行为数据，搭建数据仓库
2.用户行为数据挖掘，用户画像，行为预测，个性化推荐
3.利用数据，提升用户增长，并为公司提供决策支持
职位要求                         
1.熟悉基本的数据结构和常用算法                        
2.熟悉Linux系统，熟练掌握Python语言
3.熟悉mysql/redis/mongo等常用数据库，掌握大数据处理技术优先
4.较强的学习、分析问题的能力，良好的团队合作意识                         
5.有数据挖掘/机器学习/推荐系统开发经验者优先     
6.接收优秀的应届生

"
