jobname,money,company_name,p_bot,industry,job_bt
算法工程师,15k-25k,意锐,"15k-25k,经验3-5年,本科",移动互联网 / A轮,"
职位描述：

岗位职责：
1、负责图像处理/识别基础算法的研发、测试与维护 （主要涉及条码、二维码、人脸等）
2、机器学习算法开发
3、算法技术文档的编写和维护
4、算法研发用素材的收集、整理与维护
5、配合集成开发人员完成算法在产品应用中的集成
 
任职要求：
1、精通C/C++、Java、Python、Perl等至少一门语言；
2、 熟悉图像识别、图像处理等算法基础，有条码、二维码、文字/人脸检测、识别等实际工作经验，有大规模数据实践经验者优先
3、在图像识别、人脸识别有实际成果并发表相关文章者优先
4、熟悉成像设备及相关硬件知识者佳
5、精通多种图像预处理和后处理的方法和原理
6、具有良好的数学基础，快速的算法建模能力者佳
7、良好的英语阅读能力

"
算法工程师,10k-18k,彩讯科技,"10k-18k,经验3-5年,本科","移动互联网,生活服务 / 不需要融资","
职位描述：

岗位职责
1、基于用户行为、星球等属性构建分类模型，将用用户分类、标签化；   2、基于用户模型和内容模型，实现个性化推荐、精准推广等研发与应用，提高产品用户体验和用户价值增益；                                 3、对业务的策略优化及算法研发，提供先进、适用的解决方案（模型），能评估模型可行性，并推进模型落实等； 

任职要求
1、熟悉常见数据结构和算法，有一定数理逻辑基础，能够理解并实现较复杂的算法过程；
2、有扎实的编程基础，至少熟练使用一种编程语言，并有实际工程经验和能力；
3、熟悉掌握各种模型算法和建模工具，并能够将数据产品和业务需求等商业问题，转化为可操作的数据模型问题；
4、熟悉常用的数据挖掘算法，熟悉大数据分析常用模型。               5、逻辑思维能力强，做事有条理，具备较强的分析问题和解决问题的能力，擅长沟通表达；
6、思维活跃，性格开朗，责任感强，工作积极主动，执行力强，有良好的团队协作意识。
7、强烈的学习意识和较好的学习能力，具备较好的抗压能力。

"
定位算法工程师,15k-30k,360,"15k-30k,经验3-5年,本科","移动互联网,游戏 / 上市公司","
职位描述：

职位描述
负责高精度网络定位算法研究及服务开发；
从多个角度对海量用户轨迹行为进行建模预测，构建基于LBS的用户画像、轨迹建模等并在
产品中落地；
优化LBS数据仓库，改进数据训练模型，提升数据ETL效率；
研究前沿的机器学习算法，并将研究成果应用于业务之中。
 
任职要求：
计算机、数学统计、GIS等相关专业本科及以上学历，硕士优先；
扎实的计算机基础，良好的编码风格，良好的逻辑思维能力；
擅长算法与模型，熟悉常见的数据挖掘机器学习算法，并具有实际业务经验；
熟悉Linux开发环境，熟悉c/c++，至少熟悉python/shell/R等中的一门脚本语言，熟悉hadoop
与MapReduce（spark更佳）；
了解LBS/GIS、熟悉位置轨迹挖掘优先；
正直、积极的品质，学习能力强，并且善于沟通合作。

"
算法工程师,25k-40k,车来了,"25k-40k,经验1-3年,硕士","移动互联网,数据服务 / B轮","
职位描述：

岗位职责
  1) 负责车来了核心业务——实时公交的算法调研和开发工作 
  2) 海量交通数据，基于车来了内部及合作方的交通数据，具有数据量大、种类丰富、时效性高、质量高的特点。
  3）业务难度高，互联网与交通工程的融合，解决交通领域顶尖难题，为千万用户服务。
  4）开放性算法问题，多种解决方案，技术成长空间大
  
- 岗位要求
  1) 计算机、数学相关专业本科及以上学历
  2) 熟悉数据分析、数据挖掘并且具备实际应用经验
  3) 扎实的编程功底，对算法有较强的实现能力，对代码品质有追求，至少精通C++或者Java语言，熟悉python
  4）善于思考和表达自己的想法，具备良好的团队合作精神
  5) 有很强的学习能力和动手能力，优秀的分析问题和解决问题的能力，对解决有挑战的问题充满激情
 

"
算法工程师--定位类,15k-30k,清研讯科,"15k-30k,经验1-3年,本科","数据服务,硬件 / 不需要融资","
职位描述：

岗位职责：
1、 高精度定位算法关键问题研究、方案设计，算法模块开发    
2、典型场景下UWB高精度定位算法方案设计、实现    
3、 融合定位算法研究与实现    
4、 其他创新性系统算法研发    

任职要求：
1、2年以上的定位算法(UWB/WIFI/蓝牙)设计和开发经验 ，统招本科以上学历，惯性导航、自动化、电子、计算机等相关专业    
2、熟悉各种滤波算法,常用的无线定位算法及融合定位算法（UWB+IMU,WIFI+IMU,GPS+IMU）及基本的机器学习算法    
3、较强的数学功底及建模能力,思维严谨,表达清晰,追求卓越    
4、编程能力良好，熟练掌握数据结构、精通C++编程，熟悉Python编程    
5、工作踏实，追求极致，富有热情    
 
具备以下条件优先:
具有融合定位(UWB+PDR,WiFi＋PDR，GPS＋PDR等)算法，MEMS传感器融合算法，行人航迹推算（PDR）算法，传感器辅助定位以及导航设计开发经验。         

"
算法工程师-应用算法,25k-50k,海知智能,"25k-50k,经验3-5年,本科","移动互联网,数据服务 / A轮","
职位描述：

【岗位职责】
1.  负责机器学习算法、自然语言处理、金融数据挖掘、金融系统优化、金融量化分析等某一个领域的研发和应用；
2.  深入分析现有算法，了解业务需求，给出有效的优化解决方案；
3.  对业界的机器学习算法和应用有广泛了解并且能够跟踪最新进展；
4.  制定有效项目进度管理机制，按照项目上线时间表，推进项目研发工作；
【任职资格】
1.  统计、计算机，数学，物理，金融工程等专业本科以上学历，在大数据领域有相关工作经验；
2.  在机器学习、深度学习、以及在搜索、广告、推荐、计算机视觉，语音识别、机器翻译、QA、Chatbot、NLP，关系网络挖掘，金融量化分析等某一领域有2年以上研发经验；
3.  熟练掌握SQL、R、Python以及相关进行分析的工具或Hadoop/Spark/Cosmos/ODPS等大数据分布式平台，熟悉分布式机器学习框架比如Spark MLLib, MPI, Parameter Server, 和流行的深度学习开源工具比如Caffe，Theano, Torch, TensorFlow, MXNet, CNTK 等。Coding能力较强，有C++和Java语言编程经验的优先，能够解决中级以上的LEETCODE问题；
4.  良好的沟通能力和团队合作精神，有一定的组织协调能力和较好的抗压能力；
5.  对数据敏感，分析数据，抽象问题，对于把大数据和人工智能分析的结果能够应用到实际业务场景产生商业价值具有强烈的热情；

【几个重要问题】
1.   公司会非常重视这个职位？作为公司所有产品平稳落地的技术和业务测试支撑，未来走技术专家、还是管理路线，公司都会支持，提供你想要的舞台；
2.  哪类人特别适合？对人工智能和机器人方向有强烈的兴趣，能够适应创业的苦和累，有责任心，有较强的学习能力并付诸实际行动；
3.  哪类人特别不适合？只是想找一个码农的工作，没有明确的工作目标，惧怕挑战；
4.  需要应聘者做什么准备？做个有心人，不要没有任何准备就来面试了

【企业价值观】
GROWTH MODEL Goal： 结果导向，不讲苦劳讲功劳不论资排辈 
Respect：尊重以及值得尊敬
Open：开放心态，一切皆有可能 
Win-win：双赢以及多赢；待人如己，换位思考 
Trust：信任以及令人信任，做靠谱的事儿成靠谱的人 
Happy： 痛并快乐着，不断超越自我取得更大成就 

【说明】 1、“兴趣+主动+聪明”，比“当前的能力”要重要10倍。这样的人，在我们团队的成长会非常快，因为你可以直接来争取“想做的事情/职位”，公司一定竭尽所能的给你锻炼机会，只要你能对你自己负责，把事情真正做到位。但如果是“推一下、动一下”的人，我们一定不会要。 
2、对于特别优秀的人才，薪酬范围可不局限在此薪酬范围，期权可谈

"
算法,20k-40k,美团点评,"20k-40k,经验5-10年,本科","移动互联网,O2O / D轮及以上","
职位描述：

岗位职责：

1. 运用数据挖掘/机器学习的理论和方法，设计相关算法解决业务问题；
2. 包括但不限于用户画像/商家画像等知识图谱建设；
3. 参与基于大数据场景的数据挖掘/机器学习系统的架构设计和开发；
职位要求：

1. 掌握机器学习相关算法，如GBDT，LR，KNN等分类聚类算法；
2. 至少精通Java , Python，Scala三种之一；
3. 掌握hadoop,spark等分布式大数据处理技术和机器学习框架。
4. 具备较强的数据分析能力，能够基于复杂的业务场景快速建模和设计算法；
5. 优秀的沟通能力，踏实和坚持不懈的工作态度；
6. 3年以上，有互联网相关工作经验优先；

"
算法工程师,20k-35k,和创金服,"20k-35k,经验3-5年,本科","电子商务,金融 / B轮","
职位描述：

岗位职责： 1.负责大数据量的用户消费、信贷、互联网行为等数据的处理、清洗和挖掘，并持续迭代优化信用模型；
2.负责大数据量的用户关系链网络的分析和图挖掘，构建反欺诈模型； 3.负责多维度模型融合，结合信用、欺诈等多个子模型做融合模型，在此基础上优化风控模型。
 
任职要求： 1.统招本科以上学历，有三年以上python数据挖掘的经验； 2.精通Python，较好的数据挖掘、广告算法、个性化推荐或自然语言处理经验，熟悉常用的机器学习算法； 3.良好的沟通和推动能力，主动性强，对互联网金融产品有一定的兴趣

"
算法工程师,25k-50k,京东金融,"25k-50k,经验3-5年,本科",金融 / 上市公司,"
职位描述：

岗位职责：
1、分析京东金融移动端用户数据和金融产品数据并持续挖掘数据的商业价值；2、深入挖掘海量用户的行为、属性，建立用户画像标签体系，建立相关的预测模型、定价模型等，为商业应用提供数据驱动的服务与产品，并推进相关数据产品建设；3、主导京东金融中台的算法研发，通过智能算法构建用户数据管理平台，负责其中的核心算法和数据挖掘方向，包括潜客挖掘、流量策略、激活、LTV、客户忠诚度提升等；4、主导京东金融FSP的算法研发，通过大数据和算法为商家经营提效，包括选品、供应链优化、产品推荐等；5、深入理解金融业务，协助搭建金融服务/产品数据模型，为业务发展提供数据支持。    
任职资格：
1、三年以上数据挖掘、机器学习、搜索、推荐或广告系统相关算法工作经验；
2、计算机、数学、统计等相关专业本科及以上学历；3、精通至少一种数据分析/挖掘软件，如R/Python/SAS/Mahout等； 4、熟悉至少一种以下数据库操作，如Hive/Mysql/Hadoop/Oracle等；5、至少一门脚本开发语言(如python/shell/ruby/javascript/tcl/perl等)使用经验；6、有互联网行业、移动互联网行业数据分析挖掘从业经历者优先；7、对数据驱动业务有一定理解，对数据与业务方面有足够的敏感性，有较强的逻辑分析能力，有较强的独立思考能力； 8、具备良好的沟通能力和团队合作精神，能独立完成挖掘项目的规划和实施。

"
初级算法工程师,12k-24k,云游九州,"12k-24k,经验1-3年,本科",数据服务、企业服务 / 天使轮,"
职位描述：

岗位职责：
1.计算几何算法研发
2.遥感影像处理算法研发
3.空间数据转换算法研发
4.空间数据调度算法研发
岗位要求：
1.具备扎实的 C / C++ 语言编码功底，熟悉常用数据结构和算法
2.掌握 Windows 或 Linux 系统编程
3.能够阅读和编写相关的技术文档，对技术思想有较好的抽象、归纳、总结能力
5.具备良好的沟通能力，有较强学习能力和自主性、具良好逻辑思维
加分项：
1.对几何学和计算数学有一定的了解，并有较强的算法编码实现能力
2.有地理信息、遥感数据处理、图像处理、地图绘制与处理、网格系统等相关学习或工作经验
3.熟悉某种 C / C++ 开源库，并有阅读源码经历
4.熟悉下面列出的的某种软件或技术的：
   GDAL、CGAL、PostGIS、MongoDB、ArcGIS、MapGIS、SuperGIS、Mapbox、OpenGL、QGIS、OpenCV

"
中/高级算法工程师,40k-80k,网信集团,"40k-80k,经验5-10年,本科","移动互联网,金融 / 不需要融资","
职位描述：

 岗位职责：
1、建立和完善大规模可扩展推荐系统的基础算法、特征、框架和策略；
2、负责用户画像的设计与实现，建立适合推荐系统的标签体系；
3、负责推荐内容匹配和排序，理解与应用各种技巧，例如在线实时反馈、新内容冷启动方法等；
4、基于用户行为和业务数据，建立适合推荐引擎的模型与特征；
5、搭建在线机器学习系统，为精准数据分析提供数据支持。
6、基于 Hadoop、Spark 等高性能计算平台，构建和改进数据挖掘和机器学习算法与技术，支撑公司的业务发展；
7、建立对行业用户和内容的深入理解，以数据挖掘和数据分析为基础，发现新的产品改进点，驱动产品改进，探索新的产品形态；
8、跟踪学术界和工业界在挖掘算法方面的进展和趋势，并尝试将其应用于实际的生产环境。

基本素质要求：
学历：  本科以上     年龄：  25  岁—  40  岁        性别：   男 
专业：  计算机/数学          相关工作经验：  5   年以上

专业素质要求：
1、熟悉深度学习，机器学习相关性算法、特征提取等技术，至少一至两个项目的经验；
2、熟练掌握 Python、Java 等其中的一种或几种编程语言，参与过实际工程项目，理解基本的编程模式；
3、使用过 Caffe、Tensor Flow、 ResNet等深度学习计算平台和模型，对模型优化有较深入的认识和理解；
4、理解常用的机器学习和数据挖掘算法，并进行过相关的实践；
5、沟通交流能力强，对工作有热情，愿意付出额外的努力以追求更好的结果；
6、有较强的产品 Sense，有出色的沟通能力，能够独立推动项目进展；
7、海外名校具备较强论文优先考虑

"
算法工程师,15k-30k,玖富集团,"15k-30k,经验1-3年,本科",金融 / C轮,"
职位描述：

岗位职责：
1.       负责自然语言处理相关的工作，包括但不限于语义理解、信息抽取、文本分类、命名实体识别、句法分析等；
2.       负责后台垂直领域的开发和改进；
3.       分析挖掘用户行为数据，为用户体验的提升、问题的发现、算法的改进提供支持；
4.       在机器学习平台上封装算法并对外提供服务接口
5.       负责模型的开发，评估，部署，监控优化工作
6.       独立完成系统上线和后续优化

任职要求：
1.       计算机、数学、物理及相关专业统招本科以上学历；
2.       熟练掌握Java，Python等其他编程语言，有很好的数据结构认识，算法和编程能力；
3.       熟悉常见的机器学习算法，在图像，语音，自然语言处理等领域有实际的算法开发经验；
4.       有NLP工作经验者优先，熟悉XGBOOST、TensorFlow、Theano、Torch、Caffe、MXNet等深度学习框架者优先；
5.      有Hadoop，MapReduce，Spark，Storm，HBase，Kafka等开发经验者优先。
6.       能够熟练阅读英文文献
7.       有较强的分析问题解决问题能力，工作踏实上进；有良好的团队合作意识

"
高级算法工程师,20k-40k,宝尊电商,"20k-40k,经验3-5年,硕士",电子商务 / 上市公司,"
职位描述：

任职资格：任职资格：1、全日制硕士及以上学历，计算机、数学、统计等相关专业，具备扎实的数学功底和算法功底；2、从事算法研究3年及以上经验，热爱互联网和电商，对技术和算法研究有强烈的兴趣，勇于创新；3、精通一门编程语言(java\python\scala等)，对数据结构和算法设计有较为深刻理解；4、具备机器学习、自然语言处理、数据挖掘、Query分析等其中至少一种的研究背景或项目经历；5、熟悉hadoop/hbase/storm等分布式计算技术，熟悉其运行机制和体系结构；6、扎实的独立分析问题、解决问题的能力，具备良好的需求理解能力、沟通协调能力和团队合作精神。
工作职责：1、负责电商大数据建模、数据分析等算法的研究和应用实现；2、负责图像识别算法及VR/AR技术相关研究；3、探索新算法解决应用中的新问题，跟踪、研究电商搜索领域的进展和前沿技术、创新。4、对已有算法进行调优改进，提高算法的精度和性能。

"
算法工程师,15k-30k,坚果金服,"15k-30k,经验1-3年,本科",金融 / 不需要融资,"
职位描述：

岗位职责：1、对海量数据进行特征工程工作；2、运用机器学习、对结构化和非结构化数据、时间序列数据进行挖掘，发现其潜在关联与知识；3、利用海量数据构建信用评估模型；任职资格：1、本科或以上学历，计算机、数学、统计相关专业毕业；2、熟练掌握常用机器学习算法；3、有linux平台数据处理经验，熟悉常用的shell命令；4、熟练使用c++/python/golang等任一一种语言 ；5、有过数据挖掘/机器学习相关工作经验；6、具有良好的逻辑分析、解决问题的能力，具备一定的英文阅读能力；7、有过信用评估相关工作者优先

"
资深算法工程师,25k-45k,闪银奇异,"25k-45k,经验3-5年,本科","移动互联网,金融 / C轮","
职位描述：

岗位职责：
1. 通过海量数据挖掘、机器学习等方法，构建风险控制、还款能力评估、用户画像、个性化推荐等系统；
2. 深入分析现有算法，了解业务需求，给出有效的优化解决方案；
3. 参与/负责研发人工智能的数据抓取、机器学习的自动化信息以及特征提取系统；
4. 对业界的机器学习算法和应用有广泛了解并且能够跟踪最新进展。
 
任职要求：
1. 统招本科以上学历，研究生优先，计算机、统计学、应用数学、金融等相关专业背景优先；
2. 三年以上实际项目开发实施经验，有对复杂算法系统的分析、设计和优化能力；
3. 有机器学习、数据挖掘等相关项目实际经验，理解搜索/推荐系统/用户数据分析和建模的基本概念和常用方法，具备真实环境大数据集下的数据挖掘/机器学习实战经验者优先；
4. 熟悉Python/ R /Java/Scala中的一种或多种编程语言，对数据结构和算法设计有较为深刻的理解；
5. 熟悉MySQL，redis，MongoDB等数据库，了解最新数据库发展趋势；
6. 对数据敏感，具备良好的逻辑思维能力、数学建模能力、问题抽象能力，以结果为导向；
7. 有良好的沟通能力者、优秀的解决问题能力者优先

"
算法工程师,15k-20k,人人金服,"15k-20k,经验不限,硕士","金融,移动互联网 / 不需要融资","
职位描述：

岗位职责：
1. 利用统计分析建模、机器学习算法、自然语言处理等技术方法，针对国内外金融市场产品，研发量化投资策略；
2. 包括但不限于量化 FOF 基金分析与投资策略研发；债券等固收产品的信用风险量化分析；股票、期货量化投资策略研发；金融财经舆情系统研发等；
3. 进行量化投资模型的研发与优化，进行程序化交易策略的代码开发，并协助客户和投资经理进行投资决策；
4. 参与部门日常管理和服务、软硬件建设、团队建设等各方面工作。
任职要求：
1.硕士及以上学历，计算机、金融工程，统计学，数学、物理等相关专业；
2. 熟练掌握至少一种编程语言（Python/JAVA/C++/C/R等，其中 Python 优先）； 
3. 有机器学习、数据挖掘、自然语言处理等经验者优先 ；
4. 有量化投资，FOF基金筛选，股票、期货量化交易经验者优先；
5. 熟悉MySQL, Sql Server等数据库的使用，能熟练使用SQL语言者优先；
7. 具备证券从业资格，CPA、CFA等资格证书者优先；
6. 有ACM竞赛获奖经历优先，有国际高水平会议论文者优先；
8. 精力充沛、乐于分享与交流、抗压能力较强、注重工作实效；

"
