jobname,money,company_name,p_bot,industry,job_bt
数据挖掘,9k-15k,知网,"9k-15k,经验不限,硕士","移动互联网,电子商务 / 上市公司","
职位描述：

岗位职责：
1.统计数据分析模型算法研发实现
2.海量统计数据的挖掘算法研究
3.行业数据分析模型研究
4.大数据决策支持分析平台建设与开发

任职要求：
1.熟练掌握python编程语言，理解常用的数据结构和算法；2.熟悉常用统计分析模型；熟悉Matlab、SPSS、SAS或Eviews等数据分析软件的使用；3.熟悉数据库技术、SQL语法及使用；4.在linux环境下熟练使用Python、Shell

优先条件：
1.有大数据处理经验2.熟悉Django或其他Python Web框架3.了解开源系统如Hadoop，Storm，Spark，OpenStack

"
数据挖掘,20k-35k,悠易,"20k-35k,经验不限,本科",广告营销 / C轮,"
职位描述：

职责：
1．基于海量数据的广告业务数据分析；
2．根据广告反馈数据，对广告投放进行数据建模，包括CTR/CVR预估，Real-Time Bidding算法建模等；
3．将数据挖掘算法及WEB文本挖掘成果固化成数据资产。
 
要求：
1．计算机软件相关专业，本科以上学历；
2．熟悉数据挖掘、机器学习常用的算法；
3．精通数据结构与算法，熟悉Hadoop/MapReduce分布式开发；
4．具有较强的学习能力、英文文档读写能力、分析问题和解决问题能力；
5．具有计算广告、推荐系统或搜索引擎领域工作经验者优先。

"
数据挖掘工程师(MJ000413),16k-24k,YOHO!,"16k-24k,经验不限,不限","电子商务,文化娱乐 / D轮及以上","
职位描述：

工作内容： 
1.结合公司运营业务场景，定义数据分析及挖掘问题； 
2.使用统计学分析方法、挖掘算法，构建有效且通用的数据分析模型，支持现有业务并适应业务的不断拓展； 
3.挖掘数据建模应用于公司业务相关场景：推荐、风险控制、用户挖掘等。 

职位要求： 
1.统计学、数学或计算机、数理统计或数据挖掘专业方向，有扎实的统计学和数据挖掘专业知识； 
2.熟悉常用数据挖掘算法（如分类、聚类、回归、关联规则、神经网络等）及其原理，并具备相关项目经验； 
3.熟练掌握一门开发语言； 
4.有较强的数据敏感度、逻辑分析能力，以及良好的沟通和表达能力，能够基于对业务的深入理解，从数据中发现问题和规律； 
5.主动性强，有较强的责任心，积极向上的工作态度，有团队协作精神。

"
数据挖掘专家(J180115006),20k-40k,滴滴出行,"20k-40k,经验3-5年,本科",移动互联网 / 不需要融资,"
职位描述：

        岗位职责
1、负责数据科学和数据分析相关任务，以数据驱动的思路推动数据可视化、精细化运营、用户画像等数据产品建设落地。

2、应用数据分析、机器学习、数据挖掘等技术，针对海量数据建模，推动建立面向各大数据应用场景的数据体系，包括但不限于指标体系/评价体系/标签体系。
岗位要求：
1.国内外主流互联网公司或在其他行业的量化分析领域累计5年以上工作经验；

2.,有成单核心业务数据分析的经历；

3.熟悉常规数据分析方法, 对之前的数据分析经历有系统性沉淀；

4.熟悉 SQL 和至少一种解释分析语言(R, Python等), 并熟悉数据可视化(如Tableau)；

5.良好的沟通能力, 耐压力, 和强大的推动力.；

6.对数据仓库, 数据建模有经验者, 或与数据仓库有深度合作经验者优先。
        
"
数据挖掘工程师,25k-50k,罗辑思维,"25k-50k,经验不限,本科","移动互联网,文化娱乐 / B轮","
职位描述：

工作职责
1. 参与用户画像、标签体系的构建及研发；
2. 参与推荐系统、搜索系统的研发；
3. 构建数据挖掘平台；
4. 参与人工智能方向新项目研发；

岗位要求
1. 有1年+的数据挖掘经验，熟悉常见的机器学习算法，有较多的项目经验；
2. 有实时计算相关经验，熟悉storm；
3. 熟悉Hadoop，spark等分布式计算平台，熟悉hive，熟悉mapreduce编程模型;
4. 有较强的工作积极性及抗压能力，有团队协作精神；
5. 至少熟悉Java或Python其中一种语言；
6. 有代码洁癖；

"
资深数据挖掘工程师/专家,25k-50k,美团点评,"25k-50k,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

职位描述1. 骑手轨迹、骑手定位数据分析和建模2. 骑手画像、评级、留存等分析和建模3. 订单盈亏分析、配送效率分析和建模职位要求1. 2年以上工作经验，数学、统计、信息工程、经济学硕士2. 精通(R/Python）分析工具，精通（Hql/Sql)，熟悉hadoop、hive、Spark等3. 优秀的逻辑思维能力和业务需求分析能力，较好的沟通交流能力，善于主动思考和行动4. 有轨迹、定位、地图相关经验者优先5. 有商业变现、定价相关经验值优先

关于美团外卖
美团外卖是美团旗下的在线外卖平台，于2013年底正式上线。美团外卖提供的优质平台服务吸引了全国范围内的大量商户入驻。
截至2016年12月，美团外卖日订单量超过900万单，覆盖城市超过1000个，是国内最大的外卖O2O平台。
同时，美团外卖配送团队——美团专送日订单量已突破450万单，代表外卖配送领域的最高水平。
美团外卖以消费者的需求为基础，在保证餐饮外卖优势的基础上，积极进行品类扩张，目前已上线商超、水果、鲜花蛋糕和甜点饮品等多品类的外卖配送服务。
美团外卖一直秉承“消费者第一”的价值观，致力于与优质商家合作，为消费者提供品类丰富的外卖配送服务。
工作地址

"
数据挖掘,8k-15k,知网,"8k-15k,经验不限,硕士","移动互联网,电子商务 / 上市公司","
职位描述：

岗位职责：1.数据挖掘算法研究与实现2.数据挖掘自动化工具与工艺研发
学历：硕士、博士  专业：计算机相关  年龄：35岁以下
技能要求：1.具有中文自然语言处理专业知识，熟练掌握各种数据挖掘的算法与技术，具有实际的数据挖掘处理经验；2.熟练掌握相关的开发工具和程序设计语言，具有一定的软件工程经验和良好的程序设计习惯；

"
数据挖掘工程师,25k-40k,InnoTREE,"25k-40k,经验3-5年,本科",金融 / B轮,"
职位描述：

岗位职责： 
1.负责数据平台的架构分析和设计，发现和解决存在的技术问题； 
2.主持和参与系统逻辑模型和物理模型设计并实现原型； 
3.全面把握总体设计和重要技术决策，具体的设计和开发工作，以及关键技术的攻关。
 
任职要求： 
1.计算机相关专业本科或以上学历，3年以上分布式系统或者应用系统架构分析、设计、数据挖掘经验。在高性能开发或调优方面有实际经验；
2.具备良好的识别和设计通用框架及模块的能力； 
3.具备优秀的数据挖掘、数据策略优化经验
4.具有高度的抽象设计能力，思路清晰，善于思考，能独立分析和解决问题，责任心强，有良好的沟通能力，能协调多方资源完成共同目标。 激情、愿意分享，自我驱动能力强，良好的结果导向和抗压能力； 
5.必须在以下技术领域有一项或多项经验： 
A: 大型分布式系统，高并发，高可用性系统；
B: 分布式存储经验；
C: 高性能缓存；
D: 大规模机器学习或者数据挖掘经验

"
算法&数据挖掘科学家,25k-50k,京东商城,"25k-50k,经验1-3年,硕士",电子商务 / 上市公司,"
职位描述：

京东商城收益管理团队诚招量化分析领域的专家，包括统计、机器学习和运筹优化方向。我们希望您以坚实的技术能力和热忱和我们一起解决京东业务上的挑战。
我们团队通过基于大数据的数据分析，利用AI、运筹优化等方法来解决收益管理、用户行为分析、客户服务水平、市场渗透等电商领域内的业务问题，解决的问题包括动态定价，营销效果评估、预测及促销决策; 用户行为分析/选择模型，产品生命周期与管理、商品选品等。
 
工作职责：
1.         参与JD新一代动态定价模型搭建和具体问题解决方案的设计工作，和业务团队及产品经理一道，了解业务背景及需求。
2.         运用机器学习相关技术，对海量数据进行处理和分析，挖掘相关信息，建立模型，分析关键因素，优化定价和促销相关产品。
3.         基于大数据平台，通过 数据分析和数据挖掘，给出直观的结论及业务洞见
4.          跟进数据挖掘，机器学习相关技术的业界发展，并合理的运用到实际产品中，开发机器学习模型及算法来预测特定指标，如用户行为模型、用户倾向等。 
5.         开发优化模型和系统，给出最优决策。
 
职位要求：
1.         在统计/数学/计算机/机器学习/运筹优化相关领域拥有硕士或博士学位。在分析、预测、优化方向有实际应用经历。  对数据敏感，喜欢并善于从数据中发现规律。
2.         熟悉大数据平台，在机器学习模型和算法方向有应用经验，熟悉机器学习在工业中的最佳实践。
3.         熟悉常用算法编程语言，了解开源机器学习框架及进展。
4.         熟悉在大数据平台上处理大规模实时数据及应用机器学习模型经验者优先。
5.    熟悉大规模在线学习优先。

"
数据挖掘工程师,25k-50k,罗辑思维,"25k-50k,经验不限,本科","移动互联网,文化娱乐 / B轮","
职位描述：

工作职责
1. 参与用户画像、标签体系的构建及研发；
2. 参与推荐系统、搜索系统的研发；
3. 构建数据挖掘平台；
4. 参与人工智能方向新项目研发；

岗位要求
1. 有1年+的数据挖掘经验，熟悉常见的机器学习算法，有较多的项目经验；
2. 有实时计算相关经验，熟悉storm；
3. 熟悉Hadoop，spark等分布式计算平台，熟悉hive，熟悉mapreduce编程模型;
4. 有较强的工作积极性及抗压能力，有团队协作精神；
5. 至少熟悉Java或Python其中一种语言；
6. 有代码洁癖；

"
数据挖掘工程师,30k-50k,和创金服,"30k-50k,经验3-5年,硕士","电子商务,金融 / B轮","
职位描述：

岗位职责：
1、负责大数据量的用户消费、信贷、互联网行为等数据的处理、清洗和挖掘，并持续迭代优化信用模型；
2、负责大数据量的用户关系链网络的分析和图挖掘，构建反欺诈模型；
3、负责多维度模型融合，结合信用、欺诈等多个子模型做融合模型，在此基础上优化风控模型。
任职要求：
1、精通Python，有三年左右python做数据挖掘的经验；
2、较好的数据挖掘、广告算法、个性化推荐或自然语言处理经验，熟悉常用的机器学习算法；
3、良好的沟通和推动能力，主动性强，对互联网金融产品有一定的兴趣。

"
高级数据挖掘工程师,25k-45k,商汤科技,"25k-45k,经验1-3年,本科",移动互联网 / B轮,"
职位描述：

岗位职责：
1.负责数据挖掘算法和工程体系架构，推动团队组建与完善。
2.负责广告平台相关数据挖掘模型需求分析、建模和算法的开发以及持续优化。
3.参与项目产品设计，与业务部门沟通，将数据模型应用于实际业务，并对效果负责。
4.将业界前沿技术（深度学习等）应用于线上系统，提升收益

任职资格：
1.本科或以上学历，计算机软件/统计学或相关专业
2.熟悉数据挖掘/机器学习相关的算法
3.互联网公司广告行业两年以上经验，熟悉计算广告领域业务和技术解决方案
3.具有良好的编程基础和工程能力，掌握Java/C++/python等至少一门高级编程语言，能够把好的想法设计实现
4.有较好的沟通交流能力,善于主动思考和行动，乐于解决具有挑战性的问题

"
数据挖掘分析师（北京）,10k-15k,Gridsum 国双,"10k-15k,经验1-3年,本科","数据服务,企业服务 / 上市公司","
职位描述：

在国双数据中心，你可以领略国内外数据行业激动人心的商业应用，拥有与全球高端客户并肩战斗的难得机会，接触在各行各业数据助力的更多前沿应用，了解掌握数据可视化、数据挖掘分析、商业智能最新趋势，并且全面提升演讲能力、项目管理能力、时间管理能力！国双数据中心出品的多份互联网、新媒体、电子政务等领域的重磅报告，已经成为全球600多家高端客户探索大数据时代商业应用的重要决策依据。在这里，你的主要工作职责如下：1、规划企业数据管理流程，提高数据质量，开发针对性的数据挖掘算法 ；2、构建有效的数据挖掘模型，深入分析用户行为特征，品牌广告投放，品牌营销活动等；3、探索大数据在不同行业，不同领域的应用，创新出有价值的数据产品；4、灵活整合公司各类数据资产，打通内外数据，设计适合企业实际情况的大数据解决方案。
任职要求： 1、至少2年以上的数据挖掘经验，本科以上学历，数学、统计学、计算机相关专业； 2、有一定大数据分析经验，熟练掌握sql，Python语言 ；3、有较强的数据清洗能力，文本处理能力，有语料库建设经验优先； 4、熟悉常用的数据挖掘算法和文本挖掘算法，有一定的挖掘项目经验； 5、理解业务需求，对数据的商业价值有足够的洞察能力。

"
数据挖掘工程师,25k-33k,联想集团,"25k-33k,经验5-10年,本科","移动互联网,数据服务 / 上市公司","
职位描述：

1.负责联想电脑&智能设备业务用户数据的挖掘分析
2.通过对数据的敏锐洞察，深入挖掘产品潜在价值和需求，进而提供更有价值的服务；
3.不断完善和优化算法，贴合业务实际情况，跟进落地使用

Position Requirements
1.精通Java/Python语言至少一种
2.少熟悉一种大数据计算平台，如Hadoop，Spark;
3.掌握HBase，Redis，Elastic Search等开源数据存储技术，并结合不同的业务场景深入使用;
4. 精通分布式并发编程
5，熟悉常用的算法和数据结构， 如Bayes，DBSCAN等，有较强的编程能力
6. 有机器学习、数据挖掘等相关领域的理论背景,3年以上工作经验；
7. 良好的逻辑思维能力，对数据敏感，能够发现关键数据、抓住核心问题
8. 良好的英文听说读写能力者优先

"
高德-数据挖掘技术专家,18k-36k,阿里巴巴—高德,"18k-36k,经验3-5年,本科",移动互联网 / 上市公司,"
职位描述：

岗位职责
1. 用户画像：基于高德地图业务用户行为数据，通过大数据挖掘技术，建立多维度的用户属性画像和用户关系画像 
2. 数据挖掘：从海量日志数据中发掘有价值的信息，建立多个维度上的模型
岗位要求
1. 本科及以上学历。计算机相关专业，并且在该方向上至少有2年以上工作经验 
2. 熟悉常用算法和数据结构，对数据挖掘、机器学习算法有较强的实现能力 
3. 具备linux环境研发能力，至少精通一门编程语言，熟悉shell/python/awk等 
4. 具备较强的数据敏感度和分析能力，能够针对业务提炼指标评估策略价值及发现关键问题 
具备以下条件者优先： 
1. 有Hadoop、Hive、Hbase、odps等海量数据研发经验优先 
2. 有用户行为、兴趣建模、画像等相关经验者优先

"
数据挖掘工程师,15k-25k,优信集团,"15k-25k,经验不限,本科","电子商务,移动互联网 / D轮及以上","
职位描述：

1、利用数据挖掘、机器学习相关算法，解决业务需求，驱动业务创新； 
2、对海量的业务数据、用户数据进行挖掘分析，发现数据和业务背后的规律，完成建模； 
3、负责推荐/挖掘等产品新需求的调研和开发。 
【岗位要求】 
1、正规统招本科及以上学历，计算机、数学、统计学相关专业； 
2、深刻掌握推荐技术、机器学习、等中的至少一项技术，有对应的工作经验； 
3、掌握熟练掌握下列语言中的至少一种：Python  R，编程基本功扎实，熟悉数据结构和算法； 
5、对个性化推荐、热点挖掘、搜索系统、自然语言处理等领域有深入研究者优先考虑。

"
数据挖掘工程师,20k-35k,闪银奇异,"20k-35k,经验1-3年,本科","移动互联网,金融 / C轮","
职位描述：

职位描述：
数据挖掘工程师:
1、基于业务场景及海量行为数据发现客户行为规律，识别业务风险问题；
2、对于互联网海量数据的进行大规模特征提取和分析挖掘；
3、提供高可靠的特征工程，保证高可靠的线下模型训练和线上模型打分。
4、基于客户风险和海量行为数据，设计并开发实现风控打分卡。

岗位要求：
1、2年以上python数据开发或挖掘经验优先,计算机、软件工程，统计等相关专业.
2、有优秀的动手编程能力，熟练使用下列分析开发语言:Python/Mongodb/SQL/Flask;
3、沟通、推动和学习能力强，具有较强的分析问题和解决问题的能力；
4、思路清晰，主动性强，有很强的自我驱动能力。

"
数据挖掘工程师,15k-30k,蓦然认知科技,"15k-30k,经验1-3年,本科",移动互联网 / A轮,"
职位描述：

岗位职责：
1.运用数据挖掘/机器学习的理论和方法，挖掘相关数据，构建数据模型，解决业务实际问题，驱动和优化业务；
2.参与大规模分布式数据挖掘系统的架构设计和开发；3.参与构建各类知识体系,包括但不限于常识知识建模；            4.指导初级工程师，分享和交流，促进团队的进步和发展。


岗位要求：
1.本科及以上学历；2.至少2年数据挖掘工作经验以上，了解前沿技术，熟悉常用机器学习、数据挖掘或nlp模型算法；3.具备工程编码能力，对数据挖掘有足够的兴趣；4.至少精通一门编程语言(c/c++等)和脚本语言(python等)， 熟练使用常用算法和数据结构，对算法有较强的实现能力；5.具有统计或数据挖掘背景，并对机器学习算法和理论有较深入的研究优先；6.有大规模数据挖掘经验者优先；7.有问答/知识图谱等领域数据挖掘、分析建模相关经验优先。

"
数据挖掘工程师,25k-50k,便利蜂,"25k-50k,经验3-5年,本科","移动互联网,生活服务 / 不需要融资","
职位描述：

公司介绍：
便利蜂总部位于北京，资产雄厚，通过互联网的方式，改良现有零售模式。公司愿景是使用大数据和智能软硬件，突破固有的便利店购物体验，使用户获得切实的便利
 
项目介绍：
便利蜂智能供应链项目，公司战略核心项目，海量数据支撑，解决行业难题，算法可以快速在便利蜂供应链体系中迭代验证
 
工作职责：
1.负责便利蜂智能供应链模型体系的搭建和优化，用前沿算法解决传统行业难题
2.智能供应链体系包括但不限于销量预测、自动补货、自动调拨、库存健康、库存模拟
3.和业务团队及产品经理共同了解业务背景及需求，对供应链各环节进行分析、预测并持续优化相关模型
 
任职条件：
1.熟悉Java和Python，有较强的解决实际问题的能力
2.具有丰富的独立实现算法和调优的经验，熟悉常用聚类、回归算法，熟悉Hadoop、MapReduce编程
3.具有海量数据挖掘和数据分析经验，对数据敏感，能独立构建模型并持续优化系统
4.有供应链库存优化经验者优先

"
高级数据挖掘专家,30k-45k,美团点评,"30k-45k,经验5-10年,本科","移动互联网,O2O / D轮及以上","
职位描述：

工作职责：
1. 带领团队进行外卖业务风控策略及模型的研究与探索2. 运用各类分析方法对业务、日志数据进行分析与抽象，制定有效的的识别策略和算法3. 建立完善的异常指标监控体系，快速发现及定位疑似作弊问题     4. 完成各类策略实现，包括下单环节服务化拦截策略与下单完成后数据挖掘策略，并持续完善与优化
任职要求：
1. 熟练使用至少一门编程语言（Java、Python、C++）2. 有大数据处理分析经验，熟悉Hadoop、Hive 、Spark等大数据处理工具3. 对数据敏感，熟悉常用数据挖掘算法，并有一定实践经验4. 强烈的好奇心和求知欲，fast learner5. 有反作弊研发经验、用户行为分析、社群关系挖掘经验者尤佳，全栈工程师优先

"
数据挖掘负责人,40k-60k,InnoTREE,"40k-60k,经验5-10年,本科",金融 / B轮,"
职位描述：

工作职责:
1. 负责用机器学习、数据挖掘等技术来处理海量数据，持续改进公司的投融资大数据模型；
2. 负责搭建机器学习和数据挖掘相关系统及平台，输出设计文档和算法开发原形；
3. 深入研究业内领先的技术思路，将其应用于一级市场股权投融资领域。
职责要求:
1. 理工类211、985本科及以上学历；
2. 在以下至少一个领域有深入的研究：
  (1) 统计机器学习
  (2) 语义理解检索 
  (3) 运营商数据挖掘
3. 有机器学习/自然语言处理/数据挖掘领域4年以上实践经验；
4. 有大型分布式，高并发，高负载，高可用性系统设计开发经验；
5. 有丰富hadoop、spark、storm、kafka、mysql、redis等组件应用和架构经验；
6. 有1000台以上节点、日处理10亿条以上数据记录经验者优先；
7. 具有良好的沟通能力，和良好的团队合作精神；
8. 8人以上数据架构团队管理经验。
如下背景更优:
1. 搜索引擎rank；
2.. 广告ctr预测；
3. 大规模分布式系统、流式运算系统架构和设计；
4. 大规模运营商数据挖掘。

"
数据挖掘工程师,15k-25k,首汽约车,"15k-25k,经验3-5年,本科","移动互联网,O2O / B轮","
职位描述：

岗位职责
1、 从海量数据中，利用数据挖掘技术，挖出用户的偏好特征、行为规律；
2、 构建健壮的挖掘系统，提供高可用、可扩展的离线挖掘系统；
3、 负责海量交通领域大数据的分析/处理，包括海量数据的清洗、建模、入库、计算和检索；
4. 理解需求, 抽取数据和选择适合的模型, 支持业务和产品策略部分工作的落地;
5. 利用海量交通领域大数据，对派单优化，推荐上车/下车点，智能调度等进行优化；

任职要求：
1、在数据挖掘方面有两年以上的项目经验，精通Java，会一门脚本语言如python等
2、熟悉常见的数据挖掘或机器学习算法，具备优秀的工程落地能力
3、了解hadoop原理，有编写map-reduce/spark开发经验

"
数据挖掘经理,20k-30k,联想集团,"20k-30k,经验5-10年,本科","移动互联网,数据服务 / 上市公司","
职位描述：

Position Description: 
1.Analyze business analytics/reporting requirement, collaborate with data modeling expert to fulfill business data consumption requirement.
2.Visualize data with Qliksense, promote Lenovo BT/IT recommended visualization tool. 
3.Provide visulization tool training to business team to help build up business self service capability, promote data culture. 
4.Resolve visulization issues.
5.Manage project delivery


Position Requirements: 
1. Bachelor’s degree and above
2. Experience with one type of visualization tools including Qliksense, Tableau, Power BI, and etc
3. Have project management experience
4. Good English skills. Fluent in English writing/reading/listening/speaking.
5. Strong sense of business and good skills in requirement clarification.
6. Excellent presentation skills is preferred 
7. Experience of working in global company is preferred
8. Be self-motivated, active team player and be able to coordinate team for complicated task execution.

"
