jobname,money,company_name,p_bot,industry,job_bt
算法研发工程师,15k-25k,otureo,"15k-25k,经验3-5年,硕士",其他 / 天使轮,"
职位描述：

岗位职责：  1. 设计计算机视觉（如传统目标检测、识别等）算法或深度学习（如神经网络结构）算法；  2. 将上述核心算法针对应用场景进行优化和定制；  3. 编写相关算法分析和优化报告。 
应聘要求：  1. 计算机视觉或人工智能等相关研究方向的硕士及以上学历；  2. 对于图像算法岗位，熟悉常用CV算法，熟练使用OpenCV等开源库；对于深度学习算法岗位，熟悉不少于两类深度学习算法，如CNN、LSTM等，并熟悉不少于1种深度学习框架，如Caffe、TensorFlow等；  3. 在CVPR、NIPS 、ICCV、ECCV，ICLR等相关顶级学术会议或期刊发表过相关论文者优先；  4. 具备计算机视觉或人工智能方向的相关应用项目经历者优先；  5. 具有钻研精神和创造力，能够通过阅读论文学习最新算法和理论；  6. 责任心强，具备充分的学习能力与抗压能力，善于融入团队。 
工作城市：
1. 北京（海淀区）；
2. 深圳（南山区）。

"
高级算法研发工程师,25k-50k,腾讯,"25k-50k,经验3-5年,硕士","移动互联网 ,游戏 / 上市公司","
职位描述：

岗位职责:
负责基于海量用户数据，个性化推荐在效果广告领域的应用和研究，提高产品用户体验和广告投放效果；负责各算法和模型的分布式实现，丰富并行算法库；负责提供系统设计和代码文档，参与数据清洗和过滤、特征抽取、参数选择、算法实验、效果分析，参与与内外部客户的交流。
岗位要求:
硕士或博士学历，计算机、应用数学、模式识别、人工智能、自控、统计、运筹学等专业；2年以上相关工作经验；对机器学习、概率统计、最优化等算法原理及其在互联网行业的应用，有深入的理解和浓厚的兴趣；有推荐系统、精准营销、精准广告、信息检索等方面的实际工作经验；有大规模分布式计算平台的使用和并行算法的开发经验；熟练掌握至少一种编程语言，Java、Scala、C++、R、Python；熟悉Linux工作环境。

"
定位算法工程师,20k-40k,主线科技,"20k-40k,经验不限,硕士","移动互联网,硬件 / 天使轮","
职位描述：

岗位内容：
1、负责自动驾驶定位算法的设计和研发；
2、负责定位算法的工程化和优化，保证算法研究落到实处；
3、负责相应文档、专利以及软件著作权的撰写；

岗位要求：
1、硕士及以上学历；
2、熟练掌握c/c++/python；
3、要求有导航定位/视觉定位/激光定位/融合定位的相关经验或从业经历；
4、在自动驾驶/无人机等方面有经验者优先；
5、熟悉linux平台；

"
算法工程师,20k-30k,极宇舟天,"20k-30k,经验不限,本科","移动互联网,数据服务 / 未融资","
职位描述：

1. 垂直搜索引擎、推荐系统等相关产品的开发   
2. 负责产品数据挖掘相关的算法实现，利用数据推动产品的开发优化 
3. 熟练使用Java/C/C++/Python等语言进行开发，至少熟练掌握一种 
4. 有扎实的算法基础，熟悉常见的数据结构，了解分布式算法和分布式系统 
5. 211/985院校，专业不限，成绩优秀，英语熟练（CET-6），能够使用英语阅读文献

"
自动驾驶算法研发工程师-自定位算法方向,20k-40k,车和家,"20k-40k,经验3-5年,硕士",其他 / A轮,"
职位描述：

工作内容：
1、 车和家电动SUV自动驾驶高精度定位系统研发。
2、 基于视觉和激光传感器的新型定位技术研发。
3、 定位特征数据库建设与云端更新机制研发。
任职要求：
1、 电子工程、计算机科学与技术、自动化及其他相关领域本科及以上学历，硕士及以上学历优先
2、 掌握 SLAM 的基础理论和算法，在计算机视觉和(或)激光点云处理领域有至少3年的研发经验（可包含研究生学习时间）。在自动驾驶领域有实际项目研发经验者优先。
3、 熟悉高精地图，特别是定位特征层，并有实际研发或应用经验者优先。
4、 优秀的C/C++编程能力，具备嵌入式编程经验者优先。
5、 有强烈的上进心和求知欲，很强的解决问题和分析能力，较强的沟通表达能力和团队合作意识。

"
数据算法工程师,20k-40k,滴滴出行,"20k-40k,经验3-5年,本科",移动互联网 / 不需要融资,"
职位描述：

工作职责：
1.负责滴滴核心出行业务团队的数据分析、模型训练；
2.利用技术实现业务的原始数据自动化获取、清洗、整理、分类入库供算法团队调取使用。
岗位要求：
1.熟练掌握：mysql、hdfs/hive/hbase 、nosql数据库使用；
2.熟练掌握：shell、python脚本，通过脚本语言编写程序进行数据清洗、分类、入库；
3.具有1年以上数据清洗、数据挖掘方向的脚本开发经验；
4.熟练使用linux操作系统，具有服务端（c++/java/php）开发经验者优先；
5.具备分析、解决问题的能力，能够承受工作中的压力；
6.具备良好的人际沟通能力和团队协作能力。

"
算法工程师,20k-40k,今日头条,"20k-40k,经验3-5年,本科","移动互联网,数据服务 / C轮","
职位描述：

        职位职责：
1、使用机器学习技术分析用户意图、挖掘流量潜在价值，提升流量变现 ；
2、负责图像识别和分类、深度学习等相关算法的研发和实现；

职位要求：
1、优秀的编码与代码控制能力, 有扎实的数据结构和算法功底 ；
2、良好的逻辑思维能力，能够从海量数据中发现关键特征 ；
3、熟悉linux开发环境，熟悉C++和python语言；
4、熟悉大规模数据挖掘、机器学习、分布式计算中一项或多项，具备实际工作经验； 
5、有机器学习算法优化理论的研究经验 ；
6、有用户体验建模经验者优先。
        
"
快手商业化算法工程师,15k-30k,快手,"15k-30k,经验3-5年,本科",移动互联网 / D轮及以上,"
职位描述：

1.广告投放算法的研究及开发工作；
2.投放控制及流量预估系统的研发；
3.CXR预估算法及系统的研发；
4.视频广告的模式、机制的探索；
5.广告反作弊系统及策略研发；
 
岗位要求 :
- 熟练掌握linux下面向对象编程；(熟悉Java or C++)
- 熟悉机器学习、数据挖掘知识；
- 对数据敏感，有较强数据分析和解决问题能力；
- 有创业者基因：你渴望一个能够共同成长的团队，而不是找一份养家糊口的工作
- 有开发高品质产品、编写高质量代码的自我要求
 
加分项：
1、理解广告算法&业务&技术架构，具备一年以上搜索广告或展示广告相关经验；
2、对技术有热情，动手能力强，参加过各类竞赛并取得较好成绩；
3、有高并发情况下的系统设计及实践经验；
 

"
算法工程师-机器学习研究员,25k-50k,便利蜂,"25k-50k,经验不限,本科","移动互联网,生活服务 / 不需要融资","
职位描述：

公司介绍：
便利蜂总部位于北京，资产雄厚，通过互联网的方式，改良现有零售模式。公司愿景是使用大数据和智能软硬件，突破固有的便利店购物体验，使用户获得切实的便利
 
项目介绍：
便利蜂智能供应链项目，公司战略核心项目，海量数据支撑，解决行业难题，算法可以快速在便利蜂供应链体系中迭代验证
 
工作职责：
1.负责便利蜂智能供应链模型体系的搭建和优化，用前沿算法解决传统行业难题
2.智能供应链体系包括但不限于销量预测、自动补货、自动调拨、库存健康、库存模拟
3.和业务团队及产品经理共同了解业务背景及需求，对供应链各环节进行分析、预测并持续优化相关模型
 
任职条件：
1.熟悉Java和Python，有较强的解决实际问题的能力
2.具有丰富的独立实现算法和调优的经验，熟悉常用聚类、回归算法，熟悉Hadoop、MapReduce编程
3.具有海量数据挖掘和数据分析经验，对数据敏感，能独立构建模型并持续优化系统
4.有供应链库存优化经验者优先

"
增强学习算法工程师,15k-30k,地平线机器人,"15k-30k,经验1年以下,本科","移动互联网,硬件 / C轮","
职位描述：


【岗位职责】1、 负责增强学习相关的前沿技术的调研和研发工作。2、 负责公司业务中，和增强学习相关的模块的研发工作。【岗位要求】1、模式识别、机器学习相关专业本科以上。2、深度学习、统计机器学习、计算机视觉和最优化方法等方面有较深入的研究；对增强学习有了解和经验者优先。3、学习能力强，能无障碍阅读相关领域英文资料。4、动手能力强，熟练掌握C/C++/Python/Matlab语言，有较强的算法分析和实现能力。5、精通MxNet、Tensorflow等任一种深度学习开源框架者优先。

"
网盟广告-算法研究员,20k-40k,搜狗,"20k-40k,经验1-3年,硕士","移动互联网,数据服务 / C轮","
职位描述：

【项目介绍】 
无线信息流广告及无线精准展示广告预期将是2016年增长最快的广告形式，增长将在100%以上，甚至达到几倍的增长。搜狗有业内一流的无线大数据基础、业内一流的广告技术团队、覆盖全行业的客户基础。 

【职位诱惑】 
展示广告将是搜狗2016年的重点之一，搜狗在无线展示广告已经在市场上占有一定份额，并积累了无线大数据。搜狗广告团队技术持续改进，过去几年一直保持业内先进水平，在商业用户画像、商业NLP、广告点击率预估、广告机器学习技术研究、客户效果研究等各个方面均达到业内一流水平。团队氛围好，内部每周技术分享，相互支持共同达到目标。每个人都可以负责独立的技术方向，实验自己对技术的想法。 
【特别提示】 
搜狗欢迎专情的你，所以提醒你只能选择两个项目，请慎重投递。 
【岗位职责】 
1、精准展示广告技术研究，包括基于无线大数据的商业用户画像研究，精准广告触发技术研究、深度学习技术研究、广告CTR预估技术研究、客户效果研究。

【任职要求】
1、计算机相关专业，工作1~5年，从事机器学习或数据挖掘相关工作。
2、对NLP、机器学习、数据挖掘中的一项或多项技术有深入研究。
3、执行力好、团队合作能力好，肯钻研，对互联网广告技术有热情。

"
算法研发工程师,20k-40k,科进,"20k-40k,经验不限,硕士",其他 / 上市公司,"
职位描述：

岗位职责：
- 负责生物识别相关算法研发
- 负责智能交通相关算法研发
- 负责OCR识别相关算法研发
 
职位要求：
1. 具备深度学习,计算机视觉，机器学习,模式识别等研发经验；
2. 精通Caffe，MxNet，Torch深度学习框架之一；
3. 具备较好的编程能力，熟练掌握C/C++, Matlab或Python；
4. 机器视觉，模式识别或相关领域，对算法开发有浓厚的兴趣，硕士及以上学历；
具备较好的沟通表达能力和团队合作意识；

"
算法工程师-北京,10k-20k,美图公司,"10k-20k,经验1-3年,本科","移动互联网,硬件 / 上市公司","
职位描述：

职位描述：
1. 参与美图各个产品线的个性化推荐系统的研发；
2. 分析用户行为数据，并设计合理的推荐算法模型及策略，并优化推荐排序；
3. 通过对用户行为数据的挖掘，对用户进行建模，精准刻画用户各种属性；
职位要求：
1. 全日制本科及以上学历，计算机相关专业；
2. 熟练掌握各类个性化推荐算法，并有开发个性化推荐系统的实际项目经验；熟练掌握各类回归及排序算法，能够利用相关算法进行推荐排序的优化；
3. 熟练掌握分类、聚类、回归、降维等经典机器学习算法和技术，能够根据实际问题选择合适的模型和算法并进行相应的开发；
4. 有较强的工程架构和开发能力，能够实现支撑千万级用户和TB级用户行为数据的推荐系统或算法；
5. 掌握python、matlab等脚本语言，熟悉各类数据挖掘工具（如weka、Mahout），能够快速建立模型并进行验证；
6. 对数据敏感，善于发现数据中的潜在规律，善于分析问题，了解业界的最新动态；
7. 具有良好的沟通能力，有责任心，有良好的学习能力，具备优秀的沟通能力和团队精神；  

"
输入法算法工程师（IME),20k-40k,捷通华声,"20k-40k,经验1-3年,硕士","移动互联网,数据服务 / 不需要融资","
职位描述：

北京捷通华声科技股份有限公司成立于2000年，是一家专注于智能语音、智能图像、语义理解等人工智能技术的研究与应用的高新技术企业。公司率先推出了全球首个全方位人工智能开放平台—灵云平台（aicloud.com），将语音交互、图像识别、语义理解、生物特征识别等技术完美整合，实现并提供全方位一体化的人工智能技术解决方案与服务，并在滴滴打车、携程、京东、小米、百度、农业银行、中信银行、太平洋保险、奔驰等多家知名企业得到广泛应用。2013年，清华大学产业基金入资捷通华声，成为公司第二大股东，随后双方共同创立“清华灵云人工智能研究中心”。 

   
职位描述：
1.负责输入法（IME）的算法研究与引擎设计开发； 
2.负责跟进行业前沿技术发展趋势，跟踪国际最新算法发展方向和相应技术。

任职资格：
1.学历要求：
 -毕业于211或985院校、统招硕士及以上学历，计算机相关专业。
2.工作经验：
 -有相关工作经历或实验室研究背景。
3.能力要求：
 -了解当前输入法的方法，能够跟踪最新的研究方向；
 -能够对输入法（IME）算法进行工程实现和优化；
 -了解语言模型的相关背景知识；
 -至少掌握一门编程语言，有一定的软件开发项目经验（精通C/C++优先）；
 -能够流畅阅读英文文献。
4.优先考虑：
 -有LR/GMM/SVM/CRF/MaxEnt/HMM/LDA/DNN/CNN/RNN的研究背景者优先。

"
算法开发工程师,15k-25k,程创科技,"15k-25k,经验1-3年,本科","金融,企业服务 / 天使轮","
职位描述：

职位描述
•了解并分析各类资产的特点及其投资方式
•运用资产配置相关概念，原理和方法进行量化策略的研究和开发
•维护并优化现有资产配置相关模型和算法
==========================================
职位要求
•统计、金融工程、计算机、人工智能等相关专业，硕士及以上学历，博士优先（接受博士实习生）
•对证券市场有强烈的学习意愿
•优秀的编程基础，至少了解掌握一门面向对象编程语言，精通JAVA或者Python优先
•具备良好的数理基础及算法分析能力
•1-3年相关工作或研究经验
•独立学习和工作能力强，能够相对独立研究工作相关各类课题
•有资产配置等相关金融基础知识者优先，有券商、基金公司量化策略相关工作经验优先
==========================================
您将得到
•具有竞争力的薪资
•五险一金及带薪年休假
•公司期权
•国际领先技术的学习和实践机会
•清晰而快速的职业晋升通道
•创新包容、团结高效的团队氛围
•无与伦比的创业成就感
==========================================
关于程创
程创（北京）科技有限公司致力于金融科技的创新服务，将人工智能与投资理财结合，打造准确、全面、高效、易用的“魔活儿——机器人智能投资顾问”解决方案。研发创始团队由华尔街顶级投行和保险巨头的量化分析师、国际人工智能和数据科学领域的专家、全球领先金融信息服务机构的资深开发工程师、大型商业银行资深财富管理顾问领衔，具备国际一流的数据分析、系统设计及金融产品开发能力。

"
AI算法工程师,12k-24k,盖娅互娱,"12k-24k,经验不限,本科","移动互联网,游戏 / 上市公司","
职位描述：

岗位职责：1、利用深度学习技术进行游戏中AI系统的开发及优化；2、完成机器学习/深度学习/人工智能相关算法实现，算法优化和性能评估；3、进行特征挖掘、标签抽取、模型优化、算法评估等工作；4、参与搜索引擎、推荐系统、广告系统的算法及架构优化；5、参与核心代码的书写，解决项目开发过程中的重大技术问题。任职资格：1、统招本科及以上学历，计算机、统计、数学相关专业；2、熟悉数据结构和算法，熟练使用python/java/PHP 一种或多种；3、对机器学习算法有强烈的兴趣，乐于进行深入的研究和探索。具备较强的逻辑分析能力、解决问题的能力，善于学习新事物；4、了解模式识别、机器学习、数据挖掘基本算法，有相关项目经验优先；5、有搜索引擎、推荐系统、广告系统实践经验的优先；6、1-2年同岗位相关经验。可接受优秀应届毕业生。

"
机器学习-算法工程师,15k-25k,巢居,"15k-25k,经验3-5年,本科","企业服务,其他 / 未融资","
职位描述：

1、根据广告系统业务需求进行机器学习算法的调研、设计、研发工作，并持续进行模型的优化；2、负责广告系统机器学习平台相关算法的设计和研发，构建包括数据抽取、数据清洗、特征工程、模型效果评估等功能的机器学习平台；3、持续对系统的技术架构、算法进行改进和优化，提升海量数据的处理性能，提高算法迭代速度。职位要求1、硕士研究生以上学历，计算机、数学、统计学、机器学习等相关专业毕业，工作至少3年以上；2、熟悉和掌握Java或C++语言的开发，具有至少一门脚本语言（shell,python)开发的经验；3、熟悉和掌握常用的机器学习算法，熟悉和掌握最优化算法，熟悉海量数据的处理方法；4、有计算广告学、自然语言处理、机器学习或高性能并行计算等相关领域的实践经验者优先，有实际成果并在国际顶级会议、期刊发表论文者优先；5、有良好的逻辑思维能力和分析问题能力，对数据敏感，能够发现关键数据，抓住核心问

"
机器学习、数据挖掘算法工程师/高级算法工程师,15K-30K,猫眼电影,"15K-30K,经验不限,本科","移动互联网,文化娱乐 / 未融资","
职位描述：

工作职责：1、参与分析电影行业相关的数据，包括文本、行为、交易数据，挖掘并建立影片的用户画像和特征体系。2、负责应用各种机器学习算法，对即将上映的电影票房进行预测，并构建智能的排片系统。3、关注电影行业领域大数据、人工智能等相关问题和算法，结合业务情况进行技术预研。任职要求：1、电子、通信、计算机、数学等相关专业本科以上学历，1年以上工作经验。2、熟悉Linux环境下的代码开发，熟练掌握C/C++、Java、python、matlab等一门或多门编程语言。3、熟练掌握常用的数据挖掘和机器学习算法，如分类、聚类、回归、时间序列模型等，熟悉各种特征提取、特征选择、数据降维等技术；4、有票房分析与预测、用户行为分析、电影行业经验者优先。5、工作有计划性，责任心和执行能力强，具备高度的责任心、诚信的工作作风、优秀沟通能力及团队精神。

"
【资深算法工程师】,25k-50k,微壳,"25k-50k,经验3-5年,本科","移动互联网,企业服务 / 不需要融资","
职位描述：

职位描述：利用机器学习技术，改进新闻推荐、广告点击率预估，优化数亿用户的体验；分析基础数据，挖掘用户兴趣、文章价值，增强推荐、广告系统的预测能力;
分析用户商业意图，挖掘流量潜在商业价值，提升流量变现。岗位描述本科及以上学历，计算机相关专业；热爱计算机科学和互联网技术，对人工智能类产品有浓厚兴趣；具备强悍的编码能力，熟悉 linux 开发环境，熟悉 Python 、 java、 scala 语言优先；有扎实的数据结构和算法功底，熟悉机器学习、深度学习、自然语言处理、数据挖掘、 分布式计算中一项或多项；对推荐系统、计算广告、搜索引擎相关技术有经验者优先；优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情。

"
数据算法工程师,8k-15k,川谷金融科技,"8k-15k,经验1-3年,大专","金融,数据服务 / 天使轮","
职位描述：

岗位职责：

1、参与完成公司基金数据平台的搭建和持续完善，合理利用数据平台技术完成数据采集、清洗、存储和挖掘等工作；
2、基于海量数据建立数据处理模型，采用合理的技术和算法，实现对数据的分析和提取；
3、从系统应用的角度，利用数据挖掘统计学习的理论和方法解决实际问题；
4、现有算法、程序的优化和持续改进；
5、推动数据安全体系和管理体系建设；
6、大规模数据的分类、聚类等算法的比较研究；
7、生成数据处理结果并与分析师讨论改善处理步骤；
8、自动化数据提取、整合过程。
任职要求：
1、熟练掌握Python 编程语言，有python爬虫开发经验，能对数据实现常规的模型；
2、熟练掌握SQL语言，有MySQL相关开发经验，有MySQL性能调优经验者优先；
3、熟悉Linux操作系统，能熟练编写Shell脚本；
4、两年以上相关经验，深入了解数据结构与常用算法；
5、有较好的沟通交流能力、较好的逻辑思维能力，较强的抽象、概括、总结能力；
6、熟悉基金行业背景知识，有基金评价策略、算法交易策略或营销推荐系统研究背景者优先。

"
算法工程师-内容,25k-50k,今日头条,"25k-50k,经验1-3年,本科","移动互联网,数据服务 / C轮","
职位描述：

职位职责：1、优化头条各业务评论的排序策略2、优化评论低质内容识别和反作弊的效率3、改进排序架构，优化整体性能职位要求：1、熟悉机器学习排序算法，熟悉文本分类方法2、熟悉linux开发环境，熟悉c++，python 编程者优先3、良好的逻辑思维能力,优秀的分析和解决问题的能力,对挑战性问题充满激情4、良好的团队合作精神,较强的沟通能力

"
智能对话-算法研究员,20k-40k,搜狗,"20k-40k,经验3-5年,本科","移动互联网,数据服务 / C轮","
职位描述：

【项目介绍】 
智能对话的目标是建立人机交互的新范式，包括智能对话机器人、对话式搜索等产品；项目涉及自然语言理解、深度学习、多轮对话、指代消解等前沿技术。目前该方向上国内外业界巨头积极投入，也是公司在人工智能领域重点布局的方向；背靠搜狗网页搜索的产品技术资源、海量数据和数亿用户，提升用户对搜索在内的各类产品的交互体验。 【职位诱惑】探索最前沿技术，技术积淀深厚，技术氛围浓郁。 
【特别提示】搜狗欢迎专情的你，所以提醒你只能选择两个项目，请慎重投递。 
【岗位职责】
1、搜狗搜索人机智能对话产品的研发和线上部署；
2、调研深度学习、NLP领域前沿算法；采用深度学习或其它相关技术，解决实际问题；
3、负责人机智能交互中的意图理解、自然语言对话生成、排序算法、大数据分析挖掘等研发工作。   
【任职条件】
1、计算机相关专业，研究生及以上学历，2年以上工作经验；
2、熟练掌握机器学习、NLP领域的基础理论和方法；有深度学习领域研究经历优先； 3、熟悉Linux平台，熟练掌握一门以上编程语言（C++/Python/Java等），具备良好的算法基础；
4、善于思考，有较强的分析和解决问题的能力。

"
