jobname,money,company_name,p_bot,industry,job_bt
算法工程师(J171201014),15k-25k,滴滴出行,"15k-25k,经验1年以下,本科",移动互联网 / 不需要融资,"
职位描述：

        岗位职责
1参与顺风车核心交易引擎、定价、运营相关系统的算法研发
2参与新产品的核心策略设计和研发
岗位要求：
1. 计算机或者数学相关专业本科及以上学历；
2. 有机器学习、数据挖掘等相关项目实际经验，理解搜索/推荐系统/用户数据分析和建模的基本概念和常用方法；
3. 在机器学习或数据挖掘方向有较强的积累，熟悉经典的算法并有实践经验，加分项：包括但不限于LR、SVM、GBDT、Reinforcement Learning、Deep Learning；
4. 熟练掌握海量数据处理技术，有使用Hadoop/Hive/Spark分析海量数据的能力和经验；
5. 编程基础扎实，熟悉算法数据结构，有较好的C+。
6 有大型互联网企业交易系统、推荐系统、检索系统研发经验者优先
        
"
资深算法开发工程师/技术专家,25k-50k,美团点评,"25k-50k,经验3-5年,硕士","移动互联网,O2O / D轮及以上","
职位描述：

岗位职责：
1. 互联网大数据场景下的机器学习解决方案设计和开发；
2. 践行精准营销理念，搭建高效的算法策略服务；
3. 带领初级工程师或团队不断进行数据探索和算法优化；
 
任职要求：
1. 计算机或者数学相关专业硕士及以上学历，3年以上工作经验；
2. 理解自然语言处理/搜索/推荐系统/用户数据分析和建模的基本概念和常用方法；
3. 在机器学习或数据挖掘方向有较强的积累，熟悉经典的算法并有实践经验，包括但不限于LR、SVM、GBDT、Reinforcement Learning、Deep Learning；
4. 熟练掌握海量数据处理技术，有使用Hadoop/Hive/Spark分析海量数据的能力和经验；
5. 编程基础扎实，熟悉算法数据结构，至少掌握Python/Java/Scala中的一种；
6. 优秀的分析和解决问题的能力，对挑战性问题充满激情，有较强的沟通能力，责任心和团队意识佳；

"
算法博士,50k-70k,京东商城,"50k-70k,经验不限,博士",电子商务 / 上市公司,"
职位描述：

岗位要求：
1. 博士及以上学历，模式识别，计算机、数学、信息科学等相关专业；
2. 即将毕业或者已毕业都可以； 
3. 拥有扎实的图像处理，模式识别理论基础；精通目标检测，跟踪识别等常见的计算机视觉处理任务。对卷积神经网络有深刻理解，精通其原理和实现；
4. 具备极佳的编程和工程实现能力，能快速将当下最新算法落地；
5. 至少精通一种常用的深度学习框架，并能对开源框架做定制化；
6.熟悉hadoop、spark、storm等常见框架，有大规模数据处理经验。 
岗位职责：
1. 负责计算机视觉技术相关算法的研发。把前沿的计算机视觉技术应用到具体的线下智慧零售场景中； 
2. 根据业务需求深度定制深度学习算法和框架。如：千万级别的人脸检测和识别，商品跟踪，人员关系分析、人物行为监测、人员行为动作分析等。
我们可以提供的：
全球专家级算法工程师交流与协作机会，部门长期与斯坦福大学深入合作；
部门目前还在和海外的其他名校以及国内的几个学校在进行合作
令人满意的薪资报酬，快速成长及发展机遇。

"
高级算法工程师,20k-40k,亿睿科,"20k-40k,经验不限,本科","文化娱乐,社交网络 / A轮","
职位描述：

岗位职责：
1、负责推荐核心算法设计与优化
2、具体技术方向包括但不局限于排序模型优化，召回模型优化，个性化推荐，用于实时意图建模等
3、结合产品实际应用场景，提供全面的算法解决方案 
岗位要求：
1、本科及以上学历，计算机、数学等相关专业，985院校毕业生优先考虑
2、强悍的编码能力，精通Python/ Go/ C/ C++语言优先； 
3、有大规模海量数据机器学习/数据挖掘/计算广告/搜索引擎/自然语言处理/推荐算法等一个或多个领域相关经验者优先
4、了解深度学习，强化学习最新进展及在搜索、推荐领域应用方法，有实际经验者优先
5、优秀的推动力，沟通能力以及执行力

"
数据挖掘／算法工程师,15k-30k,北京数介科技有限公司,"15k-30k,经验3-5年,本科",数据服务 / A轮,"
职位描述：

工作职责：
1.实现大数据平台上的核心算法；
2.对海量数据进行挖掘，对用户行为、业务行为、日志事件等多种类型数据进行分析、建模，指导制定各种策略，完成各类决策判断。

任职要求：
1.计算机、数学、统计或其他相关专业本科及以上学历；
2.具有统计建模、机器学习（聚类、分类、回归等）或数据挖掘应用的项目或研究经验；
3.具备优秀的逻辑思维能力，能够独立思考，善于分析问题与解决问题；
4.具有扎实的编程基础，至少能够掌握一种编程语言（Java／Scala）；熟悉Python者优先；
5.具有一定的分布式数据处理经验，熟悉Hadoop、Storm、Spark中的一种或几种；
6.能熟练使用至少一种统计分析工具（如SPSS、SAS、R、Matlab等）者优先。

"
资深数据挖掘/算法工程师-客户运营,20k-40k,天猫,"20k-40k,经验1-3年,硕士","移动互联网,电子商务 / 上市公司","
职位描述：

岗位描述:
结合阿里的大数据和算法能力，提供赋能商家或品牌进行客户运营以及uni-marketing品牌营销相关的个性化推荐、人群生成与洞察、销量与趋势预测、营销投放、customer journey设计、内容生成等决策与辅助工具。具体工作职责如下：

1. 算法需求开发与优化，包括但不限于推荐系统、运筹优化、文本挖掘、预测与决策等方向；
2. 透过数据分析与实验设计快速验证商业假设；
3. 深入业务挖掘有商业价值的算法应用并进行技术预研和原型开发；
4. 跟踪最新机器学习进展。

岗位要求:
1. 计算机、运筹优化、数学相关专业硕士以上学历，算法相关工作经验一年以上；
2. 熟悉 Java、C/C++、Python其中一种开发语言，有数据结构与算法的基础；
3. 深入了解机器学习算法如 LR、GBDT、SVM、RL、DNN、CNN、RNN中的一部分或全部，有一定广度；
4. 乐于深入业务，成为业务专家，并能把业务和技术做有机的结合；
5. 出色的沟通能力，能承受一定工作压力，喜欢自我驱动的工作，有ownership。

有以下经验者优先：
1. 广告或商业类算法项目的实际经验
2. 有搜索引擎、推荐系统、大规模机器学习框架、深度学习应用、运筹优化、NLP等项目的实际经验
3. 长期跟踪机器学习领域的研究论文

"
AI算法工程师,10k-20k,增强智能,"10k-20k,经验1-3年,本科",移动互联网 / A轮,"
职位描述：

岗位职责:
 1. 从事AI／NLP／AEC／VAD等相关的知识应用的研究开发工作
 2. 从事NLP对话管理／自然语言生成方面的研究工作
 3. 从事自然语言处理软件设计和编程工作
 4. 应用NLP解决搜索相关问题
 5. 推动合格有效的AI算法到产品中
任职要求：
 1. 自然语言处理、计算机科学、认知科学、数学、数据挖掘等相关专业本科生以上学历
 2. 精通Python／Lua／C／C++／Java语言中的一门或多门，精通数据结构、数据处理、人工智能算法和设计，能够对算法进行 验证和实现
 3. 熟悉Web技术等编程工作；
 4. 在一个或多个算法领域有扎实的理论基础和丰富的研发经验，对算法原理及应用有深入研究和独到见解
 5. 具备软件系统设计能力，能独立定义各种协议和接口规范；
 6. 具备良好的编程风格，有创造性，对新知识敏感，有较强的学习和吸收能力，对计算机语言有钻研精神，能够进行跨学科系统及产品开发
 7. 较强的发现问题、分析问题、解决问题的能力，有强烈的上进心和求知欲，善于学习新事物。
 8. 善于沟通和逻辑表达，良好的团队合作意识。
 9. 富有大胆创新精神，勇于探索、善于突破难关。
Plus：
 1. 有ASR／分词／NLP／TTS相关经验者优先考虑
 2. 有过大型搜索引擎公司工作的相关经验者优先考虑
 3. 移动平台音频处理相关工作经验（AEC／VAD）者优先考虑

"
高级算法工程师-应用算法-P7蚂蚁金服-北京/杭州,25k-50k,蚂蚁金服集团,"25k-50k,经验3-5年,本科","金融,移动互联网 / B轮","
职位描述：

可以base：北京，上海，杭州
1. 负责机器学习算法、深度学习算法、自然语言处理、信息安全加密、计算机视觉、语音识别，金融数据挖掘，金融系统优化，金融量化分析等某一个领域的研发和应用；
2. 深入分析现有算法，了解业务需求，给出有效的优化解决方案；
3. 对业界的机器学习算法和应用有广泛了解并且能够跟踪最新进展；
4. 制定有效项目进度管理机制，按照项目上线时间表，推进项目研发工作。
任职资格：岗位要求
1. 统计、计算机，数学，物理，金融工程等专业本科以上学历，在大数据领域有相关工作经验；
2. 在机器学习、深度学习、信息安全、以及在搜索、广告、推荐、计算机视觉，语音识别、机器翻译、QA、Chatbot、NLP，关系网络挖掘，金融量化分析等某一领域有2年以上研发经验；
3. 熟练掌握SQL、R、Python以及相关进行分析的工具或Hadoop/Spark/Cosmos/ODPS等大数据分布式平台，熟悉分布式机器学习框架比如Spark MLLib, MPI, Parameter Server, 和流行的深度学习开源工具比如Caffe，Theano, Torch, TensorFlow, MXNet, CNTK 等。Coding能力较强，有C++和Java语言编程经验的优先；
4. 良好的沟通能力和团队合作精神，有一定的组织协调能力和较好的抗压能力；
5. 对数据敏感，分析数据，抽象问题，对于把大数据和人工智能分析的结果能够应用到实际业务场景产生商业价值具有强烈的热情。

"
数据算法工程师,15k-30k,网家科技,"15k-30k,经验1-3年,本科","电子商务,O2O / 不需要融资","
职位描述：

岗位职责：1、设计和搭建自动化的数据挖掘平台；2、负责用户画像和数据挖掘，提升个性化的数据挖掘服务；3、对海量业务数据进行分析，深度挖掘用户行为特征，构建用户精准营销的指标体系；岗位要求：1、本科以上学历，统计、数学、计算机等相关专业优先；2、熟悉常用的数据挖掘、机器学习算法和技术，良好的数学建模能力；3、具备扎实的编码能力，至少精通一门高级语言，至少熟悉一门脚本语言，熟悉Hadoop、Storm、Spark平台开发的优先；4、熟悉大数据量、实时业务、高并发、高吞吐、高可靠性分布式系统的加分；5、优秀的沟通能力和逻辑表达能力，良好的团队合作精神和主动意识。6、有耐心，对数据敏感，能发现/理解细微的变化代表的含义，并熟练使用聚类、回归分析、因子分析等手段寻找和排查数据变化背后的原因；岗位优势：1、真正接触跨行业的海量数据，并在此基础上搭建成体系的数据平台和商业智能系统2、触达数据真正需求方，实现数据的价值

"
算法工程师,15k-30k,新浪网,"15k-30k,经验不限,本科",文化娱乐 / 上市公司,"
职位描述：

职责：
职责描述1. 基于海量数据进行有效特征的挖掘与应用；2. 通过机器学习等方法，对效果广告的ctr进行预估，结合线上投放效果，不断优化模型。
职位要求：1.计算机或相关专业本科及以上学历；2.具备良好的编程能力和代码风格，熟练掌握C/C++、Java等一门强类型语言，并至少掌握一门脚本语言；3.熟悉Hadoop、Hive,有ETL的编写经验，有spark经验者优先；4. 熟悉机器学习常用算法，有搜索、广告、推荐系统经验者优先；5.具有良好的分析问题和解决问题的能力，对解决具有挑战性问题充满激情;
 

"
算法工程师,20k-40k,百度,"20k-40k,经验3-5年,本科","移动互联网,数据服务 / 上市公司","
职位描述：

工作职责：
负责百度文库内容生态策略算法的研发，包括但不限于内容质量评定，用户质量评定、反作弊、内容自动生成等领域
负责前瞻技术的跟踪调研和产品创新
负责技术方向推动及项目管理工作 

岗位要求：
专业不限，计算机相关专业优先，研究生学历优先
深刻理解机器学习技术，精通计算机数据结构和算法设计，精通C/C++、Java、PHP中至少一门编程语言
熟练掌握Python、perl、shell等脚本语言
对互联网内容建设和内容生态方向有浓厚兴趣
强烈的上进心和求知欲，较强的学习能力和沟通能力，具备良好的团队合作精神 
优秀的分析问题和解决问题的能力，勇于解决难题

"
算法软件工程师,15k-25k,睿思奥图,"15k-25k,经验3-5年,本科","移动互联网,企业服务 / 天使轮","
职位描述：

岗位职责：
1. 计算机视觉、模式识别领域相关算法的研究、实现与优化； 2. 二维、三维图像处理算法的研究、实现与优化； 3. 对特定算法模块进行研究、仿真、实现和测试，并根据测试结果对算法模块进行优化和改进。

任职要求：
1. 具有图像处理和模式识别算法实现的经验； 2. 熟悉场景中目标（车辆、人、动物等）的检测、跟踪与识别； 3. 熟悉OpenCV、FastCV、VXL等计算机视觉专用函数库，熟悉常用图像处理库； 4. 有较强的编程能力，熟悉C/C++，具备很强的算法实现能力，有自主学习能力； 5. 良好的代码风格及注释习惯，了解软件工程的基本概念，有较强的代码调试能力，熟悉git操作； 6. 本科及以上学历，计算机相关专业，三年以上工作经验； 7. 有良好的团队合作意识及积极的心态，乐于与他人合作，能够承受较强的工作压力。

"
算法工程师,15k-30k,mobike摩拜单车,"15k-30k,经验1-3年,本科",移动互联网 / D轮及以上,"
职位描述：

岗位职责：
1、从海量轨迹数据中，利用数据挖掘技术，分析用户的出行偏好、行为规律、空间分布等特征；
2、利用深度学习算法对复杂图像进行处理、提取和识别，将前沿算法应用到改善摩拜用户的骑行体验
3.、不断通过机器学习算法来解放人力，提升的整体运营效率；
4.、使用多种算法进行行车调度, 动态定价等研究, 并应用到实际产品中；
 
任职资格：
1. 熟悉机器学习和数据挖掘的基本原理和技术，有一定将数据可视化的能力 
2. 编程基础扎实，熟悉算法数据结构，有Java 或 Python，R 开发经验
3. 有分布式计算相关系统，如MapReduce、Spark等经验者优先
4. 有良好代码风格和代码质量意识，有责任心
 
加分项：
1、 有机器学习, 图像识别，自然语言领域实战经验或竞赛经验优先
2、熟悉Caffe， PyTorch或TensorFlow优先 
3. 研究成果在ACL, AAAI, ICML, NIPS, SIGKDD，CVPR, ICCV发表 4. 有出行领域经验优先

"
算法工程师-小爱音箱,25k-45k,小米,"25k-45k,经验1-3年,本科",移动互联网 / D轮及以上,"
职位描述：

岗位职责：
1、负责分词算法及效果优化和场景化数据结合；2、负责语言模型算法含传统N元及RNN策略效果优化；3、负责语音识别问题场景化纠错系统构建及效果优化；4、负责语音交互对话槽位抽取和意图识别工具开发；5、负责语音交互对话语义句法分析工具开发；6、负责语音交互对话管理和槽位补全工具开发；7、负责语音交互意图检测和意图切换工具开发；8、负责语音交互对话生成工具开发；9、负责开放语义平台建设开发。
岗位要求：
1、扎实的数据结构和算法功底，编码强悍2、熟悉Linux开发环境，掌握Java，熟悉Python，C++更好3、有自然语言处理、数据挖掘、机器学习知识背景，有实践经验更佳4、有搜索引擎、推荐系统、广告相关技术经验者优先5、有海量数据处理和并行计算开发经验者优先，如Hadoop、Spark、XGBoost、TensorFlow等6、有良好的分析问题和解决问题的能力，对语音智能服务、大数据工作充满热情7、本科及以上学历，硕士、博士优先

"
算法工程师,20k-30k,雅森科技,"20k-30k,经验1-3年,硕士","移动互联网,医疗健康 / A轮","
职位描述：

岗位职责：
1、医学影像的算法分析研究：包括基于医学影像的影像分割、伪影去除，图像融合/配准，归一化，滤波，信息增强，信息提取，形变、数学建模等；
2、基于机器学习的医学影像开发,病理图像处理、细胞分割、分型分类算法；
3、配合程序进行相应接口的调整；
4、从事生理电信号分析 (例如ECG，EEG，EMG)，建模与分类识别，或者数据融合分析方面的算法开发。

任职要求：
1、国内重点大学毕业，硕士或博士学位，专业为生物医学工程、医学影像、数学、物理等相关专业，可接收应届生；
2、熟练使用Matlab、Python语言；
3、熟悉多种机器学习算法数学原理，例如SVM、RF、CNN、XGBoost、Regression等等。
4、熟练使用Tensorflow，Theano， Caffe，pyTorch主流机器学习计算框架，或类似平台的机器学习系统；
5、在国内主流杂志发表过两篇以上论文，有多篇国际主流杂志（Nature、Science等等）论文发表者优先。

"
算法工程师-信息安全,20k-40k,滴滴出行,"20k-40k,经验不限,不限",移动互联网 / 不需要融资,"
职位描述：

岗位职责：
1、解决AR导航中的图像处理问题；
2、通过AR技术提升导航的用户体验。    
任职资格：
1、熟悉计算机视觉常用算法；
2、能够使用深度学习方法解决计算机视觉问题；
3、对目标检测、跟踪等问题有一定研究；
4、熟悉opencv、tensorflow等工具。    

"
算法开发高级工程师,25k-50k,美团点评,"25k-50k,经验3-5年,本科","移动互联网,O2O / D轮及以上","
职位描述：

岗位职责：
1. 运用数据挖掘/机器学习的理论和方法，设计相关算法解决业务问题；
2. 包括但不限于用户画像/商家画像等知识图谱建设；
3. 参与基于大数据场景的数据挖掘/机器学习系统的架构设计和开发；
职位要求：
1. 掌握机器学习相关算法，如GBDT，LR，KNN等分类聚类算法；
2. 至少精通Java , Python，Scala三种之一；
3. 掌握hadoop,spark等分布式大数据处理技术和机器学习框架。
4. 具备较强的数据分析能力，能够基于复杂的业务场景快速建模和设计算法；
5. 优秀的沟通能力，踏实和坚持不懈的工作态度；
6. 211/985高校硕士研究生毕业3年以上，有互联网相关工作经验优先；

"
资深数据挖掘/算法工程师-新零售,20k-40k,天猫,"20k-40k,经验1-3年,硕士","移动互联网,电子商务 / 上市公司","
职位描述：

岗位职责   1、参与阿里巴巴新零售战略的落地，负责新零售关键数据挖掘和算法技术研发，包括选品相关的数据分析、挖掘和建模、供应链相关的数据分析、挖掘和优化模型、全域营销相关的数据分析、挖掘和建模等；      2、工作地点：杭州（西溪园区）、北京（望京阿里中心）。           岗位要求 
1、有互联网、电商、零售、广告、营销、CRM相关的挖掘有实际项目经验   
2、熟练掌握机器学习算法原理，能熟练运用分类、回归、排序等模型解决有挑战性的问题，参与过大规模机器学习、数据挖掘项目；
3、熟悉常见的数据分析挖掘方法，包括基础统计分析、相关性分析、关联挖掘、时间序列分析等；
4、对数据敏感，有良好的逻辑思维和定义以及解决问题的能力    5、优秀的沟通协调和项目管理能力 
6、全职相关工作经历至少一年以上

"
数据算法工程师,10k-20k,时趣social-touch,"10k-20k,经验1-3年,本科",移动互联网 / D轮及以上,"
职位描述：

岗位职责：
. 参与设计、研发大数据处理平台；
. 从事数据挖掘、数据分析的研究和开发；
. 参与设计、开发和优化微博、微信等平台的数据抓取，舆情监控和语义分类等nlp相关的业务产品
. 协助数据抓取工具的开发和优化，提供优化的抓取方案
. 参与数据仓库系统和hadoop集群的审核、部署、发布、监控、维护和优化
. 参与大数据系统的性能分析与系统优化，不断提高系统运行效率。
 
任职要求:
本科以上学历，计算机或者相关专业;
熟悉linux shell、SQL、python、java、C++等一门或多门开发语言和工具；
对Hadoop、HBase、Storm、Zookeeper、impala或MPI之一有了解，能完成相关的开发
熟悉MongoDB、Redis、Memcache 等NewSQL数据库其一，对pig，hive，hbase，spooq，flume，scribe有研发经验者优先；
熟悉HDFS、Hbase、Hive的原理、特性和常用配置方法和优化手段；
具备快速学习掌握新知识的能力，优秀的分析、解决问题能力，具备良好的抽象归纳能力和创新能力；
有较好的数据结构基础，了解分布式系统编程；
了解自然语言、广告效果优化等领域的常用数据挖掘和建模算法。例如：逻辑回归、朴素贝叶斯、决策树、神经网络、深度学习等；
熟悉Storm、Spark等实时统计技术有相关实战经验者优先。

"
高级算法工程师,15k-30k,优纳,"15k-30k,经验1-3年,硕士",其他 / 未融资,"
职位描述：

岗位职责：
1.负责图像处理、机器视觉算法的研究和开发
2.负责已有算法的优化和改进
3.负责公司产品算法相关的开发和调试；
4.完成相关开发的文档撰写，和质量体系要求其他相关文档撰写；
5.完成部门领导安排的其他临时工作。
任职要求：
1.．有良好的数学基础，熟悉图像处理、模式识别、机器学习、信号处理等方面的基础知识； 
2．具备较强的编程能力，精通 C/C++； 
3．具备良好的团队精神和沟通能力，有较强的逻辑思维能力和学习能力； 
4．具备良好的英文阅读、理解、文字表达能力；
5．有基于图像和视觉技术的定位、识别、测量、检测相关的项目经验的优先；

"
算法工程师,12K-20K,金风科技,"12K-20K,经验3-5年,硕士",数据服务、其他 / 上市公司,"
职位描述：

职位描述：
1、按需求研发具有适应能力强、稳定性强和精度高的新算法，提高公司产品的预测精度和市场竞争力
2、将新算法与公司产品进行有效结合，并推广使用
3、研究并完善修模工具，提高模型工程师的工作效率和效果
4、研究并优化公司现有算法，提高算法稳定性和准确度
任职资格：
1、人工智能、机器学习、应用数学、统计数学、气象学、计算机科学、流体力学等相关专业的硕士及博士毕业生，有人工智能、机器学习、智能算法、数据分析挖掘2年以上工作经验的优先考虑
2、数据敏感度高、适应能力强、沟通能力强、抗压能力强、逻辑思维能力强
3、熟练掌握Matlab工具，熟悉各种统计方法
4、精通BP、RBF、自组织竞争神经网络、支持向量机等理论知识，并能熟练运用
5、精通遗传、蚁群、粒子群、模拟退火、禁忌搜索等优化算法理论知识，并能熟练运用
6、精通小波分析、混沌理论、ARMA、聚类算法等理论知识，并能熟练运用
7、了解Linux简易操作，了解数据库简易操作
8、了解Java编程或Python编程；具有一定的创新能力

"
图计算算法工程师,18k-36k,京东金融,"18k-36k,经验3-5年,本科",金融 / 上市公司,"
职位描述：

岗位职责：
1、 对电商、金融等多源数据做分析建模，解决数据在市场营销、信用风控等不同场景下的应用问题；
2、用户关系网络的应用与优化，基于购物、支付、地理等维度设计与构建用
户网络，并在智能推荐、信用评估等方面加以应用；
3、 企业图谱的建设，企业、法人、商品、用户之间交错相关，通过关系网络的途径评估企业经营优劣势与风险；
4、 行业知识图谱的研究应用，如自动客服、智能投顾、舆情监控等； 
5、 图计算框架与算法的应用与优化。

任职要求：
1、数学、信科、计算机、经济等相关方向的硕士或更高学历，博士优先；
2、 扎实的编程能力，C++, Java, Scala, Python, R 等至少掌握一种；
3、 熟悉图计算相关的基础理论与算法，PageRank、连通分量、最短路径、置信传播、社群发现等；
4、 熟悉常用的数据挖掘模型，有图计算或知识图谱建模的相关经验；
5、有neo4j、titan、graphx、graphlab等类似工具的应用开发经验优先；
6、 2年+机器学习方向的研究或工作经验，在NLP、深度学习、图计算等某一方向有较为深入的理解与应用经验优先；
7、有hadoop、spark等大数据平台上的建模或算法开发经验优先；
8、较好的沟通表达能力，较好的团队合作意识，较好的英文读写能力。

"
算法工程师,20k-30k,猎豹移动,"20k-30k,经验3-5年,本科","移动互联网,信息安全 / 上市公司","
职位描述：

任职资格：
1. 工作3年以上；
2. 熟悉常用机器学习算法，能够熟练将算法用于工程实践；
3. 有NLP领域的工作经验；
4. 熟悉Hadoop、Spark等数据处理平台，能够在平台上进行数据处理；
5. 有上进心，心态积极主动。
工作职责：
1、负责为文章语料提取有效特征，为文章推荐提供准确、完善的素材。

"
高精地图算法工程师,20k-40k,主线科技,"20k-40k,经验不限,硕士","移动互联网,硬件 / 天使轮","
职位描述：

岗位内容：
1、负责自动驾驶中高精地图生产、服务器端的系统设计和研发；
2、负责自动驾驶中车载端地图服务的系统设计和研发；
3、负责相应文档、专利以及软件著作权的撰写；

岗位要求：
1、硕士及以上学历；
2、熟练掌握c/c++/python；
3、了解gis相关知识，有地图相关经验者优先；
4、具有较强的工程经验，能够将算法实现并工程化；
5、熟悉linux平台；

"
AI工程师-DNJS0001/算法工程师-DNJS,15k-30k,多牛传媒,"15k-30k,经验3-5年,本科",文化娱乐 / 上市公司,"
职位描述：

同行的小伙伴~~~感谢缘分，让你点点手指进入了我们的招聘页面，我们期待，优秀的你尽快加入，结伴fighting！
这里有大量的妹子，休闲的别墅办公，超美味的午餐，丰富的娱乐，欢乐的同事，这些你想拥有吗？现招聘AI工程师/算法工程师，在这里你再也不是简单的码农，我们带你一起向高富帅的路上狂奔！
我们需要你：
*负责海量数据挖掘与分析，文本分析与处理，语义识别等工作；
 * 根据产品功能需求，提供分词，文本相关性，分类/聚类等方面的开发工作；
* 对分词，新词发现，词性标注，命名实体识别，依存句法分析，机器翻译，语义角色标注，信息抽取有深度理解；
* 利用机器学习技术，改进今日头条新业务的推荐系统，提升用户体验，主要工作包括：推荐模型改进，用户画像优化，文章特征优化等。
我们希望你具备：
* 优秀的编程能力, 有扎实的算法功底 ；
* 数学功底扎实，熟悉数据挖掘和机器学习领域常用算法, 具有良好的逻辑思维能力;
* 熟悉 linux 环境，熟悉 python 编程；
* 对机器学习算法优化理论有一定了解；
* 硕士学历以上、有深度学习研究和自然语言处理经验优先;    
先来点实际的：
*多牛传媒为 每一位员工提供最人性化的薪酬福利，工作环境；
*入职缴纳社保公积金，我们义不容辞；
*我们关心每一位多牛人的健康，健身房，水果，零食饮料等多项软福利；
*每天下午困困哒，不要紧，咖啡无限量供应！
*我们有最open的文化氛围，珍视每一位多牛人每一个小小的建议；
*多牛传媒，趣，最活力，最学习，最靠谱，最创新；
*我们等待你的加入！

"
数据算法工程师,25k-50k,Go Fun,"25k-50k,经验不限,本科",移动互联网 / 不需要融资,"
职位描述：

【职位描述】：
1、负责基于海量用户数据，研究用户行为，开发用户画像；
2、负责设计精准投放和调度算法，提高订单转化率和用户体验；
3、负责各算法和模型的设计和代码实现；
4、参与数据清洗和过滤、特征抽取、参数选择、算法实验、效果分析。

【资格要求】：
1、本科或硕士学历，计算机、应用数学、模式识别、人工智能、自控、统计、运筹学等专业；
2、对机器学习、概率统计等算法原理及其在互联网行业的应用有深入的理解和浓厚的兴趣；
4、熟练掌握至少一种编程语言，Java、C、R、Python；
5、有出行行业的实际工作经验优先。

"
车辆控制算法工程师,18k-35k,图森未来,"18k-35k,经验1-3年,本科",移动互联网 / C轮,"
职位描述：

工作职责：
负责无人驾驶汽车控制系统的研发、仿真、调试及测试工作
负责对车辆速度及方向等执行机构的标定及精确控制
负责设计稳定的冗余控制方案
配合其他模块工程师完成决策层与执行层的交互
负责车辆运动模型构建与测试
与其他部门协同完成系统集成和调试工作
任职要求：
自动化专业或相关专业本科及以上学历
具有良好的控制系统设计、信号滤波处理、动态系统建模的专业知识
熟练掌握现代控制理论，熟练掌握如MPC等一种及以上控制算法
熟练掌握频域、时域中控制器设计方法和稳定性分析，熟练掌握动态系统建模及参数测量方法
了解汽车横纵向及制动控制，了解车辆底盘控制，车身动力学，轮胎特性，悬挂系统特性，有AEB、ACC、LKA，ESP等开发经验者优先
熟练掌握Matlab、Simulink及相关工具包的使用，掌握CarSim/TruckSim，prescan等汽车仿真测试软件
有无人驾驶控制系统设计经验者优先

"
基带算法工程师-NTD,20k-30k,四维图新,"20k-30k,经验不限,本科","移动互联网,生活服务 / 上市公司","
职位描述：

岗位职责：
1. 负责卫星导航基带捕获、跟踪算法研究与改进；
2. 负责产品工程的升级与维护；
3. 负责测试数据的分析、问题解决以及客户支持。
 
岗位要求：
1、通信、信号处理、电子、计算机专业硕士及以上学历；
2、精通扩频通信系统和接收机原理；
3、精通数字信号处理算法；
4、熟悉C语言开发，了解嵌入式平台软件开发；
5、良好的沟通和团队协作精神；

"
算法工程师,25k-35k,今日头条,"25k-35k,经验3-5年,本科","移动互联网,数据服务 / C轮","
职位描述：

        职位职责：
1、利用机器学习技术，改进今日头条新业务的推荐系统，提升用户体验。
2、主要工作包括：推荐模型改进，用户画像优化，文章特征优化等。

职位要求：
1、本科及以上学历，一年及以上工作经验；
2、熟悉linux开发环境，熟悉C++和python语言；
3、对规模数据挖掘、机器学习感兴趣，熟悉其中的一项或多项；
4、优秀的编码与代码控制能力, 有扎实的数据结构和算法功底；
5、良好的逻辑思维能力，能够从海量数据中发现关键特征；
6、有推荐系统，搜索，广告策略端工作经验优先。
        
"
高级算法工程师,30k-60k,知乎,"30k-60k,经验3-5年,本科","移动互联网,社交网络 / D轮及以上","
职位描述：

职位诱惑：
-免费早午餐，弹性工作制，扁平化管理，双休

职位描述：
-基于数千万知乎用户数据和高质量的内容数据，建立对用户和对内容的深入理解
-基于 Hadoop、Spark 等高性能计算平台，构建和改进数据挖掘和机器学习算法与技术，支撑知乎的业务发展
-以数据挖掘和数据分析为基础，发现新的产品改进点，以数据和技术驱动知乎的产品改进，探索新的产品形态
-跟踪业界最新的机器学习算法和研究趋势，并尝试将其应用于实际的生产环境；
任职资格
-扎实的计算机基本功，对计算机算法有深入的理解；
-熟练掌握 C++、Python、Java 等其中的一种或几种编程语言，参与过实际工程项目，理解基本的编程模式
-使用过 Hadoop、Spark、MPI 等并行计算平台中的一种或几种，对并行化计算有较深入的认识和理解
-理解常用的机器学习和数据挖掘算法，并进行过相关的实践

加分项
-有推荐、ranking、NLP、文本挖掘等方向的实际工程和项目经验
-有深度学习等机器学习前沿方向的研究经历
-有较强的产品 sense，关注知乎的产品；有出色的沟通能力，能够独立推动项目进展

"
数据算法工程师,20k-40k,滴滴出行,"20k-40k,经验不限,本科",移动互联网 / 不需要融资,"
职位描述：

工作职责：     1.负责滴滴核心出行业务团队的数据分析、模型训练；     2.利用技术实现业务的原始数据自动化获取、清洗、整理、分类入库供算法团队调取使用。    
岗位要求：     1.熟练掌握：mysql、hdfs/hive/hbase 、nosql数据库使用；     2.熟练掌握：shell、python脚本，通过脚本语言编写程序进行数据清洗、分类、入库；     3.具有1年以上数据清洗、数据挖掘方向的脚本开发经验；     4.熟练使用linux操作系统，具有服务端（c++/java/php）开发经验者优先；     5.具备分析、解决问题的能力，能够承受工作中的压力；     6.具备良好的人际沟通能力和团队协作能力。    

"
