jobname,money,company_name,p_bot,industry,job_bt
数据挖掘高级架构师,25k-50k,APUS Group,"25k-50k,经验3-5年,硕士",移动互联网 / B轮,"
职位描述：

工作职责:-应用机器学习等尖端技术，针对海量信息建模，挖掘潜在用户价值和商业价值-负责移动应用分发后端的核心搜索和推荐技术-负责移动增值变现服务系统的精准投放技术创新与优化-提高移动应用分发的相关度、用户体验、投放效果及变现能力职责要求:-计算机或相关专业硕士以上学历， 博士优先-扎实的数学和统计学基础， 良好的建模能力-良好的逻辑思维能力，和数据敏感度，能够从海量数据中发现有价值的规律-优秀的分析和解决问题的能力，对挑战性问题充满激情-良好的团队合作精神，较强的沟通能力-良好的技术领导能力，有能力开辟一个技术方向，带动和引导一个技术方向的规划、研发-熟悉C/C++语言编程，对数据结构和算法设计有较为深刻的理解-熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算等相关技术，并具备多年的实际工作经验-具备大规模推荐系统的研发经验(推荐算法设计和实现/推荐系统评估方法研究)-具备机器学习理论、算法的研究或实践经验-具备分布式相关项目研发经验（如分布式存储/分布式计算/高性能并行计算/分布式cache等）-具备推荐、广告投放、反作弊相关技术的知识和经验

"
金融数据挖掘工程师,30k-60k,绿湾,"30k-60k,经验3-5年,本科","企业服务,数据服务 / B轮","
职位描述：

岗位职责：
1、负责金融数据的挖掘，针对金融各领域需求进行分析和技术实现；
2、负责设计建模方向，模型效果分析和优化。
任职要求：
1、本科及以上学历，计算机、数学相关专业，2年以上开发工作经验；
2、具有金融建模、挖掘的实际研发经验。对数学建模及其在风控、征信中的应用有强烈兴趣，思维活跃，有创新思考能力；
3、 了解常见数据挖掘算法，如关联挖掘、聚类算法，熟悉逻辑回归、GBDT、SVM、LDA、CRF、HMM等任意一种的模型原理以及工程实践上有较多经验、了解或熟悉深度学习算法如：CNN、DNN、RNN等模型原理，具有一定的实践经验；
4、热爱学习新技术、新算法，能够将新算法实现应用到现有的业务中；
5、对有挑战性的问题充满激情，具有良好的团队合作精神和较强的沟通能力以及抗压能力。

"
数据挖掘工程师,18k-35k,小米,"18k-35k,经验1-3年,本科",移动互联网 / D轮及以上,"
职位描述：

工作职责：1.负责广告策略研发，包括CTR预估，用户行为分析，广告定向，广告相关性等方向2.负责提升在线广告相关度，用户体验，投放效果和变现能力；
 职位要求：1.本科或以上，计算机软件或相关专业毕业；2.扎实的编程能力，熟悉算法和数据结构，熟悉计算机的基础理论；3. 熟悉常见数据挖掘及机器学习算法，如回归、分类、聚类等；4.熟悉Linux平台编程环境，熟悉Java/C/C++/Python语言中的一种，有一定的Hadoop、Spark、Hive等实际工作经验；5.有计算广告、推荐系统、用户行为研究或搜索引擎等相关项目经验者优先； 

"
手机百度机器学习／数据挖掘实习工程师,20k-40k,百度,"20k-40k,经验不限,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

工作职责：          1. 负责手机百度上亿用户行为分析以及相关挖掘。         2. 负责构建手机百度用户模型         3. 负责构建手百小说，动漫垂类，个性化Push，评论排序等相关算法     
职位要求          1. 熟悉linux平台，熟悉python/shell编程语言         2. 具有数据挖掘和机器学习的相关背景。         3. 优秀的分析问题和解决问题的能力，能够把合理的思路成功应用于实践         4. 有大数据相关处理经验，hadoop相关使用经验者优先     5. 每周可以保证4天实习时间，最少实习半年    

"
图像算法/数据挖掘/机器学习-P7/P8-高德,25k-50k,蚂蚁金服集团,"25k-50k,经验3-5年,本科","金融,移动互联网 / B轮","
职位描述：

商业数据-算法/NLP/机器学习/数据挖掘-多HC-P6/P7 

工作职责：方向一：算法高级工程师/架构师（HC3）
岗位描述：
1. 基于高德百PB级的地图行业数据，通过数据挖掘技术，建立多维度的地理属性画像，挖掘地理位置之间，人地之间的关系； 
2. 参与高德数据产品与应用的数据研发，发掘数据商业价值，为地图业务进行数据化赋能； 
3. 就具体业务问题，构建数据化解决方案，包括构建分析框架、进行专题分析，或对具体问题进行相关算法的设计与落地实现；
岗位需求：
1. 基于高德百PB级的地图行业数据，通过数据挖掘技术，建立多维度的地理属性画像，挖掘地理位置之间，人地之间的关系； 
2. 参与高德数据产品与应用的数据研发，发掘数据商业价值，为地图业务进行数据化赋能； 
3. 就具体业务问题，构建数据化解决方案，包括构建分析框架、进行专题分析，或对具体问题进行相关算法的设计与落地实现；

方向二：数据挖掘与分析高级工程师（HC1）
岗位描述：
1、负责阿里巴巴高德地图数据安全体系的搭建和策略设计，包括数据分析、规则模型的设计以及效果评估 
2、针对访问流量进行深度数据挖掘，提升数据安全的策略的准确性和识别率 
3、对高德行业数据进行挖掘学习，产出具有行业通用性的增值数据服务
岗位需求：
1、 精通数据挖掘、机器学习等基础方法与算法。 
2、 对常用的数据模型有深入的理解，能够对现实问题进行抽象并和模型匹配。 
3、 至少熟练掌握1-2种编程语言，具备良好的工程实现基础，能够对实现的算法和模型进行工程落地。 
4、 有良好的解决问题能力，具备创新突破精神，能独立领导跨部门复杂项目，或能同时主导多个项目并行及落地

方向三：数据挖掘技术专家（HC2）
岗位描述：
1. 用户画像：基于高德地图业务用户行为数据，通过大数据挖掘技术，建立多维度的用户属性画像和用户关系画像 
2. 数据挖掘：从海量日志数据中发掘有价值的信息，建立多个维度上的模型
岗位需求：
1. 本科及以上学历。计算机相关专业，并且在该方向上至少有2年以上工作经验 
2. 熟悉常用算法和数据结构，对数据挖掘、机器学习算法有较强的实现能力 
3. 具备linux环境研发能力，至少精通一门编程语言，熟悉shell/python/awk等 
4. 具备较强的数据敏感度和分析能力，能够针对业务提炼指标评估策略价值及发现关键问题 
具备以下条件者优先： 
1. 有Hadoop、Hive、Hbase、odps等海量数据研发经验优先 
2. 有用户行为、兴趣建模、画像等相关经验者优先

方向四：机器学习/数据挖掘/NLP资深工程师（HC2）
岗位描述：
1. 负责高德地图推荐系统的搭建和维护 
2. 负责大规模机器学习建模和优化推荐服务，选择合理的算法提升推荐效果 
3. 参与用户行为分析和挖掘，为算法和业务场景提供支持
岗位需求：
1、熟悉常用算法和数据结构，有很强的代码能力，至少熟悉python/c++/java中的一种 
2、理解机器学习基本算法的设计思想和求解手段，如SVM, LR, RF, Boosting等。有大规模机器学习系统研发经验或机器学习算法优化理论的研究经验者优先 
3、有广告系统、推荐系统等相关技术的研究或实践经验者优先

方向五：机器学习/数据挖掘/NLP算法研究员/架构师（HC2）
岗位描述：
1.通过CP的普通用户评论，提炼出具有代表性的用户印象或者评论标签，主要覆盖美食酒店休闲娱乐 
2.poi别名数据挖掘； 
3.query同义词数据挖掘； 
4.研究机器学习/自然语言理解/数据挖掘/计算广告学等领域的前沿理论并应用于业务、技术创新，构建业务理论体系，进行算法改进、架构优化和策略研发；
岗位需求：
1、硕士及以上学历。计算机专业机器学习、数据挖掘、自然语言处理方向；数学专业统计学、应用数学方向优先； 
2、熟悉机器学习、自然语言理解方向的一项或多项技术； 
3、理解机器学习基本算法的设计思想和求解手段，如SVM, LR, RF, Boosting等。有大规模机器学习系统研发经验或机器学习算法优化理论的研究经验者优先； 
4、熟悉NLP/NLU领域理论知识。有Ontology相关技术的研究或实践经验者优先； 
5、有商业系统、推荐系统等相关技术的研究或实践经验者优先； 
6、熟悉常用算法和数据结构，对机器学习算法有较强的实现能力，具备linux环境研发能力，至少精通一门编程语言。熟悉shell/python/awk/R/mapred等相关经验者优先； 
7、具备较强商业sense和数据分析能力，能够针对业务提炼指标评估策略价值及发现关键问题； 
8、具备良好的时间和流程意识，能够针对需求和目标给出合理的解决方案及排期； 
9、具备良好的学习能力和沟通交流能力，能够迅速熟悉业务、融入团队；
任职资格：P7


"
NLP/数据挖掘工程师,13k-18k,新华网,"13k-18k,经验3-5年,硕士","移动互联网,文化娱乐 / 上市公司","
职位描述：

岗位职责：1. 基于用户属性和行为，构建用户画像；2. 探索推荐系统不同场景下的推荐实现，改进用户体验；3. 负责NLP基础研发以及非结构化文本知识抽取、图文数据自动分类、舆情分析，事件摘要，知识图谱等；4. 智能推荐、搜索、人工智能方向的技术研发。
 
岗位要求：1. 计算机、数学相关专业硕士或以上学历，3年以上相关工作经验；2. 有自然语言处理、数据挖掘、机器学习、深度学习等相关的项目经验，较强的算法基础；3. 熟练掌握C/C++,JAVA,Python,shell中的一种或多种语言；4. 熟悉linux开发环境，熟练使用python或其他脚本语言；5. 熟悉NoSQL数据库，有海量数据处理、分布式开发经验，能够使用hadoop、spark、storm等；6. 有较强的分析问题解决问题能力，良好的团队合作意识。
 
 

"
资深数据挖掘/算法工程师-新零售,20k-40k,天猫,"20k-40k,经验1-3年,硕士","移动互联网,电子商务 / 上市公司","
职位描述：

岗位职责   1、参与阿里巴巴新零售战略的落地，负责新零售关键数据挖掘和算法技术研发，包括选品相关的数据分析、挖掘和建模、供应链相关的数据分析、挖掘和优化模型、全域营销相关的数据分析、挖掘和建模等；      2、工作地点：杭州（西溪园区）、北京（望京阿里中心）。           岗位要求 
1、有互联网、电商、零售、广告、营销、CRM相关的挖掘有实际项目经验   
2、熟练掌握机器学习算法原理，能熟练运用分类、回归、排序等模型解决有挑战性的问题，参与过大规模机器学习、数据挖掘项目；
3、熟悉常见的数据分析挖掘方法，包括基础统计分析、相关性分析、关联挖掘、时间序列分析等；
4、对数据敏感，有良好的逻辑思维和定义以及解决问题的能力    5、优秀的沟通协调和项目管理能力 
6、全职相关工作经历至少一年以上

"
数据挖掘高级架构师,25k-50k,APUS Group,"25k-50k,经验3-5年,硕士",移动互联网 / B轮,"
职位描述：

工作职责:-应用机器学习等尖端技术，针对海量信息建模，挖掘潜在用户价值和商业价值-负责移动应用分发后端的核心搜索和推荐技术-负责移动增值变现服务系统的精准投放技术创新与优化-提高移动应用分发的相关度、用户体验、投放效果及变现能力职责要求:-计算机或相关专业硕士以上学历， 博士优先-扎实的数学和统计学基础， 良好的建模能力-良好的逻辑思维能力，和数据敏感度，能够从海量数据中发现有价值的规律-优秀的分析和解决问题的能力，对挑战性问题充满激情-良好的团队合作精神，较强的沟通能力-良好的技术领导能力，有能力开辟一个技术方向，带动和引导一个技术方向的规划、研发-熟悉C/C++语言编程，对数据结构和算法设计有较为深刻的理解-熟悉大规模数据挖掘、机器学习、自然语言处理、分布式计算等相关技术，并具备多年的实际工作经验-具备大规模推荐系统的研发经验(推荐算法设计和实现/推荐系统评估方法研究)-具备机器学习理论、算法的研究或实践经验-具备分布式相关项目研发经验（如分布式存储/分布式计算/高性能并行计算/分布式cache等）-具备推荐、广告投放、反作弊相关技术的知识和经验

"
Java开发-数据挖掘处理,15k-30k,智慧星光,"15k-30k,经验不限,本科",数据服务 / 不需要融资,"
职位描述：


职位描述：
岗位职责：
1、互联网业务数据挖掘、统计。
2、开发信息处理系统
3、研发数据挖掘的算法，模型。

任职要求：
1.3年以上工作经验。
2.熟练掌握Java开发语言和Restful Web Service的开发
3.了解数据库理论，熟悉MySql、SQL Server等数据库系统的应用开发。
4.掌握Linux shell和python编程者优先
5.对文本数据分析、数据处理熟悉者优先 
6.有过流式数据模块化编程熟悉者优先
7.对大型数据处理有经验者优先

"
金融数据挖掘工程师,30k-60k,绿湾,"30k-60k,经验3-5年,本科","企业服务,数据服务 / B轮","
职位描述：

岗位职责：
1、负责金融数据的挖掘，针对金融各领域需求进行分析和技术实现；
2、负责设计建模方向，模型效果分析和优化。
任职要求：
1、本科及以上学历，计算机、数学相关专业，2年以上开发工作经验；
2、具有金融建模、挖掘的实际研发经验。对数学建模及其在风控、征信中的应用有强烈兴趣，思维活跃，有创新思考能力；
3、 了解常见数据挖掘算法，如关联挖掘、聚类算法，熟悉逻辑回归、GBDT、SVM、LDA、CRF、HMM等任意一种的模型原理以及工程实践上有较多经验、了解或熟悉深度学习算法如：CNN、DNN、RNN等模型原理，具有一定的实践经验；
4、热爱学习新技术、新算法，能够将新算法实现应用到现有的业务中；
5、对有挑战性的问题充满激情，具有良好的团队合作精神和较强的沟通能力以及抗压能力。

"
数据挖掘高级工程师（数据研发组）,60k-100k,好未来,"60k-100k,经验5-10年,本科","移动互联网,教育 / 上市公司","
职位描述：

岗位职责：   负责教育数据的分析和挖掘，比如推荐平台、用户画像、预测分析等；   负责教育数据挖掘体系和平台的建设；   岗位要求：   计算机/数学相关专业硕士毕业；   具备扎实的数据结构及算法功底，优秀的工程实现能力；   熟悉回归、聚类等机器学习算法，有丰富的算法应用经验；   熟练使用R、SAS、SPSS、Matlab等至少一种数据挖掘工具；   有大数据平台应用经验者优先，如Hadoop、Spark、R等；   熟悉教育培训业务者优先；   熟悉大数据应用策略体系者优先；   能够主动思考对数据价值的挖掘；   心态开放，乐于学习，富有激情，团队协作性强。    

"
数据挖掘算法高级工程师,20k-40k,鼎泰泽丰,"20k-40k,经验5-10年,本科",金融 / 不需要融资,"
职位描述：

 岗位职责1、架构研发：负责业务系统的业务逻辑设计、架构设计、模块设计、文档编写2. 技术研发：对新技术独立探索研究，并迅速应用到实际产品开发中，同时能够独立完成编码、测试、迭代、优化、维护3. 业务开发：与产品经理配合，参与产品需求的讨论和设计、产品可用性的评估等，可以从技术和数据角度提供解决方案4. 响应需求：深入实际从容应对各种产品的故障修复、需求变更、性能调优、迭代产品5. 完成公司安排的其他任务
* 职位要求1. 本科及以上学历，计算机、软件、数学、统计学或相关专业2. 熟练掌握至少两种编程语言：Java、python、R、shell、php等3. 熟悉Linux、大数据开发平台、SQL或NoSQL4. 对机器学习、概率统计、最优化等算法原理及其在互联网行业的应用，有深入的理解和浓厚的兴趣5. 良好的数学、统计学、逻辑推理、算法和编码功底6. 有大数据、区块链、人工智能或云计算等前沿技术的经验7. 具有开放性思维，及乐于探索和吃苦耐劳的精神8. 具有良好的沟通能力及团队合作精神，责任心强、诚实可靠

"
数据挖掘工程师,25k-45k,北京云锋投资,"25k-45k,经验不限,本科","移动互联网,金融 / 上市公司","
职位描述：

【岗位职责】
1、负责新闻个性化推荐系统设计和开发，并且基于用户行为数据，持续优化推荐引擎;2、负责大规模文本数据库处理，包括分词，特征值提取，相关性分类等;3、负责用户标签挖掘与画像体系构建。
【任职要求】
1、计算机、数学或相关专业本科或以上学历;2、有推荐，NLP，文本挖掘等方向2年以上的研究或者工作经验3、熟悉中文分词标注、文本分类、知识库挖掘等NLP相关算法;4、熟悉Linux开发环境, 精通python，尤其需要熟悉gensim、scikit-learn等python相关nlp库;5、 高度的责任感，善于在工作中学习，能够承受工作压力;6、 优秀的沟通协调能力、项目管理能力，良好的团队合作精神;7、有金融行业或者BAT工作经验优先考虑。
【职位诱惑】
1、投身海外金融市场的行业蓝海2、扁平化的管理氛围3、雄厚的研发实力4、与来自中投、外管局、高盛、道富、BAT等行业精英并肩作战5、极具竞争力的薪酬--工资+年终奖6、社会保险及补充医疗--全额缴纳五险一金+补充医疗保险7、依法享有国家法律/法规规定的有薪假期，年假10天起步

"
人工智能/数据挖掘/机器学习/算法工程师,25k-50k,网易,"25k-50k,经验3-5年,硕士","电子商务,移动互联网 / 上市公司","
职位描述：

职位描述：
1、负责基于海量用户数据，研究用户行为，开发用户画像；2、负责设计新闻精准投放，个性化推荐等算法，提高产品用户体验和新闻排序效果；3、负责各算法和模型的分布式实现（离线，在线），丰富并行算法库；4、负责提供系统设计和代码文档；5、参与数据清洗和过滤、特征抽取、参数选择、算法实验、效果分析。
资格要求：
1、硕士或博士学历，计算机、应用数学、模式识别、人工智能、自控、统计、运筹学等专业；2、2年以上相关工作经验；3、对机器学习、概率统计，最优化等算法原理及其在互联网行业的应用有深入的理解和浓厚的兴趣；4、有推荐系统、精准营销、精准广告、信息检索等方面的实际工作经验；5、有大规模分布式计算平台的使用和并行算法的开发经验；6、熟练掌握至少一种编程语言，Java、Scala、C++、R、Python；7、熟悉Linux工作环境。

"
机器学习和数据挖掘工程师,10k-20k,三九八智慧养老,"10k-20k,经验1-3年,本科","医疗健康,生活服务 / 未融资","
职位描述：


职责：
1.负责网络平台建设、优化、维护管理
2.负责数据收集整理、编写算法实数据分类、数据挖掘和设计并实现机器学习算法  
要求：
1.本科及以上学历；
2.深入理解常见机器学习或数据挖掘类的算法原理，熟悉常见的统计原理及方法；
3.熟练掌握MATLAB，Octave，Excel，SPSS中的一种或多种有关统计软件；
4.熟练掌握C/C++，JAVA，Python，shell中的一种或多种语言；
5.熟悉云计算及大数据相关技术，有大数据分析工具相关的使用经验，比如Hadoop生态中的Map-Reduce，hivesql，pig及spark；
6.熟悉常见的分布式计算平台Hadoop、Spark或Storm等，有Caffe、Tensorflow、CNTK等深度学习框架使用经验更佳；
7.良好的数据意识，能结合产品通过数据分析发现有价值信息；
8.有优秀的学习能力，有较强的组织、协调、执行、沟通能力及人际交往能力；
9.具备良好的团队协作能力，工作踏实稳重，有一定抗压能力。

"
数据挖掘算法leader（反作弊方向）,30k-45k,美团点评,"30k-45k,经验5-10年,本科","移动互联网,O2O / D轮及以上","
职位描述：

工作职责：
1. 带领团队进行外卖业务风控策略及模型的研究与探索2. 运用各类分析方法对业务、日志数据进行分析与抽象，制定有效的的识别策略和算法3. 建立完善的异常指标监控体系，快速发现及定位疑似作弊问题     4. 完成各类策略实现，包括下单环节服务化拦截策略与下单完成后数据挖掘策略，并持续完善与优化
任职要求：
1. 熟练使用至少一门编程语言（Java、Python、C++）2. 有大数据处理分析经验，熟悉Hadoop、Hive 、Spark等大数据处理工具3. 对数据敏感，熟悉常用数据挖掘算法，并有一定实践经验4. 强烈的好奇心和求知欲，fast learner5. 有反作弊研发经验、用户行为分析、社群关系挖掘经验者尤佳，全栈工程师优先

"
【小米云】大数据-数据挖掘,20k-40k,小米,"20k-40k,经验1-3年,本科",移动互联网 / D轮及以上,"
职位描述：

岗位职责：1、负责小米公司的数据收集、数据挖掘和数据产品的开发工作； 2、建设小米的用户画像和用户标签体系； 3、使用大数据技术赋能小米各业务线，包含新零售，广告，金融，AI手机等； 4、从事大数据相关方向的前沿性研究。
岗位要求：1、有扎实的编程能力和算法基础；2、掌握Java、Scala、Python等至少一门常用语言，熟悉数据结构和算法；3、熟练掌握概率统计，具有很强的数据分析能力与敏感度，能快速从给定的数据中找出规律；4、熟悉分布式/高性能计算系统，有hadoop、spark、mpi等开发经验者优先；5、对行为预测、自然语言、用户画像、社交网络、时空大数据等领域有深入实践者优先。

"
大数据部_数据挖掘研发工程师,25k-30k,百度,"25k-30k,经验3-5年,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

工作职责:
-应用数据挖掘/机器学习等技术，对海量用户行为和内容信息挖掘建模，挖掘潜在商业价值，应用于数据智能业务
-负责智能营销、大数据金融、医疗等数据智能业务的策略研发工作

任职要求：
-良好的逻辑思维能力，能够从海量数据中发现有价值的规律
-熟悉linux平台，熟练掌握Python/C等至少一种编译语言，对数据结构和算法设计有较为深刻的理解。
-熟悉数据挖掘、机器学习、自然语言处理、文本理解等相关技术 
-有大规模用户行为数据和内容数据挖掘分析经验者优先
-具备良好的沟通能力和团队合作精神
-优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情

"
高级数据挖掘工程师,20k-40k,今日头条,"20k-40k,经验3-5年,本科","移动互联网,数据服务 / C轮","
职位描述：

        职位职责：
1、研究数据挖掘或统计学习领域的前沿技术，针对海量用户行为和内容信息，构建和优化用户画像以及用户金融属性；
2、基于对用户理解和大量数据特征，参与金融风控、精准营销、个性化定价等模型建设和领域研究，提升产品效果；
3、根据公司需要寻找和采集相关数据，对原始数据进行清理、甄别、归类和整合，并实现流程自动化；

职位要求：
1、机器学习、数据挖掘相关方向硕士以上学历或 3 年以上工作经验，对用户画像分层/推荐系统有经验者优先考虑；
2、熟悉主流的定位技术，处理过gps／ip／wifi／poi等类型数据；
3、熟悉C/C++语言、Python、Java任意一种语言，较强的算法和数据结构功底；熟悉大规模数据挖掘、机器学习等相关技术,熟悉Hadoop/Spark/Hive技术优先；
4、良好的逻辑思维能力,优秀的分析和解决问题的能力,对挑战性问题充满激情 5、良好的团队合作精神,较强的沟通能力。
        
"
机器学习/数据挖掘专家,20k-40k,天猫,"20k-40k,经验1-3年,硕士","移动互联网,电子商务 / 上市公司","
职位描述：

岗位描述:
结合阿里的大数据和算法能力，提供赋能商家或品牌进行客户运营以及uni-marketing品牌营销相关的个性化推荐、人群生成与洞察、销量与趋势预测、营销投放、customer journey设计、内容生成等决策与辅助工具。具体工作职责如下：

1. 算法需求开发与优化，包括但不限于推荐系统、运筹优化、文本挖掘、预测与决策等方向；
2. 透过数据分析与实验设计快速验证商业假设；
3. 深入业务挖掘有商业价值的算法应用并进行技术预研和原型开发；
4. 跟踪最新机器学习进展。

岗位要求:
1. 计算机、运筹优化、数学相关专业硕士以上学历，算法相关工作经验一年以上；
2. 熟悉 Java、C/C++、Python其中一种开发语言，有数据结构与算法的基础；
3. 深入了解机器学习算法如 LR、GBDT、SVM、RL、DNN、CNN、RNN中的一部分或全部，有一定广度；
4. 乐于深入业务，成为业务专家，并能把业务和技术做有机的结合；
5. 出色的沟通能力，能承受一定工作压力，喜欢自我驱动的工作，有ownership。

有以下经验者优先：
1. 广告或商业类算法项目的实际经验
2. 有搜索引擎、推荐系统、大规模机器学习框架、深度学习应用、运筹优化、NLP等项目的实际经验
3. 长期跟踪机器学习领域的研究论文

"
高级软件开发/数据挖掘工程师,18k-25k,新华网,"18k-25k,经验不限,硕士","移动互联网,文化娱乐 / 上市公司","
职位描述：

职责描述：1.完成大数据，物联网以及人工智能相关的学术研究；2.参加由FMCI团队以及合作机构组织的相关研究活动；3.帮助完成编写项目相关软件，包括软件结构设计，开发，技术层面应用等；4.参加各种学术活动、撰写分析报告、学术论文或论著等；5.为其他研究团队同事提供相关帮助。任职要求：1.至少拥有IT企业5-7年的技术岗位的工作经验。工作内容与大数据，物联网，云计算，人工智能等领域密切相关；2.具备关于IT前沿技术的相关知识，包括：网页开发，应用服务器（Websphere，Tomcat，Weblogic），数据库服务器，移动端开发（IOS，Android，Windows），虚拟化应用环境（VMWare，Hyper-V），大数据平台（Hadoop，spark），传感器及网络开发等；3.具备关于Windows，Linux，Mac以及其他基于Unix的操作系统的相关知识；4.具有软件开发经验，涉及编程语言包括：OOP，Nodejs，Python，Java，C++, Objective-C，HTML, XML, Javascript, Web Services；5.具有关于数据抓取，大数据分析，特别是关于Excel, R, Matlab, SPSS或其他相关数据统计分析工具的应用经验；6.能够服从团队安排，并能在一定压力下完成多项任务；7.拥有流利的英文说写能力，同时具备其他语言能力将被优先考虑；8.具备团队协作能力，能够与内部以及外部团队完成多样化合作。

"
Risk-数据高级科学家（数据挖掘模型开发）-BJ,40k-80k,马上金融,"40k-80k,经验5-10年,硕士","金融,移动互联网 / 不需要融资","
职位描述：

岗位职责
1.     负责与业务部门紧密沟通合作，主动有效的分析和发现风控业务需求和改进点，并有效地将业务问题转化成数据模型问题，提出业务咨询和技术解决方案，并跨团队组织协调资源进行大数据技术方案攻坚，帮助提升业务的关键指标。
2.     负责挖掘处理海量结构化及非结构化数据，应用先进的统计建模、数据挖掘、机器学习等方法建立大数据风控数据模型, 风险优化算法。
3.     领导项目团队进行模型技术设计、数据提取清洗、数据衍生变换、模型开发、模型验证评估到最终模型实施的项目全生命周期，解决不同场景下的风控业务问题，包含但不限于审批、贷中管理、催收和反欺诈等。
4.     领导技术团队开拓前沿的机器学习和统计模型技术，深入文本挖掘分析、社交网络分析等前沿算法开发，从大数据中挖掘客户高维度行为特征属性，识别异常并分析与风险的关联度，据此产生创新应用。
5.     对接沟通风控业务条线团队，提供数据驱动风控策略方面的专业咨询方案，解决业务的疑难点，并对业务工作提出建设性意见。
 
任职要求:
1.     硕士及以上学历，计算机科学、统计学、数学、计量经济学、运筹学等相关专业，博士学历优先，有海外工作学习背景优先。
2.     掌握扎实的统计学，数据挖掘，机器学习理论基础，在风险评分卡开发，机器学习，信息检索，自然语言处理，用户行为分析，社交网络建模，深度学习等一个或多个算法领域有较深入的理解和实战经验。
3.     具有扎实的技术基础，精通主流数据处理、分析及算法开发工具(SAS/Python/R等），具有大数据平台上项目开发经验者优先。
4.     5-10年以上工作经验（博士可考虑3-5年经验的），具有国内大型银行、知名小贷公司P2P、知名信贷公司、知名零售信用风险咨询（如FICO、Experian、四大）等金融行业量化风险管理和建模经验，或具备BAT、FLG等国内外知名互联网或高科技公司数据挖掘经验。
5.     具有良好的商业敏感度和优秀的数据分析技能，能够开发创新而实际的分析方法以解决复杂的商业问题，注重业务逻辑与数据逻辑相结合，接地气意识和落地能力都要强。
6.     良好的沟通能力和团队合作精神，能带领小团队协同工作，乐于在技术上指导帮带团队中其他数据工程师和数据科学家。
7.     具备以下条件优先：
l  在国内外有影响力的期刊和会议发表数据挖掘，机器学习相关论文
l  参加过国内外有影响力数据挖掘竞赛（Kaggle, 阿里巴巴大数据竞赛）并获得奖励和名次
l  对机器学习、数据挖掘算法以及在互联网金融行业中的应用有比较深刻的认识和理解者
l  数据分析数据挖掘方面的专著书籍作者、国内知名数据专业社区版主、知名数据专业微博博主、或知名微信数据专业公众号

"
数据挖掘工程师,12k-20k,雅乐美森,"12k-20k,经验不限,硕士","移动互联网,硬件 / 天使轮","
职位描述：

岗位职责：
1. 通过数据分析支持产品改进及新模式的探索； 
2. 构建业务数据分析体系，帮助确定各项业务数据指标； 
3. 负责数据研究与分析，挖掘数据背后的市场方向、规律、短板，为业务提供决策依据；
4. 通过海量数据的挖掘和分析，形成报告，汇报给决策层，支持战略规划；
6. 基于相关业务数据，建立有效模型，挖掘潜藏价值及规律
任职要求：
1. 985/211院校毕业，硕士及以上学历，数学、统计、金融等相关专业；
2. 具有自然语言处理、机器学习、数据挖掘、信息检索、文本分类与聚类、统计数学等任一领域相关的理论背景。
3. 对数据结构和算法设计有较为深刻的理解；
4. 精通一门或多门开发语言（C/Python/Java等）；
5. 具有Hadoop、Hive、Hbase、Spark、Storm、ElasticSearch等海量数据研发经验优先；
6. 具备数据挖掘经验，熟悉SAS或SPSS等数据挖掘工具优先。
7. 具有良好的沟通能力，注重团队协作，对待工作认真负责。

"
大数据-数据挖掘工程师,20k-40k,中信云网,"20k-40k,经验3-5年,本科","移动互联网,金融 / 不需要融资","
职位描述：

工作职责1. 深入理解业务产品(金融)的方向和需求，针对不同的商业问题，规划、设计、实现基于数据挖掘的解决方案，充分实现数据驱动的商业价值 2. 分析和研究数据与实际业务的关联关系，针对具体业务需求场景，提出合适的数据挖掘算法，建模解决实际问题3. 负责用户行为数据的统计、对比分析、背后原因挖掘，从海量的数据中梳理有用的信息4. 为产品运营提供数据分析支持等； 职位资格：1. 计算机、统计学、数学、数理统计等相关专业，本科以上学历； 2. 具备数据挖掘、机器学习、概率统计基础理论知识，具有利用数据挖掘技术解决实际业务问题的能力；3. 掌握常用的分类、聚类、预测、关联规则、序列模式等挖掘算法，有2年以上相关数据挖掘建模实践经验  4. 熟悉python、R语言、scala至少一种以上；
5. 熟悉Hadoop环境 Map/Reduce编程；6. 有文本挖掘、用户画像、自然语言处理、推荐系统、机器学习等研究经历或工作经历优先；

"
机器学习、数据挖掘算法工程师/高级算法工程师,15K-30K,猫眼电影,"15K-30K,经验不限,本科","移动互联网,文化娱乐 / 未融资","
职位描述：

工作职责：1、参与分析电影行业相关的数据，包括文本、行为、交易数据，挖掘并建立影片的用户画像和特征体系。2、负责应用各种机器学习算法，对即将上映的电影票房进行预测，并构建智能的排片系统。3、关注电影行业领域大数据、人工智能等相关问题和算法，结合业务情况进行技术预研。任职要求：1、电子、通信、计算机、数学等相关专业本科以上学历，1年以上工作经验。2、熟悉Linux环境下的代码开发，熟练掌握C/C++、Java、python、matlab等一门或多门编程语言。3、熟练掌握常用的数据挖掘和机器学习算法，如分类、聚类、回归、时间序列模型等，熟悉各种特征提取、特征选择、数据降维等技术；4、有票房分析与预测、用户行为分析、电影行业经验者优先。5、工作有计划性，责任心和执行能力强，具备高度的责任心、诚信的工作作风、优秀沟通能力及团队精神。

"
