shiyinlv_2006,4.693160078461422,4.584251359849896,7.203845329451853,5.585038632213302,3.539244046412046,3.97894621186626,5.232064851483633,0.003661562799713902,4.010064777880895,4.529125998768592
shiyinlv_2007,-9.571695885954513,-7.335445240228601,-2.503011199823445,1.4492715932530509,-2.988901178906281,-0.595211780833351,-5.2824066203625115,-8.946568813952686,-10.122295204515126,-16.023769290994768
shiyinlv_2008,-20.710922345446246,-20.81604909960764,-16.55990606143171,-17.378074234662574,-13.95866749670167,-21.542879900555487,-23.945382885583353,-25.198337382418156,-28.883415787631492,-22.881428237681117
shiyinlv_2009,10.15722032113452,18.369228788026284,8.334422558724764,9.945623423432306,24.484323270925444,13.045987200009304,10.640277958273622,10.735597468035579,7.53277298525571,9.620482066964842
shiyinlv_2010,-8.677379284843527,-10.248629357312304,-9.140056159579128,-6.659843986760385,-7.053546165593739,-8.270365333873958,-9.07476021346647,-7.285317263165607,-7.875255992807643,-8.577083725791784
shiyinlv_2011,6.637631205495664,2.2880396482535246,4.46777458462701,2.8552490895224447,3.3771877522211717,3.005308284474826,4.400821185048342,5.541583762338841,2.184158061579961,2.160269106602318
shiyinlv_2012,-6.298396921443498,-8.594155953567839,-2.3477414867077795,-3.7155393513779695,-3.5136561721700157,-4.31075676020827,-6.4932442857809445,-8.595231048084159,-6.3444319919663155,-7.203857899925756
shiyinlv_2013,-17.04958231204171,-17.20075254381749,-9.712229249142306,-10.472003139264999,-14.988209575106396,-14.648890586486974,-13.86762008944181,-16.95113802753515,-15.754879207909052,-9.14297471249065
shiyinlv_2014,3.1570982478331087,6.03474981575088,4.626909826419412,3.2978329555644854,3.3093328959382466,0.7775947221825024,0.9469405747264271,3.0764000555380617,0.9936768749027942,3.9721203875834417
shiyinlv_2015,-5.675554930574134,3.807261699583821,-6.434640964336513,-4.997208972106745,-4.2007380116720725,-8.233806043928722,-3.819423671637709,0.4088866910298873,-1.2161553830734115,-4.32439820964389
shiyinlv_2016,6.219173926492779,2.865980857582666,4.078787305248603,5.3316910970134215,3.8560468797359446,2.5549829603413907,3.5014663106353106,-0.7287617477970065,-1.2476107397314378,2.687520444848371
shizhi_2006,2.1983980490596045,3.5396467135606504,3.5229359321844766,9.322430419037682,7.165303848607391,3.142997484873726,5.54337184480213,4.564216939837208,4.735887985404254,3.505253026321426
shizhi_2007,-1.1173011600270464,-4.511117398817964,-7.325618148679397,-13.283114982030972,-15.344665413626746,-20.020412790108665,-20.83337165855759,-25.817646625414284,-24.204198059033317,-25.63803430568318
shizhi_2008,-20.917836444835356,-22.095150858614694,-23.810453634742537,-24.404762271572373,-23.89104648797761,-25.728921383383526,-26.456426528156694,-25.881102440929222,-25.311907830334178,-25.53161756059541
shizhi_2009,13.703526192025555,19.72819512204931,7.464396028933352,6.595587695954732,6.193102071313607,5.738758996907918,9.436385503872742,6.072083486745531,7.001820697882072,7.743158467880575
shizhi_2010,-6.599361551053632,-9.573644633594858,-8.773208494011275,-10.26398492087287,-9.977859698281826,-9.453132783286467,-11.344912219246464,-9.258665264049231,-11.399073090858,-9.169103601150361
shizhi_2011,3.8031694246039094,4.501823604237183,2.8163333273792106,3.015783300678748,3.4297446180673035,2.660163489420362,3.016227264310399,3.0321184934230336,2.441212520428298,2.870244797991494
shizhi_2012,-4.694070933782599,-6.509257403219194,-6.911395992705065,-8.316949988695479,-7.0184594306767165,-7.77458661750965,-9.562901884753996,-7.0799717548361905,-7.559046065105947,-5.614173639439736
shizhi_2013,-12.768250362823867,-14.971598594542678,-16.1733964927653,-16.688403720158586,-15.84252953504816,-18.159053889862257,-17.454682779752936,-17.190376563074924,-17.037985002889176,-17.722769971690436
shizhi_2014,2.2698513850979665,2.6475130638258877,3.1353275203147413,2.6101245834726967,3.8746540942486836,2.176624950390987,3.217873979766273,3.3741050422283267,2.1909690214591464,3.5777063969607337
shizhi_2015,-0.3172699458302428,-3.7567362672146922,-3.6968077518182216,-6.580220302754289,-6.346542128510502,-4.169498039178764,-3.7105669665853345,-9.662119329848062,-6.954777330659575,-9.021079159134045
shizhi_2016,0.961287510406721,3.033506389305536,2.189825459814187,4.763360718342804,4.574562801152757,3.562880120533032,4.446859560973483,4.377178738382789,1.7723539111151971,0.05888726998827143
shouyilv_2006,31.544734189389814,15.515736322647914,10.147395677218153,7.3635885946556385,4.262282112726218,1.9317935795000243,-0.006417450410924907,-1.978904601614447,-5.453559732860026,-16.026692614717334
shouyilv_2007,19.33808598212556,2.9947656799963904,-2.814741194962643,-10.059453638618384,-16.12662221547831,-21.8354620407082,-25.774763322433667,-29.960627115078033,-34.602741521421315,-40.477096410465364
shouyilv_2008,-0.710118966178224,-13.26609661085018,-20.014562896447437,-23.71357655547181,-25.39533092838091,-27.167680029638362,-29.450866282498037,-30.991515796734884,-34.01425964309583,-38.589799992042686
shouyilv_2009,42.01649746782822,18.187536092675664,12.456060792631545,8.724164466061364,5.918620990454964,3.7495704397513494,1.8208430449269026,-0.25127545584387584,-2.7571447139662215,-9.252768859355799
shouyilv_2010,3.9335336664728704,-1.9013298167053598,-4.667846354824761,-7.11379489725714,-8.579222854332356,-10.891731681846059,-12.85759285420348,-14.962875592469004,-17.472931286626853,-22.429218632097033
shouyilv_2011,17.723623399896805,10.215133061769311,7.2522727016143165,4.849374773008762,3.2419159779092386,1.037964373707506,-0.11710075888140373,-1.3889993767049187,-3.6619038657835623,-8.479156427271654
shouyilv_2012,12.565990416972111,1.2106420650646623,-2.7481709275331014,-5.58552059124841,-7.5908692634941985,-9.040828612541567,-11.027756836433912,-12.93074217259551,-15.406323603627921,-20.361098438781752
shouyilv_2013,5.454748267329113,-8.001515217977687,-12.194735231879093,-15.397552214415938,-16.953690823968618,-19.00837380010495,-20.393645801367622,-22.418556329841653,-24.661342039718566,-28.903889372772266
shouyilv_2014,19.225753797907334,9.158707366943075,6.108205798503822,4.008560915108109,2.0161737954338124,0.8141589054869487,-0.12032246036781644,-1.3270393386287955,-3.2341342712488945,-7.5803055203100085
shouyilv_2015,33.64579603981399,11.287059277092247,2.628915982311168,-0.942970808602603,-5.709500239079969,-10.04897443848259,-13.931218595099876,-17.76329748973049,-22.597927047623376,-31.26326420591584
shouyilv_2016,19.559080484572473,9.860225229367822,6.460460579076533,4.144202915071812,2.086552713139248,0.4292872656290447,-0.08580014695197814,-1.1612357406990585,-3.046746831586497,-8.959608514919736
zm_shizhibi_2006,1.4861583358820465,4.94534543085614,2.101815785395748,1.7282079478032042,2.670649400681964,0.48744746213068524,7.10331848996415,6.462328680165546,6.027490655924485,4.927456248475253
zm_shizhibi_2007,-24.177416329378158,-15.581956022716376,-14.602957988001325,-11.38492412327296,-9.456745829814333,-7.857944787665349,0.5382894443578585,-3.308752138942052,3.820990750248428,8.801816224705252
zm_shizhibi_2008,-28.60259971726146,-29.286255287242568,-27.328227367038586,-26.729407776185024,-24.161201325765035,-25.728142669439876,-17.317299746615394,-18.004365747908132,-16.466275642257322,-13.126128775126935
zm_shizhibi_2009,12.07231257916575,9.029025110197303,6.2301902290311295,8.140101040495484,8.170133804209122,17.184486618349272,10.01580978303855,11.702335529146271,28.618179293946564,21.234788406105018
