address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
石桥铺,陈家坪立交桥（申基索菲特酒店大门对面）,汇祥荟广场,价格待定,套内 19m²,1室(1),商业类,售罄,41
凤天路,高庙村联芳花园显丰大道88号（奔驰4s店旁）,中润88号,价格待定,套内 19m²,1室(1),商业类,售罄,27
茶园新区,茶园新区米兰大道（内环高速在茶园下道第二个红绿灯前行150米）,法蓝西莊邸枫丹里,价格待定,套内 50~64m²,3室(1)/2室(2),别墅,售罄,180
西彭,白彭路2号(轻轨5号线西彭站上行500米),北京城建蘭庭,价格待定,,,别墅,售罄,56
白市驿,金凤镇上邦7号（金石路旁）,上邦高尔夫温泉公馆,价格待定,套内 32m²,1室(1),住宅,售罄,24
北碚区,缙云大道168号（缙云山健身梯步旁）,中国铁建山语城,13000,套内 212~254m²,3室(3)/1室(3),别墅,在售,285
北碚区,新城（区政府向南约3公里）,龙湖紫云台,500,套内 338m²,4室(1),别墅,在售,467
石桥铺,陈家坪立交桥（申基索菲特酒店大门对面）,汇祥荟广场,价格待定,套内 19m²,1室(1),商业类,售罄,41
凤天路,高庙村联芳花园显丰大道88号（奔驰4s店旁）,中润88号,价格待定,套内 19m²,1室(1),商业类,售罄,27
茶园新区,茶园新区米兰大道（内环高速在茶园下道第二个红绿灯前行150米）,法蓝西莊邸枫丹里,价格待定,套内 50~64m²,3室(1)/2室(2),别墅,售罄,180
西彭,白彭路2号(轻轨5号线西彭站上行500米),北京城建蘭庭,价格待定,,,别墅,售罄,56
白市驿,金凤镇上邦7号（金石路旁）,上邦高尔夫温泉公馆,价格待定,套内 32m²,1室(1),住宅,售罄,24
北碚区,缙云大道168号（缙云山健身梯步旁）,中国铁建山语城,13000,套内 212~254m²,3室(3)/1室(3),别墅,在售,285
北碚区,新城（区政府向南约3公里）,龙湖紫云台,500,套内 338m²,4室(1),别墅,在售,467
照母山,金州大道重光立交旁（照母山森林公园北部附近）,世茂茂悦府,价格待定,,,住宅,售罄,83
照母山,金州大道重光立交旁（照母山森林公园北部附近）,世茂茂悦府,价格待定,,,住宅,售罄,83
九公里,巴南大道16号（轻轨三号线九公里站旁）,曦圆青岗湾,价格待定,套内 41m²,1室(1),住宅,售罄,47
大学城,大学城中路重庆城市管理学院正对面,恒大未来城,10500,套内 89~102m²,3室(4),住宅,在售,40
空港新城,双龙湖街道同茂大道38号（中央公园旁）,天晋,价格待定,套内 232m²,5室(1),住宅,售罄,61
北碚区,新城（区政府向南约3公里）,龙湖紫云台,价格待定,套内 62m²,3室(1)/2室(1),住宅,售罄,92
华岩,华岩新城华福大道北段29号(华岩陶瓷市场旁）,恒大雅苑,10500,套内 130~138m²,4室(2),住宅,在售,52
六公里,渝南分流道（美堤雅城车站前行）,保利观塘,价格待定,套内 49~77m²,4室(1)/3室(2)/2室(5),住宅,售罄,56
回兴,机场路东侧宝石路（渝北农业园区内紧邻市鳄鱼中心）,隆鑫鸿府,价格待定,套内 86m²,2室(1),住宅,售罄,41
烈士墓,石井坡地铁站旁,信达滨江蓝庭,价格待定,,,住宅,售罄,19
陈家坪,陈家坪科城路（原热水瓶厂）,中国铁建玖城壹号,价格待定,,,住宅,售罄,43
茶园新区,茶园新区天文大道花街(茶园新区管委会西行300米),中交漫山,330,套内 135~184m²,4室(2),别墅,在售,265
大竹林,两江新区照母山西（轨道6号线九曲河站旁）,江山樾,价格待定,,,别墅,售罄,380
大坪,大坪石油路1号,恒大名都,价格待定,套内 47~52m²,1室(4),商业类,售罄,16
融侨半岛,南滨路金辉公园内,金辉城耀江府,价格待定,套内 110~122m²,4室(1)/3室(1),住宅,售罄,150
茶园新区,长生桥政府对面,渝能长悦府,11500,套内 80~92m²,3室(5),住宅,在售,87
永川,科园路，南大街新派出所旁，农科所旁,和玉天籁城,4200,套内 76~114m²,3室(5),住宅,在售,35
礼嘉,礼嘉组团金海湾公园旁,金科九曲河,1800,套内 616m²,6室(1),别墅,在售,1600
黄桷坪,杨家坪滩子口（九龙美食街旁）,广厦城蜜宫,价格待定,,,住宅,售罄,36
双山,巴国城华园路二郎电大旁,西城上街,8800,套内 25~30m²,1室(2),商业类,在售,55
石桥铺,石杨路18号,江厦星光汇,12500,套内 31~39m²,1室(3),商业类,在售,52
烈士墓,石井坡地铁站旁,信达滨江蓝庭,9800,套内 26m²,2室(1),商业类,在售,35
陈家坪,龙腾大道（陈家坪展览中心正对面）,通用晶城,15500,套内 42~53m²,4室(1)/3室(2),商业类,在售,94
新牌坊,新牌坊（福特安福汽车4S店旁）,碧桂园嘉誉,13500,套内 19m²,1室(1),商业类,在售,40
巴国城,科城路（彩云湖.杨家坪中学旁）,中昂彩云台,11000,套内 42~47m²,1室(3),商业类,在售,65
冉家坝,北环（轨道冉家坝站）,中国华融现代广场,价格待定,套内 62m²,1室(1),商业类,售罄,103
空港新城,中央公园东,龙脊小时代,价格待定,,,住宅,售罄,67
永川,新区和畅大道988号（观音山公园东侧）,永川金科公园王府,102,套内 140~193m²,3室(1)/2室(2),别墅,售罄,90
六公里,渝南分流道（美堤雅城车站前行）,保利观塘,价格待定,套内 49~77m²,4室(1)/3室(2)/2室(5),住宅,售罄,56
白市驿,新凤大道39号(金凤微电子园旁),金凤苑,价格待定,,,住宅,售罄,16
观音桥,建新东路商社电器旁（苏宁电器对面）,铂蓝江岸公馆,价格待定,套内 36~63m²,1室(2),住宅,售罄,64
黄桷坪,杨家坪滩子口（九龙美食街旁）,广厦城蜜宫,价格待定,,,住宅,售罄,36
烈士墓,石井坡地铁站旁,信达滨江蓝庭,价格待定,,,住宅,售罄,19
陈家坪,陈家坪科城路（原热水瓶厂）,中国铁建玖城壹号,价格待定,,,住宅,售罄,43
烈士墓,磁器口金悦城旁,金融街金悦府,价格待定,,,住宅,售罄,84
永川,新区和畅大道988号（观音山公园东侧）,永川金科公园王府,102,套内 140~193m²,3室(1)/2室(2),别墅,售罄,90
永川,汇龙大道三转盘,汇悦悦峰,4900,套内 67~93m²,3室(2)/2室(3),住宅,售罄,34
烈士墓,石井坡地铁站旁,信达滨江蓝庭,9800,套内 26m²,2室(1),商业类,在售,35
空港新城,空港新城春华大道,龙脊时代广场,43000,套内 52~115m²,1室(2),底商,在售,261
北滨路,江北鎏嘉码头,鎏嘉码头雲曜公寓,23000,套内 54~91m²,2室(1)/1室(1),商业类,在售,86
凤天路,凤天大道136号（轨道环线凤鸣山站旁）,君和凤鸣广场,9300,套内 29m²,1室(1),商业类,在售,36
回兴,轻轨3号线回兴站旁,欢乐颂,价格待定,套内 44~67m²,2室(1)/1室(1),住宅,售罄,57
巴国城,盘龙新城火炬大道9号(隆鑫西城汇对面),鲁能九龙花园,价格待定,套内 25m²,1室(1),商业类,售罄,30
界石,界石镇石美大道与东城大道交汇处（界石镇政府旁）,新科城市广场,6300,套内 32m²,2室(1),商业类,在售,27
空港新城,中央公园东,龙脊小时代,价格待定,,,住宅,售罄,67
空港新城,两江影视城对面,融创九棠府,价格待定,套内 170~173m²,7室(1)/4室(1),别墅,售罄,190
观音桥,红石路与建北八支路交汇处,东原世界时,价格待定,套内 106m²,3室(1),住宅,售罄,167
李家沱,李家沱正街230号,协信天骄星城,12000,套内 91~115m²,4室(3)/3室(2),住宅,在售,100
双山,轻轨2号线新山村旁,华宇观澜华府,11000,套内 71~100m²,3室(6),住宅,在售,71
化龙桥,化龙桥瑞天路158号,翡翠天麓,23000,套内 68~146m²,4室(2)/3室(2)/2室(1),住宅,在售,187
北碚区,轻轨站6号线曹家湾轻轨站附近,龙湖椿山,450,套内 301m²,7室(1),别墅,售罄,450
石桥铺,歇台子虎歇路 （金银湾加气站对面）,国宾壹号院,23000,套内 157~224m²,5室(1)/4室(5),住宅,在售,345
解放碑,重庆市渝中区兴隆街2号（轻轨1号线七星岗站旁）,罗宾森广场尚城华府,21000,套内 44~93m²,3室(1)/2室(5)/1室(2),住宅,在售,93
茶园新区,重庆市茶园新区天文大道,荣盛华府,12500,套内 125m²,4室(1),住宅,在售,156
茶园新区,茶园新区天文大道17号,鲁能领秀城,11000,套内 34~40m²,2室(2),商业类,在售,47
永川,紧靠兴龙湖小学和服务外包园B区,永兆凌云阁,6000,套内 53~122m²,5室(1)/4室(1)/3室(4)/2室(4),住宅,在售,36
龙洲湾,龙洲大道5号(轻轨3号线学堂湾站旁),巴南万达广场,6950,套内 26m²,1室(1),商业类,在售,40
空港新城,两江影视城对面,融创九棠府,价格待定,套内 170~173m²,7室(1)/4室(1),别墅,售罄,190
空港新城,两江大道龙兴两江管委会旁,重庆黄金嘉年华,10000,套内 22~46m²,3室(1)/1室(1),商业类,在售,29
涪陵,涪陵四环路太极厂区后南湖旁,涪陵金科天宸,6500,套内 79~150m²,4室(2)/3室(8),住宅,在售,52
永川,永川区人民大道16号,乾丰紫园,4500,套内 67~96m²,3室(3)/2室(1),住宅,在售,33
南桥寺,南桥寺盘溪三支路阳光花城（茶叶市场旁）,尚林汇景,价格待定,套内 72~109m²,3室(1)/2室(1),住宅,售罄,56
茶园新区,茶园天文大道水云路99号（南岸区府旁）,鸿笙苑宝贝的墅,价格待定,套内 58m²,2室(2),住宅,售罄,50
北碚区,三溪口童家溪镇香溪路3号（三溪口高速路下道口附近）,香溪美林,8100,套内 55~82m²,2室(1)/1室(1),住宅,在售,56
茶园新区,茶园天文大道水云路99号（南岸区府旁）,鸿笙苑宝贝的墅,价格待定,套内 58m²,2室(2),住宅,售罄,50
二郎,火炬大道（格力厂对面）,中航九悦荟,价格待定,,,商业类,售罄,33
双山,双山路与迎宾大道交界处（双山公园旁）,雅居乐御宾府,8600,套内 21~45m²,2室(8),商业类,在售,30
茶园新区,茶园天文大道水云路99号（南岸区府旁）,鸿笙苑宝贝的墅,价格待定,套内 58m²,2室(2),住宅,售罄,50
二郎,火炬大道（格力厂对面）,中航九悦荟,价格待定,,,商业类,售罄,33
双山,双山路与迎宾大道交界处（双山公园旁）,雅居乐御宾府,8600,套内 21~45m²,2室(8),商业类,在售,30
回兴,江东湖公园旁（农业园区上湾路和食品城大道汇合处）,富力湾,价格待定,,,住宅,售罄,106
北碚区,三溪口童家溪镇香溪路3号（三溪口高速路下道口附近）,香溪美林,8100,套内 55~82m²,2室(1)/1室(1),住宅,在售,56
龙洲湾,龙洲湾渝南大道3号线学堂湾站旁,中交锦悦,价格待定,套内 69~78m²,3室(3),住宅,售罄,79
大学城,大学城景阳路26号（重庆第三军医大旁）,贝蒙天地,价格待定,套内 58~124m²,3室(2)/2室(4),住宅,售罄,48
永川,永川区和顺大道889号(新永中旁,嘉和香水湾,5000,套内 63~138m²,4室(4)/2室(2),住宅,在售,29
北碚区,嘉悦大桥旁,金科城,12000,套内 72~126m²,5室(1)/4室(5)/3室(6)/2室(3),住宅,在售,54
鱼洞,鱼洞人民广场正对面（鱼洞体育中心旁）,鲁能南渝星城,价格待定,套内 47~58m²,3室(3)/2室(1),住宅,售罄,42
弹子石,弹子石（朝天门大桥旁）,泽科弹子石中心,价格待定,套内 37~61m²,3室(1)/2室(5)/1室(1),住宅,售罄,34
北碚区,蔡家嘉瑞大道22号（6号线蔡家站对面）,旭辉紫都,7500,套内 38m²,1室(1),商业类,售罄,35
新牌坊,新牌坊立交东200米佳园路（凯旋国际旁）,北城星辰汇,价格待定,,,住宅,售罄,30
石桥铺,石桥铺商圈高庙村轻轨站旁,远洋城嶺墅,价格待定,,,别墅,售罄,103
大学城,大学城西路 (重庆大学虎溪花园旁),宝嘉花与山,价格待定,,,商业类,售罄,27
大学城,大学城西路 (重庆大学虎溪花园旁),宝嘉花与山,10500,套内 140~248m²,5室(2)/3室(1),别墅,在售,150
二郎,火炬大道（格力厂对面）,中航九悦荟,价格待定,,,商业类,售罄,33
双山,双山路与迎宾大道交界处（双山公园旁）,雅居乐御宾府,8600,套内 21~45m²,2室(8),商业类,在售,30
龙洲湾,龙洲湾渝南大道3号线学堂湾站旁,中交锦悦,价格待定,套内 69~78m²,3室(3),住宅,售罄,79
茶园新区,茶园新区同景路7号,中铁山水之韵,价格待定,套内 111~138m²,3室(3),住宅,售罄,126
照母山,金开大道蓝湖大社区金山医院附近（重庆一中国际部旁）,康桥融府,38000,套内 21~104m²,1室(3),底商,在售,52
大竹林,两江新区照母山西（轨道6号线九曲河站旁）,江山樾,价格待定,,,住宅,售罄,241
照母山,金开大道和金州大道交汇处（原武警七支队）,力帆红星国际广场,价格待定,套内 115m²,3室(1),商业类,售罄,91
融汇半岛,融汇大道1号重百超市旁,IN半岛里,价格待定,套内 48~58m²,2室(1)/1室(1),住宅,售罄,58
照母山,金开大道蓝湖大社区金山医院附近（重庆一中国际部旁）,康桥融府,38000,套内 21~104m²,1室(3),底商,在售,52
大竹林,两江新区照母山西（轨道6号线九曲河站旁）,江山樾,价格待定,,,住宅,售罄,241
照母山,金开大道和金州大道交汇处（原武警七支队）,力帆红星国际广场,价格待定,套内 115m²,3室(1),商业类,售罄,91
融汇半岛,融汇大道1号重百超市旁,IN半岛里,价格待定,套内 48~58m²,2室(1)/1室(1),住宅,售罄,58
悦来,悦来会展中心旁,首地江山赋,400,套内 189~217m²,7室(1)/6室(1),别墅,在售,380
大竹林,大竹林金开大道起点（现江与城体育公园旁）,新江与城清晖时光,价格待定,,,住宅,售罄,146
观音桥,洋河一路,新华协信中心,26000,套内 28~48m²,1室(4),商业类,在售,116
茶园新区,同景路5号（邱家湾轻轨站旁）,恒大同景国际城,10000,套内 229~253m²,3室(2),住宅,在售,229
弹子石,南滨路北段（大佛寺大桥南桥头下）,铂悦澜庭,22000,套内 104~140m²,3室(3),住宅,在售,222
观音桥,观音桥华新街,保利天汇,价格待定,套内 111m²,4室(1),住宅,售罄,190
南川,南城街道三汇村4社桃子坡,金阳金佛山第一农场,5300,套内 30~49m²,2室(1)/1室(1),住宅,在售,22
万盛,黑山谷景区北门（游客接待中心旁）,金科中华养生城,4800,套内 30~50m²,2室(1)/1室(2),住宅,在售,18
大学城,大学城景阳路26号（重庆第三军医大旁）,贝蒙天地,7700,套内 24m²,1室(2),商业类,在售,22
南川,南城街道三汇村4社桃子坡,金阳金佛山第一农场,5300,套内 30~49m²,2室(1)/1室(1),住宅,在售,22
万盛,黑山谷景区北门（游客接待中心旁）,金科中华养生城,4800,套内 30~50m²,2室(1)/1室(2),住宅,在售,18
大学城,大学城景阳路26号（重庆第三军医大旁）,贝蒙天地,7700,套内 24m²,1室(2),商业类,在售,22
照母山,两江新区金开大道（万科颐府旁）,万科御澜山,价格待定,套内 466m²,4室(1),别墅,售罄,588
南川,南城街道三汇村4社桃子坡,金阳金佛山第一农场,5300,套内 30~49m²,2室(1)/1室(1),住宅,在售,22
华岩,华岩新城民德路（酒店用品城旁）,北京城建云熙台,10400,套内 68~80m²,3室(1)/2室(2),住宅,在售,71
弹子石,弹子石腾龙大道与学苑路交汇处（朝天门大桥桥头）,中国核建紫金一品,15800,套内 25m²,1室(1),商业类,在售,39
大学城,大学城景阳路26号（重庆第三军医大旁）,贝蒙天地,7700,套内 24m²,1室(2),商业类,在售,22
龙头寺,天宫殿街道橡树街9号（轻轨3号线唐家院子站）,力帆棠悦,价格待定,套内 51m²,1室(1),商业类,售罄,49
界石,东城大道,华南城巴南华府,价格待定,套内 69~80m²,3室(1)/2室(1),住宅,售罄,65
海尔路,港兴路11号（紧邻港城园区管委会，五里坪校区南侧）,华融现代城,11000,套内 46~57m²,2室(2)/1室(1),住宅,在售,55
南泉,渝南大道中段轻轨3号线花溪站旁,华宇小泉雅舍,10000,套内 111m²,4室(1),住宅,在售,115
礼嘉,重庆市悦来生态城轻轨6号线高义口站旁,北京城建龙樾生态城,280,套内 134m²,4室(1),别墅,售罄,260
双山,华岩国际新城（轻轨5号线旁）,金科集美阳光,10500,套内 82~98m²,3室(1)/2室(1),住宅,售罄,72
南坪,东路交警九支队旁,升伟一里南滨,18000,套内 47~63m²,2室(1)/1室(2),住宅,在售,84
茶园新区,鹿角新城,融创欧麓花园城博琅郡,11000,套内 109m²,4室(1),住宅,在售,115
南泉,渝南大道中段轻轨3号线花溪站旁,华宇小泉雅舍,10000,套内 111m²,4室(1),住宅,在售,115
礼嘉,重庆市悦来生态城轻轨6号线高义口站旁,北京城建龙樾生态城,280,套内 134m²,4室(1),别墅,售罄,260
双山,华岩国际新城（轻轨5号线旁）,金科集美阳光,10500,套内 82~98m²,3室(1)/2室(1),住宅,售罄,72
李家沱,巴滨路（阳春湿地公园旁）,珠江城,7700,套内 91~115m²,5室(1)/2室(1),住宅,在售,42
解放碑,中山一路6号(七星岗车站旁),财信渝中城,价格待定,,4室(1)/2室(1),住宅,售罄,37
谢家湾,谢家湾正街55号万象城旁(原建设厂厂址处),华润二十四城,23000,套内 121m²,4室(1),住宅,在售,89
杨公桥,杨梨路19号（杨公桥立交旁）,华宇星云汇星领地,价格待定,,,住宅,售罄,49
茶园新区,米兰大道320米处（雷家桥水库旁）,金科中央御院,价格待定,套内 47~81m²,2室(3)/1室(3),别墅,售罄,300
石马河,宏帆路佰富高尔夫旁（北滨路西端双碑大桥桥头）,华美翡丽山,价格待定,套内 50~62m²,2室(2),住宅,售罄,108
北碚区,蔡家岗镇嘉运大道97号（嘉运大道和同康路交汇处西南方向）,保亿丽景紫园,8300,套内 64~100m²,3室(2)/2室(1),住宅,在售,66
大竹林,大竹林金开大道起点（现江与城体育公园旁）,新江与城清晖时光,价格待定,套内 310~700m²,6室(2)/5室(1),别墅,售罄,95
石桥铺,科园四路科园二街（金果园商务楼旁）,龙湖新壹城,价格待定,,,商业类,售罄,40
弹子石,朝天门大桥与大佛寺大桥之间的观江平台上方,中海峰墅,23000,套内 356m²,8室(1),别墅,在售,570
江北嘴,北滨二路（朝天门大桥北桥头上行50米）,恒大中央广场,价格待定,套内 63~99m²,3室(1)/2室(1),住宅,售罄,101
大学城,学智路651号,鸥鹏泊雅湾,价格待定,,,别墅,售罄,145
六公里,学府大道渝南分流道旁,蓝光林肯公园,11000,套内 82~106m²,4室(1)/3室(3),住宅,在售,81
空港新城,中央公园旁,鲁能泰山7号,价格待定,套内 91~112m²,4室(1)/3室(1),住宅,售罄,107
大学城,学智路651号,鸥鹏泊雅湾,价格待定,,,别墅,售罄,145
六公里,学府大道渝南分流道旁,蓝光林肯公园,11000,套内 82~106m²,4室(1)/3室(3),住宅,在售,81
空港新城,中央公园旁,鲁能泰山7号,价格待定,套内 91~112m²,4室(1)/3室(1),住宅,售罄,107
杨公桥,杨梨路19号（杨公桥立交旁）,华宇星云汇星领地,价格待定,,,住宅,售罄,49
大学城,大学城中路46号（重师大对面，地铁一号线大学城站旁）,富力城河畔里,6900,套内 29m²,1室(1),商业类,在售,27
茶园新区,茶园米兰路中段（茶花小镇旁）,光华安纳溪湖,11300,套内 103m²,3室(1),住宅,在售,52
茶园新区,米兰大道320米处（雷家桥水库旁）,金科中央御院,价格待定,套内 47~81m²,2室(3)/1室(3),别墅,售罄,300
大学城,大学城南二路（城市管理学院旁）,金阳第一农场大学城,9300,套内 61~78m²,3室(1)/2室(2),住宅,在售,39
二郎,二郎（原火炬大道101号）渝高中学旁,弘悦101,14500,套内 68m²,2室(1),住宅,在售,63
大学城,大学城景阳路（地铁站南行300米）,富力城书香里,价格待定,,,住宅,售罄,44
大学城,大学城中路6号,启迪协信城立方,32,套内 27~37m²,1室(5),商业类,在售,31
六公里,学府大道渝南分流道旁,蓝光林肯公园,11000,套内 82~106m²,4室(1)/3室(3),住宅,在售,81
空港新城,中央公园旁,鲁能泰山7号,价格待定,套内 91~112m²,4室(1)/3室(1),住宅,售罄,107
北碚区,嘉运大道（翡翠互通下道）,恒大翡翠湾,190,套内 115m²,3室(1),别墅,在售,190
空港新城,空港新城春华大道,龙脊时代广场,价格待定,套内 31~33m²,1室(2),商业类,售罄,60
大学城,学智路651号,鸥鹏泊雅湾,价格待定,,,别墅,售罄,145
北碚区,嘉运大道（翡翠互通下道）,恒大翡翠湾,190,套内 115m²,3室(1),别墅,在售,190
涪陵,涪陵江东东滨大道36号,澳海御江苑,6000,套内 73~112m²,3室(2)/2室(2),住宅,在售,52
天星桥,沙坪坝 清溪路171号,融汇温泉城泉里soho,价格待定,套内 34~46m²,1室(3),商业类,售罄,40
大坪,歇台子地铁站旁,华宇时代星空,价格待定,,,住宅,售罄,76
杨家坪,杨家坪正街,中迪广场,16000,套内 32~37m²,1室(3),商业类,在售,68
礼嘉,照母山西·轻轨六号线九曲河站旁,远洋九公子,价格待定,套内 132m²,5室(1),住宅,售罄,141
永川,海棠大道88号森林大道（凰城御府售房部）,凰城御府,4000,套内 68~112m²,3室(7)/2室(3),住宅,在售,20
陈家桥,西永商务中心区（地铁1号线微电园站旁）,金科天宸,28000,,,底商,在售,170
陈家桥,西永商务中心区（地铁1号线微电园站旁）,金科天宸,28000,,,底商,在售,170
解放碑,渝中解放碑长滨路,滨江壹号,21000,套内 38~44m²,1室(3),住宅,在售,78
空港新城,同茂大道中央公园东,鹏润鹿山台,价格待定,,,住宅,售罄,146
大学城,大学城南2路166号,金科廊桥水乡二组团,12000,套内 40~300m²,1室(3),底商,在售,60
回兴,回兴兴科大道与宝桐路交汇处,蘭亭新都汇,价格待定,,,住宅,售罄,64
大学城,西永学城大道微电园管委会旁,康田西宸中心,15000,套内 1538~2292m²,12室(1)/11室(2)/9室(1)/6室(1),写字楼,在售,2307
永川,永川区文昌路898号,协信世外桃源,8000,套内 90~125m²,4室(2)/3室(3),别墅,在售,60
鱼洞,龙洲湾街道渝南大道,西部人才产业园,8000,套内 36m²,1室(1),商业类,在售,26
李家沱,李家沱马王坪正街（都和广场斜对面）,东邦小悦湾,175,套内 104~108m²,5室(2),别墅,在售,187
解放碑,渝中解放碑长滨路,滨江壹号,21000,套内 38~44m²,1室(3),住宅,在售,78
永川,南大街小桥子2号,长岛汇,4000,套内 80~123m²,3室(3)/2室(3),住宅,在售,38
鱼洞,渝南大道1113号,恒大新城,8600,套内 112m²,3室(1),住宅,在售,93
李家沱,李家沱马王坪正街（都和广场斜对面）,东邦小悦湾,175,套内 104~108m²,5室(2),别墅,在售,187
解放碑,渝中解放碑长滨路,滨江壹号,21000,套内 38~44m²,1室(3),住宅,在售,78
永川,南大街小桥子2号,长岛汇,4000,套内 80~123m²,3室(3)/2室(3),住宅,在售,38
鱼洞,渝南大道1113号,恒大新城,8600,套内 112m²,3室(1),住宅,在售,93
石坪桥,石桥铺石杨路中段,鹏润悦秀城,15000,套内 28~29m²,1室(2),商业类,在售,56
礼嘉,礼嘉礼贤路,龙湖昱湖壹号,21000,套内 128~196m²,5室(1)/3室(1),住宅,在售,230
空港新城,中央公园南侧,华润公园九里,16000,套内 120~140m²,4室(1)/3室(1),住宅,在售,168
永川,重庆市永川区和顺大道658号,康怡棠渝西国际,4400,套内 95~127m²,4室(1)/3室(5),住宅,在售,35
北碚区,蔡家岗立交旁,金科集美嘉悦,13000,套内 113~117m²,3室(2),住宅,在售,147
空港新城,两江影视城对面,融创九棠府,11000,套内 114~156m²,4室(3),住宅,在售,99
永川,南大街小桥子2号,长岛汇,4000,套内 80~123m²,3室(3)/2室(3),住宅,在售,38
空港新城,中央公园正南,金辉中央銘著,18000,套内 115~144m²,4室(7)/2室(1),住宅,在售,195
北碚区,嘉悦大桥北桥头,金科金辉美院,12000,套内 75~99m²,4室(1)/3室(3),住宅,在售,90
南山,南山风景区（茶园新区玉马路1号）,庆隆南山高尔夫国际社区,11000,套内 46~51m²,1室(5),住宅,在售,26
空港新城,两江大道586号,九鼎国际两江智慧总部,12000,套内 118m²,1室(1),商业类,在售,141
石坪桥,石桥铺石杨路中段,鹏润悦秀城,15000,套内 28~29m²,1室(2),商业类,在售,56
礼嘉,礼嘉礼贤路,龙湖昱湖壹号,21000,套内 128~196m²,5室(1)/3室(1),住宅,在售,230
空港新城,中央公园南侧,华润公园九里,16000,套内 120~140m²,4室(1)/3室(1),住宅,在售,168
观音桥,红石路与建北八支路交汇处,东原世界时,20000,套内 20~32m²,1室(3),商业类,在售,58
陈家坪,陈家坪科城路（原热水瓶厂）,中国铁建玖城壹号,14000,套内 17m²,1室(1),商业类,在售,47
海尔路,海尔路179号（江北区政府对面）,中亿阳明山水,16500,套内 55~96m²,3室(2)/2室(4)/1室(2),住宅,在售,91
大学城,大学城中路19号,东方剑桥柔波里,10700,套内 95~288m²,4室(1)/3室(4),住宅,在售,94
丹龙路,白鹤路45号(红绿灯下行200米),天盈摩咖,11500,套内 33m²,2室(1),商业类,在售,55
悦来,悦来国际博览中心北侧,华商悦江府,14000,套内 111m²,4室(1),住宅,在售,118
九宫庙,钢花路1100号（移动互联网产业园旁）,易度庭院时光,8600,套内 22~46m²,3室(1)/2室(1)/1室(1),商业类,在售,25
解放碑,胜利路132号(黄花园大桥南桥头),协信公馆,28000,套内 86~168m²,4室(2)/3室(4)/2室(1)/1室(1),住宅,在售,83
解放碑,解放碑民权路88号（较场口转盘）,日月光解放碑1号R3,33000,套内 60~219m²,5室(1)/4室(1)/3室(2)/2室(2),住宅,在售,240
北碚区,缙云大道168号（缙云山健身梯步旁）,中国铁建山语城,13000,套内 212~254m²,3室(3)/1室(3),别墅,在售,285
海尔路,海尔路179号（江北区政府对面）,中亿阳明山水,16500,套内 55~96m²,3室(2)/2室(4)/1室(2),住宅,在售,91
大学城,大学城中路19号,东方剑桥柔波里,10700,套内 95~288m²,4室(1)/3室(4),住宅,在售,94
丹龙路,白鹤路45号(红绿灯下行200米),天盈摩咖,11500,套内 33m²,2室(1),商业类,在售,55
悦来,悦来国际博览中心北侧,华商悦江府,14000,套内 111m²,4室(1),住宅,在售,118
九宫庙,钢花路1100号（移动互联网产业园旁）,易度庭院时光,8600,套内 22~46m²,3室(1)/2室(1)/1室(1),商业类,在售,25
解放碑,胜利路132号(黄花园大桥南桥头),协信公馆,28000,套内 86~168m²,4室(2)/3室(4)/2室(1)/1室(1),住宅,在售,83
解放碑,解放碑民权路88号（较场口转盘）,日月光解放碑1号R3,33000,套内 60~219m²,5室(1)/4室(1)/3室(2)/2室(2),住宅,在售,240
北碚区,缙云大道168号（缙云山健身梯步旁）,中国铁建山语城,13000,套内 212~254m²,3室(3)/1室(3),别墅,在售,285
海尔路,海尔路179号（江北区政府对面）,中亿阳明山水,16500,套内 55~96m²,3室(2)/2室(4)/1室(2),住宅,在售,91
大学城,大学城中路19号,东方剑桥柔波里,10700,套内 95~288m²,4室(1)/3室(4),住宅,在售,94
丹龙路,白鹤路45号(红绿灯下行200米),天盈摩咖,11500,套内 33m²,2室(1),商业类,在售,55
悦来,悦来国际博览中心北侧,华商悦江府,14000,套内 111m²,4室(1),住宅,在售,118
九宫庙,钢花路1100号（移动互联网产业园旁）,易度庭院时光,8600,套内 22~46m²,3室(1)/2室(1)/1室(1),商业类,在售,25
解放碑,胜利路132号(黄花园大桥南桥头),协信公馆,28000,套内 86~168m²,4室(2)/3室(4)/2室(1)/1室(1),住宅,在售,83
解放碑,解放碑民权路88号（较场口转盘）,日月光解放碑1号R3,33000,套内 60~219m²,5室(1)/4室(1)/3室(2)/2室(2),住宅,在售,240
北碚区,缙云大道168号（缙云山健身梯步旁）,中国铁建山语城,13000,套内 212~254m²,3室(3)/1室(3),别墅,在售,285
海尔路,海尔路179号（江北区政府对面）,中亿阳明山水,16500,套内 55~96m²,3室(2)/2室(4)/1室(2),住宅,在售,91
大学城,大学城中路19号,东方剑桥柔波里,10700,套内 95~288m²,4室(1)/3室(4),住宅,在售,94
丹龙路,白鹤路45号(红绿灯下行200米),天盈摩咖,11500,套内 33m²,2室(1),商业类,在售,55
悦来,悦来国际博览中心北侧,华商悦江府,14000,套内 111m²,4室(1),住宅,在售,118
