address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
二环南路,103省道绿地新里城,绿地新里城,21000,75~140m²,4室(3)/3室(5)/2室(2),住宅,在售,157
西市场,经一路保利中心,保利中心华府,23000,97~128m²,3室(2)/2室(1),住宅,在售,223
火车站,堤口路世茂天城,济南世茂天城,20000,84~154m²,4室(1)/1室(1),住宅,在售,58
汉峪,龙奥北路与奥体东路交汇处东500米,海信龙奥九号,价格待定,49m²,1室(1),商业类,售罄,84
商河,银河路鑫隆盛景城,鑫隆盛景城,价格待定,92~93m²,2室(2),住宅,售罄,36
洪家楼,洪楼南路广厦聚隆广场,广厦聚隆广场,40000,,,商铺,在售,292
二环南路,103省道绿地新里城,绿地新里城,21000,75~140m²,4室(3)/3室(5)/2室(2),住宅,在售,157
浆水泉区,转山西路1-17号,拉菲公馆,19000,35~65m²,2室(1)/1室(1),商业类,在售,66
阳光100区,阳光新路19号,阳光100国际新城H区,价格待定,,,住宅,售罄,140
还乡店,奥体中路克拉公寓,克拉公寓,13500,37~45m²,1室(3),商业类,在售,40
泺口,小清河北路中段加州启城,加州启城,13800,98~106m²,3室(2),住宅,在售,137
泉城路,舜井街2号,世茂国际广场,80000,,,商铺,在售,66
康虹路,花园东路与开拓路交汇处东行150米,三庆汇德公馆,18600,114m²,3室(1),住宅,在售,195
玉函,英雄山路207号,中南名邸,20000,145m²,3室(1),住宅,在售,290
西客站,淄博路恒大天玺,恒大天玺,价格待定,,,住宅,售罄,252
火车站,堤口路世茂天城,济南世茂天城,25000,,,商铺,在售,150
泉城路,舜井街2号,世茂国际广场,80000,,,商铺,在售,66
玉函,英雄山路207号,中南名邸,20000,145m²,3室(1),住宅,在售,290
西客站,淄博路恒大天玺,恒大天玺,价格待定,,,住宅,售罄,252
振兴街,纬十二路连城国际,连城国际,价格待定,,,商业类,售罄,58
全福区,北园大街荣盛时代国际,荣盛时代国际,11500,38m²,1室(1),写字楼,在售,45
还乡店,奥体中路万科海右府,万科海右府,价格待定,120m²,3室(1),住宅,售罄,189
花园路,花园路与历山路交叉口西北角,万科海晏门,28000,164~187m²,4室(3),住宅,在售,380
济钢,飞跃大道万科龙湖城市之光,万科龙湖城市之光,17000,95~140m²,4室(1)/3室(3),住宅,在售,140
旅游路,龙奥大厦南3公里,绿地柏仕晶舍,26000,158~199m²,4室(3),住宅,在售,411
汉峪,高新区旅游路15099号（旅游路与凤凰路交汇处）,中铁银座尚筑,13500,47~57m²,2室(1)/1室(2),商业类,在售,55
