address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
太钢商圈,解放路161号,恒大名都,价格待定,98m²,2室(2),住宅,售罄,89
太钢商圈,滨河东路森林公园北侧,太原恒大御景湾,9800,90~151m²,4室(2)/3室(4)/2室(1),住宅,在售,51
太钢商圈,新兰路,靖烨·天朗美域,价格待定,128~129m²,4室(1)/3室(1),住宅,售罄,17
太钢商圈,滨河东路森林公园往北800米,融创香堤壹號,8600,129~141m²,3室(3),住宅,在售,72
龙城大街商圈,龙城大街与平阳南路交汇处往南500米,保利金香槟,10500,145m²,4室(1),住宅,售罄,84
经济开发区商圈,经济技术开发区太原大学北侧,中泽纯境,7800,152m²,3室(1),住宅,待售,34
长风亲贤商圈,亲贤北街9号（亲贤街和并州路交汇处）,昌盛双喜城,14500,168~187m²,3室(2),住宅,在售,75
龙城大街商圈,滨河东路与龙城大街交汇处往南500米,坤杰·拉菲公馆,9500,71~191m²,4室(1)/3室(8)/2室(2),住宅,售罄,59
龙城大街商圈,星河西路8号（滨河东路与龙城大街交界处东南200米）,太原星河湾,15000,134~152m²,3室(2),住宅,在售,174
长风亲贤商圈,南中环新晋祠路往西500米,梧桐院,11000,154~219m²,4室(3)/3室(1),住宅,在售,143
万达商圈,龙潭公园东岸,万达龙樾府,22000,163~234m²,4室(1)/3室(2),住宅,在售,359
长风亲贤商圈,建设路与南内环街交界口西南角,中正·锦城,11500,171m²,4室(1),住宅,在售,83
下元商圈,和平北路179号(原天龙啤酒厂),嘉怡国际丽都城,8000,92m²,2室(1),住宅,售罄,66
长风亲贤商圈,亲贤街与体育路的交汇处西北角,太原茂业天地,15000,320m²,5室(1),住宅,售罄,162
晋祠商圈,滨河西路与新晋祠路交汇处北约500米,太原富力熙悦居,价格待定,,,住宅,售罄,42
龙城大街商圈,体育路和晋阳街交汇处东南角,云水世纪明珠,9500,247~317m²,6室(1)/4室(1),住宅,售罄,124
南站机场商圈,东中环与许坦东街交汇处往东（许坦东街煤炭学校对面）,东润国际新城,9000,134m²,3室(1),住宅,售罄,61
下元商圈,漪汾街漪兴路口北300米,金榜逸家,9500,88~115m²,3室(1)/2室(2),住宅,售罄,78
