address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
梅溪湖北岸,岳麓区映日路与看云路交汇处东南角（梅溪湖CBD梅岭公园）,惠天然梅岭国际,12000,,,住宅,售罄,170
汽车东站,芙蓉区人民东路469号（人民东路与杉木路交汇处东北角）,长房东云台,8200,,,住宅,售罄,93
梅溪湖南岸,岳麓区梅溪湖环湖路1099号,金茂广场,18000,143m²,3室(1),住宅,售罄,484
马王堆,营盘东路与浏阳河风光带交界处（营盘路浏阳河大桥附近）,万科金域蓝湾三期,13000,,,住宅,售罄,128
梅溪湖南岸,环湖路798号,达美溪湖湾,20000,33m²,1室(1),商业类,在售,66
马王堆,芙蓉区马王堆路238号（芙蓉区反渎职侵权局斜对面）,惠通才郡,8300,,,住宅,售罄,31
暮云,天心芙蓉南路与万家丽路交汇处东侧（长沙理工大学云塘校区旁）,卢浮原著,6500,131m²,3室(1),住宅,售罄,39
暮云,天心区中意路与新谷路交汇处东南角,奥莱名邸,7000,,,住宅,售罄,90
开元路,经济开发区开元东路222号,深业睿城,8000,117m²,3室(1),住宅,售罄,85
汽车南站,雨花区桃花塅路608号（汽车南站东南侧）,卓越蔚蓝城邦,8000,,,住宅,售罄,60
洋湖垸,岳麓区潇湘大道与南二环交汇处东南角（猴子石桥西侧）,兰亭湾畔,9150,,,住宅,售罄,32
德思勤,雨花区时代阳光大道与万芙路交汇处东南角（长沙新广电中心以东）,才子嘉都,7500,,,住宅,售罄,35
南郊公园,天心区书院路与赤岭路交汇处（卡斯迪酒店对面）,江山如画,7600,111m²,2室(1),住宅,售罄,56
黄土岭,雨花区黄土岭路与雨花路交汇处西南角,建发中央公园,14500,,,住宅,售罄,120
烈士公园,开福区东风路360号（鸥波港湾旁）,上园,12000,,,住宅,售罄,46
德思勤,雨花区韶山路汽车南站斜对角,裕天国际商汇中心,13000,61m²,2室(1),商业类,在售,30
洋湖垸,岳麓区洋湖垸潇湘南路一段508号（洋湖大道与潇湘大道交汇处西南角）,中国电建湘熙水郡一期,13000,124~165m²,3室(2)/2室(1),住宅,售罄,161
树木岭,雨花区树木岭立交桥东南侧（湖南省华云机器厂旁）,叠彩兰亭,9800,,,商业类,售罄,21
喜盈门,雨花区洞井路43号（山水庭院斜对面）,南城印象,9600,,,住宅,售罄,82
汽车南站,雨花区万家丽南路与万芙路交汇处西南角（湖南省人大新址对面）,恒生碧水龙庭,8000,77m²,2室(1),住宅,售罄,82
麓谷西,岳麓区东方红中路406号,华侨假日中心,8800,,,商业类,售罄,34
开元路,经济开发区黄兴大道218号,海伦春天,5700,101m²,3室(1),住宅,售罄,45
省政府,天心区芙蓉南路二段252号,海尔鸿玺,16000,130m²,3室(1),住宅,售罄,166
泉塘,经济开发区漓湘路与小塘路交汇处东南100米,佳美紫郡,5700,76m²,2室(1),住宅,售罄,64
含浦,岳麓区猴子石大桥西行1000米（洋湖湿地公园北岸）,中海天鉴,360,,,别墅,售罄,360
广电,开福区东二环二段690号,海洋半岛,7500,138m²,3室(1),住宅,售罄,90
宁乡县,宁乡县二环南路与安康路交汇处东南角（立交桥北侧）,金色夏威夷,4000,,,住宅,售罄,34
金霞,开福区湘江北路三段48号（湘江世纪城北端）,楚天逸品,12000,295m²,5室(1),住宅,在售,283
长沙县,经济开发区万家丽北京珠高速与三环线交汇处（新东方烹饪学校旁）,中安善化国际,4600,,,住宅,售罄,35
观沙岭,茶子山东路166号,协信星澜汇,10000,127m²,4室(1),住宅,售罄,81
五一广场,湘江中路二段36号,华远华中心,24000,122m²,2室(1),商业类,售罄,280
新开铺,天心区新韶西路398号,湘江雅颂居,13000,,,住宅,售罄,144
金霞,开福区秀峰路69号,恒鑫山水卿卿,6750,,,住宅,售罄,57
泉塘,经济开发区漓湘东路与东九路交汇处的西南角（警校北门东边）,湘楚华庭,6200,,,住宅,售罄,26
四方坪,开福区东二环与浏阳河交汇处西南角(四方物业便利店北面）,世方水岸,6200,47m²,1室(1),住宅,售罄,51
暮云,天心区芙蓉南路与雀园路交汇处往东100米,碧桂园城市花园,7600,,,住宅,售罄,210
万家丽南路,雨花区万家丽中路与长塘路交汇处（雨花区政府南600米）,泰禹云开壹品,10500,,,住宅,售罄,97
四方坪,开福区陡岭路152号（佳阳悦景馨都东北面）,宜家湘颂,7350,,,住宅,售罄,50
市政府,岳麓区金星路与佑姆塘路交汇处西北角,万象府台,13000,,,住宅,售罄,137
省政府,天心区姚南路169号九峰小区南门西侧（雀园路旁）,九峰远见,7400,,,住宅,售罄,30
含浦,岳麓区学士路与象嘴路交汇处东南角,洋湖style,9800,30~104m²,2室(1)/1室(1),商业类,在售,25
四方坪,开福区三一大道与陡岭路交汇处东北角（交通银行科大支行西面）,梦泽园美美公馆,8580,,,住宅,售罄,46
东方红,岳麓区麓松路239号,嘉和城,8500,,,住宅,售罄,34
滨江新城,岳麓区含光路与观沙岭路交汇处东南角（施家港水上公园西北侧）,当代滨江MOMA,11000,117m²,2室(1),商业类,售罄,38
尚东,芙蓉区人民东路329号,湘域熙岸,14000,102m²,2室(1),住宅,售罄,348
暮云,天心区南湖大道与南北干道交汇处西北角（生态动物园附近）,佛奥康桥水岸,5500,,,住宅,售罄,35
书院路,南湖路458号,蓝湾国际广场,39,,,住宅,售罄,35
万家丽南路,雨花区时代阳光大道469号,宏聚地中海,7600,109m²,2室(1),住宅,售罄,123
观沙岭,岳华路702号,中交里城,8200,,,商业类,售罄,35
德思勤,万芙北路539号,嘉福长安郡,8000,90m²,2室(1),住宅,售罄,62
湘府路,雨花区湘府路与韶山路交汇处,复地星光天地,9500,80m²,1室(1),住宅,售罄,38
省政府,天心区湘府路与书香路交汇处向南800米,东能华府,9000,129m²,3室(1),住宅,售罄,110
