address,addressinfo,housename,priceinfo,resblockarea,resblockroom,resblocktype,salestatus,secondprice
杭州乐园,萧西路617号,华瑞湘湖美地,价格待定,150m²,4室(1),住宅,售罄,330
高教园区东,下沙学府街与文瀚街交叉口,宝龙城市广场,价格待定,,,商业类,售罄,64
瓶窑,瓶窑镇瓶仓大道东侧、羊城大道北,北湖绿洲花园,价格待定,,,住宅,售罄,75
未来科技城,文二西路文胜路交叉口,富力西溪悦墅,价格待定,,,别墅,售罄,650
文化村,杭州余杭区良渚文化村春漫里公望会（新街坊）,万科良渚文化村堂前,价格待定,,,别墅,售罄,687
闻堰,时代大道与天马路交叉口,中南白马湖壹号,价格待定,89m²,3室(2),住宅,售罄,290
塘栖,余杭钱江科技城（钱江开发区）康信路与兴盛路交叉路西北侧,野风启城,价格待定,199m²,4室(1),住宅,售罄,111
北塘,金城路与风情大道交叉口,金地天逸,价格待定,,,住宅,售罄,540
西溪,文二西路与高教路口往西约400米,万科溪望,价格待定,,,住宅,售罄,403
滨江区政府,闻涛路与通和路交叉口,金铂湾,24000,88m²,2室(1),商业类,在售,148
崇贤,洋湾路与崇文街交叉口（秋石高架石塘路口下，800米左转）,赞成杭家,价格待定,,,住宅,售罄,123
城东新城,火车东站，环站东路与环站北路交叉口,滨江德信东方星城,价格待定,,,住宅,售罄,311
临平山北,余杭北沙西路（临平星河路与北沙西路交叉口）,金都夏宫,25000,135m²,4室(1),住宅,在售,158
仁和,勾庄农副产品物流中心北，紧邻仁和大道,耀达金鼎华庭,价格待定,,,住宅,售罄,78
翡翠城,五常大道横板桥社区,溪悦宸府,价格待定,,,住宅,售罄,252
临平新城,南苑街道新颜南路与龙兴街交叉口,赞成龙兴道一号,价格待定,,,住宅,售罄,132
明怡,萧山区建设二路与金鸡路交汇处,德信君宸,价格待定,,,住宅,售罄,244
城东新城,备塘路与备塘弄交叉路口,淮矿东元府,价格待定,115m²,4室(1),住宅,售罄,368
小和山,留和路浙江科技学院西北侧,众安白马山庄,1550,270m²,6室(1),别墅,在售,467
华家池,艮山西路与凯旋路交叉口（近凯旋路北口站）,滨江华家池,价格待定,,,商业类,售罄,934
景芳,塘工局路与严家路交叉口,向江来时代中心,32000,50m²,2室(1),商业类,在售,140
七堡,兴建路与园区路交界处,雍和府,价格待定,,,住宅,售罄,267
临平新城,南大街和南苑街交叉口西南,富邦星座,价格待定,,,商业类,售罄,121
申花,莫干山路与登云路交叉口向北300米,天阳武林邸,价格待定,,,住宅,售罄,506
瓜沥组合,瓜沥镇东灵北路,蓝色嘉园,价格待定,,,住宅,售罄,81
三墩北,庄墩路龙湖水晶郦城,龙湖水晶郦城,价格待定,,,住宅,售罄,202
彩虹城,闻涛路与东信大道交叉口,银杏汇,价格待定,,,住宅,售罄,1150
临平新城,临平迎宾路望梅路交叉口,华元欢乐城,价格待定,,,商业类,售罄,49
市心东,建设一路与宁东路交叉口,东方一号,价格待定,185m²,4室(1),住宅,售罄,694
大江东,大江东河庄街道一工段,潮闻天下,价格待定,,,别墅,售罄,360
良渚,梧桐圩路与良博路交会处，良渚博物馆西侧,三盛颐景御园,价格待定,,,别墅,售罄,289
临平新城,南苑街道玩月街南侧,CBC时代大观,价格待定,,,商业类,售罄,62
萧山经济开发区,杭州耕文路和纬十一路交界处,中骏钱塘御景,价格待定,,,住宅,售罄,158
闲林,天目山西路和联胜路交叉口向南约100米,佳兆业西溪璞园,价格待定,,,别墅,售罄,600
庭院深深,凤凰山南麓,绿城桃花源,价格待定,,,别墅,售罄,2000
钱江世纪城,萧山区钱江世纪城丰东村,港汇中心,价格待定,,,商业类,售罄,176
五常,西溪湿地·文二西路与常二路交汇处,泰禾杭州院子,1150,,,别墅,售罄,900
闻堰,时代大道与湘湖路交界，三江路66号,滨江东方海岸,价格待定,,,别墅,售罄,1264
塘栖,S304省道与康信路交汇处北侧,九龙仓君廷,价格待定,,,别墅,售罄,200
奥体,滨江区七甲路和滨盛路交叉口,绿地旭辉城,价格待定,,,商业类,售罄,160
未来科技城,高教路与文一西路交叉口西南（淘宝城对面）,富力天贸广场,价格待定,,,商业类,售罄,60
桐庐商圈,金中路8号（城南路向西到底左转即到）,大奇山郡,900,540m²,7室(1),别墅,在售,720
未来科技城,五常街道常二路与方桥路交叉口西北侧,金地西溪风华,价格待定,,,别墅,售罄,476
万达,东至通益路，南至祥运路，西至总管路，北临十字港河,天鸿香榭里,价格待定,,,住宅,售罄,275
萧山经济开发区,水博大道1号,科尔世纪外滩,35500,335m²,5室(1),别墅,在售,1189
仓前,未来科技城溪望路良睦路交叉口,合景映月台,价格待定,,,住宅,售罄,253
大江东,义蓬街道向阳路南,兴耀星悦湾,价格待定,,,别墅,售罄,279
临平山北,北沙西路150号,东厦东港花苑,价格待定,,,住宅,售罄,73
未来科技城,仓前街道向往街990号,西溪智慧健康谷,价格待定,,,商业类,售罄,101
西溪,文二西路与荆常大道交叉口向南1000米,西溪君庐,价格待定,,,别墅,售罄,1130
富阳,富阳市东洲街道江滨东大道515号,富春玫瑰园,价格待定,,,别墅,售罄,800
翡翠城,杭州五常大道191号（翡翠城旁）,翡翠城,价格待定,,,别墅,售罄,1100
钱江湾,六和路365号,尚城墅,价格待定,,,别墅,售罄,1240
径山,余杭径山镇15省道西侧,恒和依山郡,价格待定,,,住宅,售罄,63
星桥,余杭星桥镇藕花洲大街,嘉和银领时代,价格待定,,,别墅,售罄,525
文化村,古墩路与东西大道交叉口西行3公里,竹径云山,价格待定,,,别墅,售罄,280
未来科技城,仓前街道龙潭路北侧、创景路西侧,创客空间大厦,31500,45m²,3室(1),商业类,在售,141
瓜沥组合,瓜沥镇瓜渔路新建任伯年小学东侧,明华名港城二期,13800,100m²,3室(1),住宅,在售,124
瓜沥组合,友谊路169号,郡乐苑,价格待定,,,住宅,售罄,88
临安商圈,青山湖度假区泥山湾村,绿城曼陀花园,价格待定,,,别墅,售罄,1400
